Point	Label	1	2	3	4	5
1	L	0	1	1	0	0
2	J	0	1	0	1	0
3	E	0	0	1	0	1
4	K	0	1	0	1	1
5	N	0	1	1	1	0
6	L	0	1	1	0	0
7	L	0	1	1	0	0
8	I	0	1	0	0	1
9	O	0	1	1	1	1
10	V	1	0	1	1	0
11	Z	1	1	0	0	0
12	Q	1	0	0	0	1
13	G	0	0	1	1	1
14	L	0	1	1	0	0
15	B	0	0	0	1	0
16	N	0	1	1	1	0
17	H	0	1	0	0	0
18	O	0	1	1	1	1
19	U	1	0	1	0	1
20	A	0	0	0	0	1
21	F	0	0	1	1	0
22	C	0	0	0	1	1
23	L	0	1	1	0	0
24	A	0	0	0	0	1
25	F	0	0	1	1	0
26	N	0	1	1	1	0
27	N	0	1	1	1	0
28	H	0	1	0	0	0
29	D	0	0	1	0	0
30	L	0	1	1	0	0
31	F	0	0	1	1	0
32	N	0	1	1	1	0
33	D	0	0	1	0	0
34	L	0	1	1	0	0
35	E	0	0	1	0	1
36	R	1	0	0	1	0
37	V	1	0	1	1	0
38	V	1	0	1	1	0
39	O	0	1	1	1	1
40	V	1	0	1	1	0
41	X	0	0	0	0	0
42	L	0	1	1	0	0
43	J	0	1	0	1	0
44	E	0	0	1	0	1
45	I	0	1	0	0	1
46	O	0	1	1	1	1
47	V	1	0	1	1	0
48	V	1	0	1	1	0
49	T	1	0	1	0	0
50	F	0	0	1	1	0
51	S	1	0	0	1	1
52	X	0	0	0	0	0
53	N	0	1	1	1	0
54	J	0	1	0	1	0
55	G	0	0	1	1	1
56	A	0	0	0	0	1
57	L	0	1	1	0	0
58	M	0	1	1	0	1
59	D	0	0	1	0	0
60	E	0	0	1	0	1
61	I	0	1	0	0	1
62	O	0	1	1	1	1
63	V	1	0	1	1	0
64	W	1	0	1	1	1
65	R	1	0	0	1	0
66	B	0	0	0	1	0
67	M	0	1	1	0	1
68	D	0	0	1	0	0
69	E	0	0	1	0	1
70	I	0	1	0	0	1
71	U	1	0	1	0	1
72	O	0	1	1	1	1
73	B	0	0	0	1	0
74	K	0	1	0	1	1
75	C	0	0	0	1	1
76	N	0	1	1	1	0
77	M	0	1	1	0	1
78	B	0	0	0	1	0
79	K	0	1	0	1	1
80	C	0	0	0	1	1
81	S	1	0	0	1	1
82	G	0	0	1	1	1
83	O	0	1	1	1	1
84	W	1	0	1	1	1
85	R	1	0	0	1	0
86	C	0	0	0	1	1
87	D	0	0	1	0	0
88	J	0	1	0	1	0
89	V	1	0	1	1	0
90	I	0	1	0	0	1
91	A	0	0	0	0	1
92	L	0	1	1	0	0
93	L	0	1	1	0	0
94	J	0	1	0	1	0
95	F	0	0	1	1	0
96	C	0	0	0	1	1
97	M	0	1	1	0	1
98	D	0	0	1	0	0
99	E	0	0	1	0	1
100	I	0	1	0	0	1
101	U	1	0	1	0	1
102	Q	1	0	0	0	1
103	E	0	0	1	0	1
104	O	0	1	1	1	1
105	B	0	0	0	1	0
106	K	0	1	0	1	1
107	C	0	0	0	1	1
108	L	0	1	1	0	0
109	I	0	1	0	0	1
110	Z	1	1	0	0	0
111	Z	1	1	0	0	0
112	S	1	0	0	1	1
113	R	1	0	0	1	0
114	V	1	0	1	1	0
115	K	0	1	0	1	1
116	C	0	0	0	1	1
117	N	0	1	1	1	0
118	N	0	1	1	1	0
119	J	0	1	0	1	0
120	H	0	1	0	0	0
121	J	0	1	0	1	0
122	G	0	0	1	1	1
123	A	0	0	0	0	1
124	L	0	1	1	0	0
125	L	0	1	1	0	0
126	A	0	0	0	0	1
127	S	1	0	0	1	1
128	Q	1	0	0	0	1
129	N	0	1	1	1	0
130	C	0	0	0	1	1
131	N	0	1	1	1	0
132	N	0	1	1	1	0
133	K	0	1	0	1	1
134	R	1	0	0	1	0
135	X	0	0	0	0	0
136	N	0	1	1	1	0
137	K	0	1	0	1	1
138	R	1	0	0	1	0
139	V	1	0	1	1	0
140	Z	1	1	0	0	0
141	S	1	0	0	1	1
142	F	0	0	1	1	0
143	N	0	1	1	1	0
144	X	0	0	0	0	0
145	M	0	1	1	0	1
146	B	0	0	0	1	0
147	M	0	1	1	0	1
148	R	1	0	0	1	0
149	Q	1	0	0	0	1
150	Q	1	0	0	0	1
151	S	1	0	0	1	1
152	X	0	0	0	0	0
153	N	0	1	1	1	0
154	J	0	1	0	1	0
155	K	0	1	0	1	1
156	R	1	0	0	1	0
157	V	1	0	1	1	0
158	W	1	0	1	1	1
159	C	0	0	0	1	1
160	G	0	0	1	1	1
161	A	0	0	0	0	1
162	M	0	1	1	0	1
163	L	0	1	1	0	0
164	E	0	0	1	0	1
165	R	1	0	0	1	0
166	U	1	0	1	0	1
167	L	0	1	1	0	0
168	A	0	0	0	0	1
169	L	0	1	1	0	0
170	M	0	1	1	0	1
171	D	0	0	1	0	0
172	L	0	1	1	0	0
173	X	0	0	0	0	0
174	X	0	0	0	0	0
175	L	0	1	1	0	0
176	I	0	1	0	0	1
177	X	0	0	0	0	0
178	N	0	1	1	1	0
179	K	0	1	0	1	1
180	R	1	0	0	1	0
181	V	1	0	1	1	0
182	V	1	0	1	1	0
183	P	1	0	0	0	0
184	H	0	1	0	0	0
185	R	1	0	0	1	0
186	X	0	0	0	0	0
187	L	0	1	1	0	0
188	I	0	1	0	0	1
189	X	0	0	0	0	0
190	L	0	1	1	0	0
191	I	0	1	0	0	1
192	O	0	1	1	1	1
193	U	1	0	1	0	1
194	B	0	0	0	1	0
195	W	1	0	1	1	1
196	N	0	1	1	1	0
197	D	0	0	1	0	0
198	L	0	1	1	0	0
199	U	1	0	1	0	1
200	A	0	0	0	0	1
201	F	0	0	1	1	0
202	C	0	0	0	1	1
203	L	0	1	1	0	0
204	A	0	0	0	0	1
205	F	0	0	1	1	0
206	N	0	1	1	1	0
207	N	0	1	1	1	0
208	H	0	1	0	0	0
209	D	0	0	1	0	0
210	L	0	1	1	0	0
211	E	0	0	1	0	1
212	R	1	0	0	1	0
213	V	1	0	1	1	0
214	V	1	0	1	1	0
215	O	0	1	1	1	1
216	V	1	0	1	1	0
217	K	0	1	0	1	1
218	C	0	0	0	1	1
219	S	1	0	0	1	1
220	G	0	0	1	1	1
221	O	0	1	1	1	1
222	W	1	0	1	1	1
223	R	1	0	0	1	0
