Point	Label	1	2	3	4	5
1	L	0	1	1	0	0
2	J	0	1	0	1	0
3	F	0	0	1	1	0
4	C	0	0	0	1	1
5	N	0	1	1	1	0
6	N	0	1	1	1	0
7	H	0	1	0	0	0
8	C	0	0	0	1	1
9	H	0	1	0	0	0
10	D	0	0	1	0	0
11	L	0	1	1	0	0
12	E	0	0	1	0	1
13	R	1	0	0	1	0
14	Z	1	1	0	0	0
15	S	1	0	0	1	1
16	F	0	0	1	1	0
17	M	0	1	1	0	1
18	B	0	0	0	1	0
19	H	0	1	0	0	0
20	D	0	0	1	0	0
21	U	1	0	1	0	1
22	L	0	1	1	0	0
23	A	0	0	0	0	1
24	N	0	1	1	1	0
25	K	0	1	0	1	1
26	I	0	1	0	0	1
27	L	0	1	1	0	0
28	L	0	1	1	0	0
29	J	0	1	0	1	0
30	F	0	0	1	1	0
31	C	0	0	0	1	1
32	N	0	1	1	1	0
33	M	0	1	1	0	1
34	B	0	0	0	1	0
35	H	0	1	0	0	0
36	K	0	1	0	1	1
37	R	1	0	0	1	0
38	V	1	0	1	1	0
39	V	1	0	1	1	0
40	O	0	1	1	1	1
41	V	1	0	1	1	0
42	X	0	0	0	0	0
43	L	0	1	1	0	0
44	I	0	1	0	0	1
45	O	0	1	1	1	1
46	V	1	0	1	1	0
47	Z	1	1	0	0	0
48	Q	1	0	0	0	1
49	G	0	0	1	1	1
50	L	0	1	1	0	0
51	A	0	0	0	0	1
52	F	0	0	1	1	0
53	E	0	0	1	0	1
54	B	0	0	0	1	0
55	M	0	1	1	0	1
56	D	0	0	1	0	0
57	E	0	0	1	0	1
58	B	0	0	0	1	0
59	W	1	0	1	1	1
60	N	0	1	1	1	0
61	C	0	0	0	1	1
62	M	0	1	1	0	1
63	C	0	0	0	1	1
64	L	0	1	1	0	0
65	I	0	1	0	0	1
66	Q	1	0	0	0	1
67	G	0	0	1	1	1
68	L	0	1	1	0	0
69	A	0	0	0	0	1
70	F	0	0	1	1	0
71	N	0	1	1	1	0
72	M	0	1	1	0	1
73	B	0	0	0	1	0
74	H	0	1	0	0	0
75	K	0	1	0	1	1
76	R	1	0	0	1	0
77	V	1	0	1	1	0
78	V	1	0	1	1	0
79	Z	1	1	0	0	0
80	V	1	0	1	1	0
81	Z	1	1	0	0	0
82	Z	1	1	0	0	0
83	X	0	0	0	0	0
84	N	0	1	1	1	0
85	K	0	1	0	1	1
86	R	1	0	0	1	0
87	V	1	0	1	1	0
88	V	1	0	1	1	0
89	P	1	0	0	0	0
90	H	0	1	0	0	0
91	R	1	0	0	1	0
92	D	0	0	1	0	0
93	I	0	1	0	0	1
94	A	0	0	0	0	1
95	L	0	1	1	0	0
96	L	0	1	1	0	0
97	I	0	1	0	0	1
98	U	1	0	1	0	1
99	Q	1	0	0	0	1
100	Q	1	0	0	0	1
101	F	0	0	1	1	0
102	S	1	0	0	1	1
103	Z	1	1	0	0	0
104	Z	1	1	0	0	0
105	P	1	0	0	0	0
106	K	0	1	0	1	1
107	M	0	1	1	0	1
108	D	0	0	1	0	0
109	M	0	1	1	0	1
110	P	1	0	0	0	0
111	R	1	0	0	1	0
112	O	0	1	1	1	1
113	D	0	0	1	0	0
114	M	0	1	1	0	1
115	B	0	0	0	1	0
116	H	0	1	0	0	0
117	K	0	1	0	1	1
118	W	1	0	1	1	1
119	R	1	0	0	1	0
120	D	0	0	1	0	0
121	I	0	1	0	0	1
122	B	0	0	0	1	0
123	J	0	1	0	1	0
124	V	1	0	1	1	0
125	I	0	1	0	0	1
126	A	0	0	0	0	1
127	A	0	0	0	0	1
128	L	0	1	1	0	0
129	M	0	1	1	0	1
130	D	0	0	1	0	0
131	I	0	1	0	0	1
132	A	0	0	0	0	1
133	X	0	0	0	0	0
134	L	0	1	1	0	0
135	I	0	1	0	0	1
136	O	0	1	1	1	1
137	V	1	0	1	1	0
138	V	1	0	1	1	0
139	R	1	0	0	1	0
140	S	1	0	0	1	1
141	V	1	0	1	1	0
142	X	0	0	0	0	0
143	L	0	1	1	0	0
144	I	0	1	0	0	1
145	O	0	1	1	1	1
146	V	1	0	1	1	0
147	V	1	0	1	1	0
148	R	1	0	0	1	0
149	V	1	0	1	1	0
150	K	0	1	0	1	1
151	C	0	0	0	1	1
152	L	0	1	1	0	0
153	J	0	1	0	1	0
154	F	0	0	1	1	0
155	C	0	0	0	1	1
156	X	0	0	0	0	0
157	M	0	1	1	0	1
158	D	0	0	1	0	0
159	L	0	1	1	0	0
160	U	1	0	1	0	1
161	A	0	0	0	0	1
162	F	0	0	1	1	0
163	C	0	0	0	1	1
164	N	0	1	1	1	0
165	H	0	1	0	0	0
166	O	0	1	1	1	1
167	V	1	0	1	1	0
168	V	1	0	1	1	0
169	R	1	0	0	1	0
170	V	1	0	1	1	0
171	K	0	1	0	1	1
172	C	0	0	0	1	1
173	L	0	1	1	0	0
174	I	0	1	0	0	1
175	V	1	0	1	1	0
176	I	0	1	0	0	1
177	A	0	0	0	0	1
178	Q	1	0	0	0	1
179	F	0	0	1	1	0
180	R	1	0	0	1	0
181	V	1	0	1	1	0
182	K	0	1	0	1	1
183	C	0	0	0	1	1
184	N	0	1	1	1	0
185	N	0	1	1	1	0
186	K	0	1	0	1	1
187	Z	1	1	0	0	0
188	Q	1	0	0	0	1
189	Z	1	1	0	0	0
190	Z	1	1	0	0	0
191	S	1	0	0	1	1
192	F	0	0	1	1	0
193	N	0	1	1	1	0
194	C	0	0	0	1	1
195	G	0	0	1	1	1
196	M	0	1	1	0	1
197	A	0	0	0	0	1
198	L	0	1	1	0	0
199	M	0	1	1	0	1
200	D	0	0	1	0	0
201	E	0	0	1	0	1
202	K	0	1	0	1	1
203	M	0	1	1	0	1
204	D	0	0	1	0	0
205	M	0	1	1	0	1
206	O	0	1	1	1	1
207	R	1	0	0	1	0
208	B	0	0	0	1	0
209	N	0	1	1	1	0
210	N	0	1	1	1	0
211	C	0	0	0	1	1
212	Q	1	0	0	0	1
213	S	1	0	0	1	1
214	X	0	0	0	0	0
215	L	0	1	1	0	0
216	I	0	1	0	0	1
217	X	0	0	0	0	0
218	L	0	1	1	0	0
219	I	0	1	0	0	1
220	X	0	0	0	0	0
221	L	0	1	1	0	0
222	I	0	1	0	0	1
223	Q	1	0	0	0	1
