Point	Label	1	2	3	4	5
483	I	0	1	0	0	1
484	Q	1	0	0	0	1
485	G	0	0	1	1	1
486	L	0	1	1	0	0
487	A	0	0	0	0	1
488	F	0	0	1	1	0
489	N	0	1	1	1	0
490	N	0	1	1	1	0
491	H	0	1	0	0	0
492	X	0	0	0	0	0
493	N	0	1	1	1	0
494	K	0	1	0	1	1
495	R	1	0	0	1	0
496	W	1	0	1	1	1
497	C	0	0	0	1	1
498	G	0	0	1	1	1
499	A	0	0	0	0	1
500	N	0	1	1	1	0
501	C	0	0	0	1	1
502	D	0	0	1	0	0
503	L	0	1	1	0	0
504	E	0	0	1	0	1
505	R	1	0	0	1	0
506	V	1	0	1	1	0
507	V	1	0	1	1	0
508	O	0	1	1	1	1
509	V	1	0	1	1	0
510	K	0	1	0	1	1
511	I	0	1	0	0	1
512	A	0	0	0	0	1
513	N	0	1	1	1	0
514	K	0	1	0	1	1
515	W	1	0	1	1	1
516	S	1	0	0	1	1
517	G	0	0	1	1	1
518	O	0	1	1	1	1
519	U	1	0	1	0	1
520	I	0	1	0	0	1
521	L	0	1	1	0	0
522	L	0	1	1	0	0
523	I	0	1	0	0	1
524	U	1	0	1	0	1
525	O	0	1	1	1	1
526	B	0	0	0	1	0
527	K	0	1	0	1	1
528	C	0	0	0	1	1
529	L	0	1	1	0	0
530	I	0	1	0	0	1
531	V	1	0	1	1	0
532	J	0	1	0	1	0
533	Z	1	1	0	0	0
534	S	1	0	0	1	1
535	Z	1	1	0	0	0
536	Z	1	1	0	0	0
537	V	1	0	1	1	0
538	U	1	0	1	0	1
539	U	1	0	1	0	1
540	O	0	1	1	1	1
541	D	0	0	1	0	0
542	M	0	1	1	0	1
543	B	0	0	0	1	0
544	H	0	1	0	0	0
545	K	0	1	0	1	1
546	W	1	0	1	1	1
547	R	1	0	0	1	0
548	D	0	0	1	0	0
549	I	0	1	0	0	1
550	A	0	0	0	0	1
551	L	0	1	1	0	0
552	L	0	1	1	0	0
553	J	0	1	0	1	0
554	F	0	0	1	1	0
555	C	0	0	0	1	1
556	L	0	1	1	0	0
557	A	0	0	0	0	1
558	T	1	0	1	0	0
559	U	1	0	1	0	1
560	U	1	0	1	0	1
561	W	1	0	1	1	1
562	V	1	0	1	1	0
563	T	1	0	1	0	0
564	E	0	0	1	0	1
565	P	1	0	0	0	0
566	W	1	0	1	1	1
567	J	0	1	0	1	0
568	F	0	0	1	1	0
569	C	0	0	0	1	1
570	L	0	1	1	0	0
571	A	0	0	0	0	1
572	S	1	0	0	1	1
573	Q	1	0	0	0	1
574	L	0	1	1	0	0
