Point	Label	1	2	3	4	5
1	L	0	1	1	0	0
2	I	0	1	0	0	1
3	Q	1	0	0	0	1
4	G	0	0	1	1	1
5	L	0	1	1	0	0
6	A	0	0	0	0	1
7	F	0	0	1	1	0
8	N	0	1	1	1	0
9	N	0	1	1	1	0
10	N	0	1	1	1	0
11	H	0	1	0	0	0
12	D	0	0	1	0	0
13	L	0	1	1	0	0
14	F	0	0	1	1	0
15	N	0	1	1	1	0
16	D	0	0	1	0	0
17	M	0	1	1	0	1
18	B	0	0	0	1	0
19	H	0	1	0	0	0
20	D	0	0	1	0	0
21	Z	1	1	0	0	0
22	S	1	0	0	1	1
23	E	0	0	1	0	1
24	T	1	0	1	0	0
25	I	0	1	0	0	1
26	L	0	1	1	0	0
27	N	0	1	1	1	0
28	N	0	1	1	1	0
29	J	0	1	0	1	0
30	G	0	0	1	1	1
31	A	0	0	0	0	1
32	L	0	1	1	0	0
33	L	0	1	1	0	0
34	E	0	0	1	0	1
35	B	0	0	0	1	0
36	N	0	1	1	1	0
37	G	0	0	1	1	1
38	L	0	1	1	0	0
39	B	0	0	0	1	0
40	N	0	1	1	1	0
41	G	0	0	1	1	1
42	M	0	1	1	0	1
43	D	0	0	1	0	0
44	E	0	0	1	0	1
45	B	0	0	0	1	0
46	W	1	0	1	1	1
47	M	0	1	1	0	1
48	O	0	1	1	1	1
49	S	1	0	0	1	1
50	Q	1	0	0	0	1
51	L	0	1	1	0	0
52	U	1	0	1	0	1
53	A	0	0	0	0	1
54	F	0	0	1	1	0
55	C	0	0	0	1	1
56	L	0	1	1	0	0
57	B	0	0	0	1	0
58	N	0	1	1	1	0
59	G	0	0	1	1	1
60	L	0	1	1	0	0
61	A	0	0	0	0	1
62	E	0	0	1	0	1
63	B	0	0	0	1	0
64	N	0	1	1	1	0
65	H	0	1	0	0	0
66	O	0	1	1	1	1
67	V	1	0	1	1	0
68	V	1	0	1	1	0
69	T	1	0	1	0	0
70	E	0	0	1	0	1
71	Q	1	0	0	0	1
72	F	0	0	1	1	0
73	T	1	0	1	0	0
74	F	0	0	1	1	0
75	R	1	0	0	1	0
76	V	1	0	1	1	0
77	X	0	0	0	0	0
78	L	0	1	1	0	0
79	I	0	1	0	0	1
80	P	1	0	0	0	0
81	K	0	1	0	1	1
82	N	0	1	1	1	0
83	N	0	1	1	1	0
84	L	0	1	1	0	0
85	L	0	1	1	0	0
86	J	0	1	0	1	0
87	F	0	0	1	1	0
88	C	0	0	0	1	1
89	N	0	1	1	1	0
90	N	0	1	1	1	0
91	H	0	1	0	0	0
92	D	0	0	1	0	0
93	L	0	1	1	0	0
94	E	0	0	1	0	1
95	R	1	0	0	1	0
96	V	1	0	1	1	0
97	V	1	0	1	1	0
98	O	0	1	1	1	1
99	Q	1	0	0	0	1
100	X	0	0	0	0	0
101	L	0	1	1	0	0
102	I	0	1	0	0	1
103	Q	1	0	0	0	1
104	G	0	0	1	1	1
105	L	0	1	1	0	0
106	A	0	0	0	0	1
107	F	0	0	1	1	0
108	N	0	1	1	1	0
109	N	0	1	1	1	0
110	H	0	1	0	0	0
111	D	0	0	1	0	0
112	M	0	1	1	0	1
113	B	0	0	0	1	0
114	H	0	1	0	0	0
115	D	0	0	1	0	0
116	V	1	0	1	1	0
117	X	0	0	0	0	0
118	N	0	1	1	1	0
119	K	0	1	0	1	1
120	T	1	0	1	0	0
121	I	0	1	0	0	1
122	M	0	1	1	0	1
123	B	0	0	0	1	0
124	N	0	1	1	1	0
125	X	0	0	0	0	0
126	N	0	1	1	1	0
127	K	0	1	0	1	1
128	T	1	0	1	0	0
129	I	0	1	0	0	1
130	L	0	1	1	0	0
131	M	0	1	1	0	1
132	D	0	0	1	0	0
133	L	0	1	1	0	0
134	N	0	1	1	1	0
135	C	0	0	0	1	1
136	N	0	1	1	1	0
137	N	0	1	1	1	0
138	K	0	1	0	1	1
139	R	1	0	0	1	0
140	U	1	0	1	0	1
141	L	0	1	1	0	0
142	B	0	0	0	1	0
143	N	0	1	1	1	0
144	W	1	0	1	1	1
145	C	0	0	0	1	1
146	G	0	0	1	1	1
147	A	0	0	0	0	1
148	X	0	0	0	0	0
149	N	0	1	1	1	0
150	K	0	1	0	1	1
151	R	1	0	0	1	0
152	V	1	0	1	1	0
153	Z	1	1	0	0	0
154	S	1	0	0	1	1
155	R	1	0	0	1	0
156	V	1	0	1	1	0
157	Z	1	1	0	0	0
158	S	1	0	0	1	1
159	F	0	0	1	1	0
160	N	0	1	1	1	0
161	C	0	0	0	1	1
162	G	0	0	1	1	1
163	L	0	1	1	0	0
164	L	0	1	1	0	0
165	N	0	1	1	1	0
166	N	0	1	1	1	0
167	L	0	1	1	0	0
168	L	0	1	1	0	0
169	F	0	0	1	1	0
170	E	0	0	1	0	1
171	B	0	0	0	1	0
172	N	0	1	1	1	0
173	X	0	0	0	0	0
174	L	0	1	1	0	0
175	I	0	1	0	0	1
176	O	0	1	1	1	1
177	V	1	0	1	1	0
178	V	1	0	1	1	0
179	R	1	0	0	1	0
180	V	1	0	1	1	0
181	K	0	1	0	1	1
182	D	0	0	1	0	0
183	I	0	1	0	0	1
184	A	0	0	0	0	1
185	Q	1	0	0	0	1
186	F	0	0	1	1	0
187	R	1	0	0	1	0
188	V	1	0	1	1	0
189	K	0	1	0	1	1
190	C	0	0	0	1	1
191	N	0	1	1	1	0
192	N	0	1	1	1	0
193	K	0	1	0	1	1
194	W	1	0	1	1	1
195	R	1	0	0	1	0
196	D	0	0	1	0	0
197	J	0	1	0	1	0
198	Z	1	1	0	0	0
199	P	1	0	0	0	0
200	H	0	1	0	0	0
201	R	1	0	0	1	0
202	D	0	0	1	0	0
203	I	0	1	0	0	1
204	A	0	0	0	0	1
205	N	0	1	1	1	0
206	K	0	1	0	1	1
207	Z	1	1	0	0	0
208	Q	1	0	0	0	1
209	U	1	0	1	0	1
210	O	0	1	1	1	1
211	D	0	0	1	0	0
212	M	0	1	1	0	1
213	B	0	0	0	1	0
214	H	0	1	0	0	0
215	X	0	0	0	0	0
216	N	0	1	1	1	0
217	J	0	1	0	1	0
218	G	0	0	1	1	1
219	B	0	0	0	1	0
220	H	0	1	0	0	0
221	K	0	1	0	1	1
222	R	1	0	0	1	0
223	V	1	0	1	1	0
224	V	1	0	1	1	0
225	P	1	0	0	0	0
226	G	0	0	1	1	1
227	Q	1	0	0	0	1
228	Z	1	1	0	0	0
229	V	1	0	1	1	0
230	W	1	0	1	1	1
231	V	1	0	1	1	0
232	R	1	0	0	1	0
233	W	1	0	1	1	1
234	J	0	1	0	1	0
235	F	0	0	1	1	0
236	C	0	0	0	1	1
237	X	0	0	0	0	0
238	L	0	1	1	0	0
239	I	0	1	0	0	1
240	X	0	0	0	0	0
241	L	0	1	1	0	0
242	I	0	1	0	0	1
243	O	0	1	1	1	1
244	V	1	0	1	1	0
245	V	1	0	1	1	0
246	X	0	0	0	0	0
247	L	0	1	1	0	0
248	I	0	1	0	0	1
249	O	0	1	1	1	1
250	U	1	0	1	0	1
251	A	0	0	0	0	1
252	F	0	0	1	1	0
253	C	0	0	0	1	1
254	N	0	1	1	1	0
255	H	0	1	0	0	0
256	O	0	1	1	1	1
257	V	1	0	1	1	0
258	V	1	0	1	1	0
259	R	1	0	0	1	0
260	V	1	0	1	1	0
261	I	0	1	0	0	1
262	A	0	0	0	0	1
263	Q	1	0	0	0	1
264	F	0	0	1	1	0
265	R	1	0	0	1	0
266	V	1	0	1	1	0
267	K	0	1	0	1	1
268	C	0	0	0	1	1
269	N	0	1	1	1	0
270	N	0	1	1	1	0
271	K	0	1	0	1	1
272	W	1	0	1	1	1
273	S	1	0	0	1	1
274	G	0	0	1	1	1
275	O	0	1	1	1	1
276	V	1	0	1	1	0
277	I	0	1	0	0	1
278	A	0	0	0	0	1
279	M	0	1	1	0	1
280	B	0	0	0	1	0
281	K	0	1	0	1	1
282	C	0	0	0	1	1
283	S	1	0	0	1	1
284	G	0	0	1	1	1
285	Q	1	0	0	0	1
286	Z	1	1	0	0	0
287	Z	1	1	0	0	0
288	V	1	0	1	1	0
289	X	0	0	0	0	0
290	N	0	1	1	1	0
291	K	0	1	0	1	1
292	S	1	0	0	1	1
293	F	0	0	1	1	0
294	N	0	1	1	1	0
295	C	0	0	0	1	1
296	G	0	0	1	1	1
297	L	0	1	1	0	0
298	L	0	1	1	0	0
299	E	0	0	1	0	1
300	B	0	0	0	1	0
301	N	0	1	1	1	0
302	H	0	1	0	0	0
303	X	0	0	0	0	0
304	L	0	1	1	0	0
305	I	0	1	0	0	1
306	O	0	1	1	1	1
307	V	1	0	1	1	0
308	W	1	0	1	1	1
309	S	1	0	0	1	1
310	Q	1	0	0	0	1
311	N	0	1	1	1	0
312	C	0	0	0	1	1
313	N	0	1	1	1	0
314	N	0	1	1	1	0
315	J	0	1	0	1	0
316	G	0	0	1	1	1
317	A	0	0	0	0	1
318	N	0	1	1	1	0
319	H	0	1	0	0	0
320	D	0	0	1	0	0
321	M	0	1	1	0	1
322	B	0	0	0	1	0
323	G	0	0	1	1	1
324	A	0	0	0	0	1
325	N	0	1	1	1	0
326	D	0	0	1	0	0
327	L	0	1	1	0	0
328	F	0	0	1	1	0
329	N	0	1	1	1	0
330	D	0	0	1	0	0
331	L	0	1	1	0	0
332	E	0	0	1	0	1
333	R	1	0	0	1	0
334	W	1	0	1	1	1
335	C	0	0	0	1	1
336	G	0	0	1	1	1
337	A	0	0	0	0	1
338	L	0	1	1	0	0
339	E	0	0	1	0	1
340	R	1	0	0	1	0
341	U	1	0	1	0	1
342	L	0	1	1	0	0
343	A	0	0	0	0	1
344	L	0	1	1	0	0
345	L	0	1	1	0	0
346	I	0	1	0	0	1
347	O	0	1	1	1	1
348	V	1	0	1	1	0
349	Z	1	1	0	0	0
350	Z	1	1	0	0	0
351	W	1	0	1	1	1
352	N	0	1	1	1	0
353	C	0	0	0	1	1
354	L	0	1	1	0	0
355	J	0	1	0	1	0
356	F	0	0	1	1	0
357	C	0	0	0	1	1
358	N	0	1	1	1	0
359	N	0	1	1	1	0
360	H	0	1	0	0	0
361	D	0	0	1	0	0
362	L	0	1	1	0	0
363	E	0	0	1	0	1
364	R	1	0	0	1	0
365	V	1	0	1	1	0
366	V	1	0	1	1	0
367	O	0	1	1	1	1
368	U	1	0	1	0	1
369	J	0	1	0	1	0
370	G	0	0	1	1	1
371	B	0	0	0	1	0
372	X	0	0	0	0	0
373	L	0	1	1	0	0
374	I	0	1	0	0	1
375	O	0	1	1	1	1
376	V	1	0	1	1	0
377	U	1	0	1	0	1
378	V	1	0	1	1	0
379	Q	1	0	0	0	1
380	Q	1	0	0	0	1
381	U	1	0	1	0	1
382	O	0	1	1	1	1
383	D	0	0	1	0	0
384	L	0	1	1	0	0
385	L	0	1	1	0	0
386	L	0	1	1	0	0
387	X	0	0	0	0	0
388	L	0	1	1	0	0
389	I	0	1	0	0	1
390	O	0	1	1	1	1
391	V	1	0	1	1	0
392	X	0	0	0	0	0
393	N	0	1	1	1	0
394	K	0	1	0	1	1
395	R	1	0	0	1	0
396	V	1	0	1	1	0
397	W	1	0	1	1	1
398	V	1	0	1	1	0
399	R	1	0	0	1	0
400	V	1	0	1	1	0
401	X	0	0	0	0	0
402	N	0	1	1	1	0
403	K	0	1	0	1	1
404	R	1	0	0	1	0
405	V	1	0	1	1	0
406	W	1	0	1	1	1
407	W	1	0	1	1	1
408	T	1	0	1	0	0
409	U	1	0	1	0	1
410	U	1	0	1	0	1
411	O	0	1	1	1	1
412	D	0	0	1	0	0
413	L	0	1	1	0	0
414	L	0	1	1	0	0
415	X	0	0	0	0	0
416	N	0	1	1	1	0
417	K	0	1	0	1	1
418	R	1	0	0	1	0
419	V	1	0	1	1	0
420	W	1	0	1	1	1
421	X	0	0	0	0	0
422	L	0	1	1	0	0
423	I	0	1	0	0	1
424	O	0	1	1	1	1
425	V	1	0	1	1	0
426	U	1	0	1	0	1
427	V	1	0	1	1	0
428	O	0	1	1	1	1
429	X	0	0	0	0	0
430	L	0	1	1	0	0
431	I	0	1	0	0	1
432	O	0	1	1	1	1
433	V	1	0	1	1	0
434	V	1	0	1	1	0
435	Z	1	1	0	0	0
436	Z	1	1	0	0	0
437	Q	1	0	0	0	1
438	G	0	0	1	1	1
439	L	0	1	1	0	0
440	X	0	0	0	0	0
441	L	0	1	1	0	0
442	N	0	1	1	1	0
443	N	0	1	1	1	0
444	K	0	1	0	1	1
445	R	1	0	0	1	0
446	V	1	0	1	1	0
447	W	1	0	1	1	1
448	W	1	0	1	1	1
449	U	1	0	1	0	1
450	X	0	0	0	0	0
451	L	0	1	1	0	0
452	I	0	1	0	0	1
453	O	0	1	1	1	1
454	V	1	0	1	1	0
455	V	1	0	1	1	0
456	T	1	0	1	0	0
457	E	0	0	1	0	1
458	O	0	1	1	1	1
459	B	0	0	0	1	0
460	K	0	1	0	1	1
461	C	0	0	0	1	1
462	L	0	1	1	0	0
463	I	0	1	0	0	1
464	Z	1	1	0	0	0
465	S	1	0	0	1	1
466	X	0	0	0	0	0
467	N	0	1	1	1	0
468	I	0	1	0	0	1
469	I	0	1	0	0	1
470	L	0	1	1	0	0
471	L	0	1	1	0	0
472	I	0	1	0	0	1
473	P	1	0	0	0	0
474	K	0	1	0	1	1
475	N	0	1	1	1	0
476	N	0	1	1	1	0
477	K	0	1	0	1	1
478	X	0	0	0	0	0
479	N	0	1	1	1	0
480	K	0	1	0	1	1
481	R	1	0	0	1	0
482	V	1	0	1	1	0
483	V	1	0	1	1	0
484	O	0	1	1	1	1
485	U	1	0	1	0	1
486	I	0	1	0	0	1
487	L	0	1	1	0	0
488	L	0	1	1	0	0
489	J	0	1	0	1	0
490	F	0	0	1	1	0
491	C	0	0	0	1	1
492	X	0	0	0	0	0
493	L	0	1	1	0	0
494	I	0	1	0	0	1
495	O	0	1	1	1	1
496	V	1	0	1	1	0
497	Z	1	1	0	0	0
498	Q	1	0	0	0	1
499	G	0	0	1	1	1
500	L	0	1	1	0	0
501	A	0	0	0	0	1
502	F	0	0	1	1	0
503	N	0	1	1	1	0
504	M	0	1	1	0	1
505	B	0	0	0	1	0
506	H	0	1	0	0	0
507	K	0	1	0	1	1
508	S	1	0	0	1	1
509	F	0	0	1	1	0
510	N	0	1	1	1	0
511	C	0	0	0	1	1
512	G	0	0	1	1	1
513	M	0	1	1	0	1
514	B	0	0	0	1	0
515	H	0	1	0	0	0
516	I	0	1	0	0	1
517	M	0	1	1	0	1
518	B	0	0	0	1	0
