Point	Label	1	2	3	4	5
1	L	0	1	1	0	0
2	I	0	1	0	0	1
3	Q	1	0	0	0	1
4	G	0	0	1	1	1
5	L	0	1	1	0	0
6	A	0	0	0	0	1
7	F	0	0	1	1	0
8	N	0	1	1	1	0
9	N	0	1	1	1	0
10	L	0	1	1	0	0
11	M	0	1	1	0	1
12	D	0	0	1	0	0
13	E	0	0	1	0	1
14	I	0	1	0	0	1
15	O	0	1	1	1	1
16	V	1	0	1	1	0
17	Z	1	1	0	0	0
18	Q	1	0	0	0	1
19	G	0	0	1	1	1
20	M	0	1	1	0	1
21	D	0	0	1	0	0
22	E	0	0	1	0	1
23	B	0	0	0	1	0
24	V	1	0	1	1	0
25	V	1	0	1	1	0
26	R	1	0	0	1	0
27	W	1	0	1	1	1
28	K	0	1	0	1	1
29	N	0	1	1	1	0
30	N	0	1	1	1	0
31	K	0	1	0	1	1
32	W	1	0	1	1	1
33	R	1	0	0	1	0
34	D	0	0	1	0	0
35	I	0	1	0	0	1
36	A	0	0	0	0	1
37	N	0	1	1	1	0
38	J	0	1	0	1	0
39	G	0	0	1	1	1
40	A	0	0	0	0	1
41	N	0	1	1	1	0
42	C	0	0	0	1	1
43	Q	1	0	0	0	1
44	S	1	0	0	1	1
45	N	0	1	1	1	0
46	W	1	0	1	1	1
47	D	0	0	1	0	0
48	U	1	0	1	0	1
49	L	0	1	1	0	0
50	A	0	0	0	0	1
51	L	0	1	1	0	0
52	M	0	1	1	0	1
53	D	0	0	1	0	0
54	L	0	1	1	0	0
55	Z	1	1	0	0	0
56	P	1	0	0	0	0
57	K	0	1	0	1	1
58	N	0	1	1	1	0
59	N	0	1	1	1	0
60	K	0	1	0	1	1
61	S	1	0	0	1	1
62	F	0	0	1	1	0
63	M	0	1	1	0	1
64	B	0	0	0	1	0
65	H	0	1	0	0	0
66	D	0	0	1	0	0
67	U	1	0	1	0	1
68	M	0	1	1	0	1
69	R	1	0	0	1	0
70	O	0	1	1	1	1
71	D	0	0	1	0	0
72	L	0	1	1	0	0
73	L	0	1	1	0	0
74	X	0	0	0	0	0
75	L	0	1	1	0	0
76	I	0	1	0	0	1
77	P	1	0	0	0	0
78	K	0	1	0	1	1
79	N	0	1	1	1	0
80	N	0	1	1	1	0
81	J	0	1	0	1	0
82	G	0	0	1	1	1
83	A	0	0	0	0	1
84	N	0	1	1	1	0
85	M	0	1	1	0	1
86	B	0	0	0	1	0
87	H	0	1	0	0	0
88	K	0	1	0	1	1
89	R	1	0	0	1	0
90	V	1	0	1	1	0
91	V	1	0	1	1	0
92	P	1	0	0	0	0
93	H	0	1	0	0	0
94	T	1	0	1	0	0
95	V	1	0	1	1	0
96	J	0	1	0	1	0
97	Z	1	1	0	0	0
98	P	1	0	0	0	0
99	H	0	1	0	0	0
100	R	1	0	0	1	0
101	D	0	0	1	0	0
102	I	0	1	0	0	1
103	A	0	0	0	0	1
104	L	0	1	1	0	0
105	M	0	1	1	0	1
106	D	0	0	1	0	0
107	I	0	1	0	0	1
108	A	0	0	0	0	1
109	P	1	0	0	0	0
110	V	1	0	1	1	0
111	J	0	1	0	1	0
112	Z	1	1	0	0	0
113	S	1	0	0	1	1
114	R	1	0	0	1	0
115	U	1	0	1	0	1
116	Q	1	0	0	0	1
117	F	0	0	1	1	0
118	R	1	0	0	1	0
119	Z	1	1	0	0	0
120	S	1	0	0	1	1
121	R	1	0	0	1	0
122	W	1	0	1	1	1
123	J	0	1	0	1	0
124	F	0	0	1	1	0
125	C	0	0	0	1	1
126	N	0	1	1	1	0
127	N	0	1	1	1	0
128	C	0	0	0	1	1
129	P	1	0	0	0	0
130	Z	1	1	0	0	0
131	Z	1	1	0	0	0
132	S	1	0	0	1	1
133	F	0	0	1	1	0
134	N	0	1	1	1	0
135	C	0	0	0	1	1
136	G	0	0	1	1	1
137	X	0	0	0	0	0
138	L	0	1	1	0	0
139	J	0	1	0	1	0
140	F	0	0	1	1	0
141	C	0	0	0	1	1
142	N	0	1	1	1	0
143	N	0	1	1	1	0
144	H	0	1	0	0	0
145	D	0	0	1	0	0
146	L	0	1	1	0	0
147	E	0	0	1	0	1
148	R	1	0	0	1	0
149	W	1	0	1	1	1
150	C	0	0	0	1	1
151	G	0	0	1	1	1
152	A	0	0	0	0	1
153	L	0	1	1	0	0
154	E	0	0	1	0	1
155	T	1	0	1	0	0
156	I	0	1	0	0	1
157	L	0	1	1	0	0
158	L	0	1	1	0	0
159	I	0	1	0	0	1
160	Q	1	0	0	0	1
161	G	0	0	1	1	1
162	L	0	1	1	0	0
163	A	0	0	0	0	1
164	F	0	0	1	1	0
165	N	0	1	1	1	0
166	N	0	1	1	1	0
167	H	0	1	0	0	0
168	D	0	0	1	0	0
169	M	0	1	1	0	1
170	B	0	0	0	1	0
171	H	0	1	0	0	0
172	D	0	0	1	0	0
173	Z	1	1	0	0	0
174	S	1	0	0	1	1
175	E	0	0	1	0	1
176	T	1	0	1	0	0
177	I	0	1	0	0	1
178	L	0	1	1	0	0
179	N	0	1	1	1	0
180	N	0	1	1	1	0
181	N	0	1	1	1	0
182	K	0	1	0	1	1
183	X	0	0	0	0	0
184	L	0	1	1	0	0
185	I	0	1	0	0	1
186	Q	1	0	0	0	1
187	G	0	0	1	1	1
188	L	0	1	1	0	0
189	B	0	0	0	1	0
190	N	0	1	1	1	0
191	H	0	1	0	0	0
192	O	0	1	1	1	1
193	U	1	0	1	0	1
194	A	0	0	0	0	1
195	F	0	0	1	1	0
196	C	0	0	0	1	1
197	N	0	1	1	1	0
198	H	0	1	0	0	0
199	O	0	1	1	1	1
200	W	1	0	1	1	1
201	N	0	1	1	1	0
202	C	0	0	0	1	1
203	N	0	1	1	1	0
204	N	0	1	1	1	0
205	K	0	1	0	1	1
206	R	1	0	0	1	0
207	V	1	0	1	1	0
208	U	1	0	1	0	1
209	O	0	1	1	1	1
210	D	0	0	1	0	0
211	L	0	1	1	0	0
212	L	0	1	1	0	0
213	A	0	0	0	0	1
214	S	1	0	0	1	1
215	Q	1	0	0	0	1
216	L	0	1	1	0	0
217	U	1	0	1	0	1
218	B	0	0	0	1	0
219	V	1	0	1	1	0
220	V	1	0	1	1	0
221	R	1	0	0	1	0
222	V	1	0	1	1	0
223	I	0	1	0	0	1
224	A	0	0	0	0	1
225	P	1	0	0	0	0
226	Z	1	1	0	0	0
227	S	1	0	0	1	1
228	Z	1	1	0	0	0
229	V	1	0	1	1	0
230	T	1	0	1	0	0
231	E	0	0	1	0	1
232	O	0	1	1	1	1
233	B	0	0	0	1	0
234	K	0	1	0	1	1
235	C	0	0	0	1	1
236	X	0	0	0	0	0
237	L	0	1	1	0	0
238	I	0	1	0	0	1
239	Q	1	0	0	0	1
240	G	0	0	1	1	1
241	L	0	1	1	0	0
242	A	0	0	0	0	1
243	F	0	0	1	1	0
244	N	0	1	1	1	0
245	M	0	1	1	0	1
246	B	0	0	0	1	0
247	H	0	1	0	0	0
248	I	0	1	0	0	1
249	L	0	1	1	0	0
250	M	0	1	1	0	1
251	D	0	0	1	0	0
252	L	0	1	1	0	0
253	U	1	0	1	0	1
254	B	0	0	0	1	0
255	V	1	0	1	1	0
256	U	1	0	1	0	1
257	V	1	0	1	1	0
258	O	0	1	1	1	1
259	V	1	0	1	1	0
260	X	0	0	0	0	0
261	N	0	1	1	1	0
262	K	0	1	0	1	1
263	R	1	0	0	1	0
264	U	1	0	1	0	1
265	L	0	1	1	0	0
266	A	0	0	0	0	1
267	L	0	1	1	0	0
268	L	0	1	1	0	0
269	I	0	1	0	0	1
270	O	0	1	1	1	1
271	V	1	0	1	1	0
272	V	1	0	1	1	0
273	X	0	0	0	0	0
274	L	0	1	1	0	0
275	I	0	1	0	0	1
276	K	0	1	0	1	1
277	N	0	1	1	1	0
278	N	0	1	1	1	0
279	K	0	1	0	1	1
280	R	1	0	0	1	0
281	V	1	0	1	1	0
282	V	1	0	1	1	0
283	O	0	1	1	1	1
284	O	0	1	1	1	1
285	X	0	0	0	0	0
286	L	0	1	1	0	0
287	I	0	1	0	0	1
288	O	0	1	1	1	1
289	V	1	0	1	1	0
290	X	0	0	0	0	0
291	L	0	1	1	0	0
292	I	0	1	0	0	1
293	Q	1	0	0	0	1
294	G	0	0	1	1	1
295	L	0	1	1	0	0
296	A	0	0	0	0	1
297	F	0	0	1	1	0
298	N	0	1	1	1	0
299	N	0	1	1	1	0
300	H	0	1	0	0	0
301	D	0	0	1	0	0
302	M	0	1	1	0	1
303	B	0	0	0	1	0
304	H	0	1	0	0	0
305	D	0	0	1	0	0
306	V	1	0	1	1	0
307	V	1	0	1	1	0
308	P	1	0	0	0	0
309	H	0	1	0	0	0
310	R	1	0	0	1	0
311	X	0	0	0	0	0
312	L	0	1	1	0	0
313	N	0	1	1	1	0
314	N	0	1	1	1	0
315	K	0	1	0	1	1
316	R	1	0	0	1	0
317	V	1	0	1	1	0
318	V	1	0	1	1	0
319	O	0	1	1	1	1
320	W	1	0	1	1	1
321	R	1	0	0	1	0
322	D	0	0	1	0	0
323	I	0	1	0	0	1
324	A	0	0	0	0	1
325	N	0	1	1	1	0
326	K	0	1	0	1	1
327	W	1	0	1	1	1
328	R	1	0	0	1	0
329	D	0	0	1	0	0
330	I	0	1	0	0	1
331	A	0	0	0	0	1
332	X	0	0	0	0	0
333	N	0	1	1	1	0
334	K	0	1	0	1	1
335	R	1	0	0	1	0
336	V	1	0	1	1	0
337	V	1	0	1	1	0
338	Z	1	1	0	0	0
339	V	1	0	1	1	0
340	X	0	0	0	0	0
341	L	0	1	1	0	0
342	K	0	1	0	1	1
343	K	0	1	0	1	1
344	N	0	1	1	1	0
345	N	0	1	1	1	0
346	K	0	1	0	1	1
347	R	1	0	0	1	0
348	V	1	0	1	1	0
349	X	0	0	0	0	0
350	L	0	1	1	0	0
351	N	0	1	1	1	0
352	M	0	1	1	0	1
353	B	0	0	0	1	0
354	N	0	1	1	1	0
355	V	1	0	1	1	0
356	V	1	0	1	1	0
357	X	0	0	0	0	0
358	M	0	1	1	0	1
359	B	0	0	0	1	0
360	M	0	1	1	0	1
361	R	1	0	0	1	0
362	O	0	1	1	1	1
363	D	0	0	1	0	0
364	M	0	1	1	0	1
365	B	0	0	0	1	0
366	H	0	1	0	0	0
367	K	0	1	0	1	1
368	V	1	0	1	1	0
369	K	0	1	0	1	1
370	C	0	0	0	1	1
371	S	1	0	0	1	1
372	G	0	0	1	1	1
373	X	0	0	0	0	0
374	N	0	1	1	1	0
375	K	0	1	0	1	1
376	R	1	0	0	1	0
377	V	1	0	1	1	0
378	V	1	0	1	1	0
379	O	0	1	1	1	1
380	U	1	0	1	0	1
381	I	0	1	0	0	1
382	L	0	1	1	0	0
383	L	0	1	1	0	0
384	J	0	1	0	1	0
385	F	0	0	1	1	0
386	C	0	0	0	1	1
387	X	0	0	0	0	0
388	L	0	1	1	0	0
389	I	0	1	0	0	1
390	Q	1	0	0	0	1
391	G	0	0	1	1	1
392	L	0	1	1	0	0
393	A	0	0	0	0	1
394	F	0	0	1	1	0
395	N	0	1	1	1	0
396	N	0	1	1	1	0
397	H	0	1	0	0	0
398	D	0	0	1	0	0
399	L	0	1	1	0	0
400	E	0	0	1	0	1
401	R	1	0	0	1	0
402	V	1	0	1	1	0
403	V	1	0	1	1	0
404	O	0	1	1	1	1
405	V	1	0	1	1	0
406	X	0	0	0	0	0
407	L	0	1	1	0	0
408	I	0	1	0	0	1
409	K	0	1	0	1	1
410	N	0	1	1	1	0
411	N	0	1	1	1	0
412	K	0	1	0	1	1
413	R	1	0	0	1	0
414	V	1	0	1	1	0
415	W	1	0	1	1	1
416	W	1	0	1	1	1
417	S	1	0	0	1	1
418	Q	1	0	0	0	1
419	N	0	1	1	1	0
420	C	0	0	0	1	1
421	N	0	1	1	1	0
422	N	0	1	1	1	0
423	K	0	1	0	1	1
424	R	1	0	0	1	0
425	V	1	0	1	1	0
426	W	1	0	1	1	1
427	V	1	0	1	1	0
428	R	1	0	0	1	0
429	V	1	0	1	1	0
430	K	0	1	0	1	1
431	C	0	0	0	1	1
432	N	0	1	1	1	0
433	N	0	1	1	1	0
434	K	0	1	0	1	1
435	V	1	0	1	1	0
436	K	0	1	0	1	1
437	C	0	0	0	1	1
438	S	1	0	0	1	1
439	G	0	0	1	1	1
440	Q	1	0	0	0	1
441	Z	1	1	0	0	0
442	Z	1	1	0	0	0
443	S	1	0	0	1	1
444	E	0	0	1	0	1
445	R	1	0	0	1	0
446	U	1	0	1	0	1
447	L	0	1	1	0	0
448	A	0	0	0	0	1
449	N	0	1	1	1	0
450	K	0	1	0	1	1
451	S	1	0	0	1	1
452	F	0	0	1	1	0
453	N	0	1	1	1	0
454	C	0	0	0	1	1
455	G	0	0	1	1	1
456	L	0	1	1	0	0
457	L	0	1	1	0	0
458	E	0	0	1	0	1
459	B	0	0	0	1	0
460	N	0	1	1	1	0
461	H	0	1	0	0	0
462	O	0	1	1	1	1
463	V	1	0	1	1	0
464	V	1	0	1	1	0
465	T	1	0	1	0	0
466	E	0	0	1	0	1
467	O	0	1	1	1	1
468	B	0	0	0	1	0
469	K	0	1	0	1	1
470	C	0	0	0	1	1
471	N	0	1	1	1	0
472	N	0	1	1	1	0
473	K	0	1	0	1	1
474	Z	1	1	0	0	0
475	Q	1	0	0	0	1
476	Z	1	1	0	0	0
477	U	1	0	1	0	1
478	L	0	1	1	0	0
479	A	0	0	0	0	1
480	L	0	1	1	0	0
481	L	0	1	1	0	0
482	I	0	1	0	0	1
483	O	0	1	1	1	1
484	V	1	0	1	1	0
485	V	1	0	1	1	0
486	V	1	0	1	1	0
487	X	0	0	0	0	0
488	L	0	1	1	0	0
489	N	0	1	1	1	0
490	N	0	1	1	1	0
491	K	0	1	0	1	1
492	R	1	0	0	1	0
493	V	1	0	1	1	0
494	V	1	0	1	1	0
495	O	0	1	1	1	1
496	V	1	0	1	1	0
497	I	0	1	0	0	1
498	A	0	0	0	0	1
499	N	0	1	1	1	0
500	J	0	1	0	1	0
501	G	0	0	1	1	1
502	A	0	0	0	0	1
503	L	0	1	1	0	0
504	L	0	1	1	0	0
505	B	0	0	0	1	0
506	M	0	1	1	0	1
507	D	0	0	1	0	0
508	E	0	0	1	0	1
509	I	0	1	0	0	1
510	U	1	0	1	0	1
511	Q	1	0	0	0	1
512	F	0	0	1	1	0
513	S	1	0	0	1	1
514	Z	1	1	0	0	0
515	U	1	0	1	0	1
516	A	0	0	0	0	1
517	F	0	0	1	1	0
