Point	Label	1	2	3	4	5
1	L	0	1	1	0	0
2	I	0	1	0	0	1
3	Q	1	0	0	0	1
4	G	0	0	1	1	1
5	L	0	1	1	0	0
6	A	0	0	0	0	1
7	F	0	0	1	1	0
8	N	0	1	1	1	0
9	N	0	1	1	1	0
10	H	0	1	0	0	0
11	D	0	0	1	0	0
12	L	0	1	1	0	0
13	E	0	0	1	0	1
14	R	1	0	0	1	0
15	W	1	0	1	1	1
16	C	0	0	0	1	1
17	G	0	0	1	1	1
18	A	0	0	0	0	1
19	L	0	1	1	0	0
20	E	0	0	1	0	1
21	T	1	0	1	0	0
22	I	0	1	0	0	1
23	N	0	1	1	1	0
24	K	0	1	0	1	1
25	I	0	1	0	0	1
26	L	0	1	1	0	0
27	N	0	1	1	1	0
28	N	0	1	1	1	0
29	J	0	1	0	1	0
30	G	0	0	1	1	1
31	A	0	0	0	0	1
32	L	0	1	1	0	0
33	M	0	1	1	0	1
34	C	0	0	0	1	1
35	M	0	1	1	0	1
36	D	0	0	1	0	0
37	E	0	0	1	0	1
38	K	0	1	0	1	1
39	N	0	1	1	1	0
40	M	0	1	1	0	1
41	B	0	0	0	1	0
42	N	0	1	1	1	0
43	V	1	0	1	1	0
44	V	1	0	1	1	0
45	P	1	0	0	0	0
46	H	0	1	0	0	0
47	R	1	0	0	1	0
48	D	0	0	1	0	0
49	J	0	1	0	1	0
50	Z	1	1	0	0	0
51	O	0	1	1	1	1
52	V	1	0	1	1	0
53	K	0	1	0	1	1
54	I	0	1	0	0	1
55	A	0	0	0	0	1
56	N	0	1	1	1	0
57	K	0	1	0	1	1
58	W	1	0	1	1	1
59	S	1	0	0	1	1
60	G	0	0	1	1	1
61	O	0	1	1	1	1
62	V	1	0	1	1	0
63	I	0	1	0	0	1
64	A	0	0	0	0	1
65	L	0	1	1	0	0
66	L	0	1	1	0	0
67	I	0	1	0	0	1
68	V	1	0	1	1	0
69	I	0	1	0	0	1
70	A	0	0	0	0	1
71	Q	1	0	0	0	1
72	F	0	0	1	1	0
73	S	1	0	0	1	1
74	R	1	0	0	1	0
75	V	1	0	1	1	0
76	K	0	1	0	1	1
77	C	0	0	0	1	1
78	L	0	1	1	0	0
79	J	0	1	0	1	0
80	F	0	0	1	1	0
81	C	0	0	0	1	1
82	N	0	1	1	1	0
83	N	0	1	1	1	0
84	C	0	0	0	1	1
85	Q	1	0	0	0	1
86	T	1	0	1	0	0
87	O	0	1	1	1	1
88	R	1	0	0	1	0
89	B	0	0	0	1	0
90	N	0	1	1	1	0
91	M	0	1	1	0	1
92	B	0	0	0	1	0
93	H	0	1	0	0	0
94	K	0	1	0	1	1
95	Z	1	1	0	0	0
96	Q	1	0	0	0	1
97	W	1	0	1	1	1
98	V	1	0	1	1	0
99	O	0	1	1	1	1
100	V	1	0	1	1	0
101	K	0	1	0	1	1
102	I	0	1	0	0	1
103	A	0	0	0	0	1
104	L	0	1	1	0	0
105	L	0	1	1	0	0
106	I	0	1	0	0	1
107	U	1	0	1	0	1
108	O	0	1	1	1	1
109	B	0	0	0	1	0
110	J	0	1	0	1	0
111	V	1	0	1	1	0
112	J	0	1	0	1	0
113	V	1	0	1	1	0
114	I	0	1	0	0	1
115	A	0	0	0	0	1
116	P	1	0	0	0	0
117	Z	1	1	0	0	0
118	S	1	0	0	1	1
119	Z	1	1	0	0	0
120	U	1	0	1	0	1
121	A	0	0	0	0	1
122	F	0	0	1	1	0
123	C	0	0	0	1	1
124	N	0	1	1	1	0
125	H	0	1	0	0	0
126	O	0	1	1	1	1
127	W	1	0	1	1	1
128	N	0	1	1	1	0
129	C	0	0	0	1	1
130	X	0	0	0	0	0
131	X	0	0	0	0	0
132	L	0	1	1	0	0
133	I	0	1	0	0	1
134	Q	1	0	0	0	1
135	G	0	0	1	1	1
136	L	0	1	1	0	0
137	A	0	0	0	0	1
138	F	0	0	1	1	0
139	M	0	1	1	0	1
140	D	0	0	1	0	0
141	E	0	0	1	0	1
142	I	0	1	0	0	1
143	Q	1	0	0	0	1
144	G	0	0	1	1	1
145	L	0	1	1	0	0
146	A	0	0	0	0	1
147	F	0	0	1	1	0
148	E	0	0	1	0	1
149	A	0	0	0	0	1
150	F	0	0	1	1	0
151	N	0	1	1	1	0
152	M	0	1	1	0	1
153	A	0	0	0	0	1
154	L	0	1	1	0	0
155	L	0	1	1	0	0
156	E	0	0	1	0	1
157	A	0	0	0	0	1
158	F	0	0	1	1	0
159	N	0	1	1	1	0
160	N	0	1	1	1	0
161	H	0	1	0	0	0
162	D	0	0	1	0	0
163	L	0	1	1	0	0
164	F	0	0	1	1	0
165	M	0	1	1	0	1
166	L	0	1	1	0	0
167	E	0	0	1	0	1
168	R	1	0	0	1	0
169	V	1	0	1	1	0
170	Z	1	1	0	0	0
171	Z	1	1	0	0	0
172	T	1	0	1	0	0
173	I	0	1	0	0	1
174	L	0	1	1	0	0
175	M	0	1	1	0	1
176	C	0	0	0	1	1
177	M	0	1	1	0	1
178	D	0	0	1	0	0
179	L	0	1	1	0	0
180	U	1	0	1	0	1
181	A	0	0	0	0	1
182	F	0	0	1	1	0
183	C	0	0	0	1	1
184	N	0	1	1	1	0
185	H	0	1	0	0	0
186	O	0	1	1	1	1
187	W	1	0	1	1	1
188	N	0	1	1	1	0
189	C	0	0	0	1	1
190	N	0	1	1	1	0
191	N	0	1	1	1	0
192	K	0	1	0	1	1
193	R	1	0	0	1	0
194	V	1	0	1	1	0
195	Z	1	1	0	0	0
196	S	1	0	0	1	1
197	R	1	0	0	1	0
198	W	1	0	1	1	1
199	D	0	0	1	0	0
200	U	1	0	1	0	1
201	L	0	1	1	0	0
202	A	0	0	0	0	1
203	N	0	1	1	1	0
204	K	0	1	0	1	1
205	S	1	0	0	1	1
206	E	0	0	1	0	1
207	S	1	0	0	1	1
208	S	1	0	0	1	1
209	E	0	0	1	0	1
210	T	1	0	1	0	0
211	I	0	1	0	0	1
212	L	0	1	1	0	0
213	L	0	1	1	0	0
214	N	0	1	1	1	0
215	J	0	1	0	1	0
216	G	0	0	1	1	1
217	B	0	0	0	1	0
218	H	0	1	0	0	0
219	K	0	1	0	1	1
220	S	1	0	0	1	1
221	F	0	0	1	1	0
222	M	0	1	1	0	1
223	B	0	0	0	1	0
224	H	0	1	0	0	0
225	D	0	0	1	0	0
226	U	1	0	1	0	1
227	M	0	1	1	0	1
228	S	1	0	0	1	1
229	M	0	1	1	0	1
230	R	1	0	0	1	0
231	P	1	0	0	0	0
232	V	1	0	1	1	0
233	P	1	0	0	0	0
234	H	0	1	0	0	0
235	R	1	0	0	1	0
236	C	0	0	0	1	1
237	D	0	0	1	0	0
238	I	0	1	0	0	1
239	K	0	1	0	1	1
240	C	0	0	0	1	1
241	S	1	0	0	1	1
242	H	0	1	0	0	0
243	R	1	0	0	1	0
244	D	0	0	1	0	0
245	J	0	1	0	1	0
246	Z	1	1	0	0	0
247	O	0	1	1	1	1
248	V	1	0	1	1	0
249	K	0	1	0	1	1
250	C	0	0	0	1	1
251	T	1	0	1	0	0
252	U	1	0	1	0	1
253	I	0	1	0	0	1
254	M	0	1	1	0	1
255	A	0	0	0	0	1
256	N	0	1	1	1	0
257	J	0	1	0	1	0
258	H	0	1	0	0	0
259	J	0	1	0	1	0
260	G	0	0	1	1	1
261	B	0	0	0	1	0
262	G	0	0	1	1	1
263	B	0	0	0	1	0
264	G	0	0	1	1	1
265	A	0	0	0	0	1
266	L	0	1	1	0	0
267	N	0	1	1	1	0
268	N	0	1	1	1	0
269	N	0	1	1	1	0
270	D	0	0	1	0	0
271	L	0	1	1	0	0
272	L	0	1	1	0	0
273	B	0	0	0	1	0
274	N	0	1	1	1	0
275	M	0	1	1	0	1
276	A	0	0	0	0	1
277	L	0	1	1	0	0
278	M	0	1	1	0	1
279	D	0	0	1	0	0
280	E	0	0	1	0	1
281	I	0	1	0	0	1
282	U	1	0	1	0	1
283	O	0	1	1	1	1
284	A	0	0	0	0	1
285	Q	1	0	0	0	1
286	F	0	0	1	1	0
287	R	1	0	0	1	0
288	V	1	0	1	1	0
289	I	0	1	0	0	1
290	B	0	0	0	1	0
291	K	0	1	0	1	1
292	C	0	0	0	1	1
293	L	0	1	1	0	0
294	I	0	1	0	0	1
295	Z	1	1	0	0	0
296	S	1	0	0	1	1
297	Z	1	1	0	0	0
298	X	0	0	0	0	0
299	X	0	0	0	0	0
300	L	0	1	1	0	0
301	I	0	1	0	0	1
302	Q	1	0	0	0	1
303	G	0	0	1	1	1
304	L	0	1	1	0	0
305	A	0	0	0	0	1
306	F	0	0	1	1	0
307	N	0	1	1	1	0
308	N	0	1	1	1	0
309	M	0	1	1	0	1
310	B	0	0	0	1	0
311	H	0	1	0	0	0
312	I	0	1	0	0	1
313	L	0	1	1	0	0
314	L	0	1	1	0	0
315	I	0	1	0	0	1
316	O	0	1	1	1	1
317	V	1	0	1	1	0
318	V	1	0	1	1	0
319	T	1	0	1	0	0
320	E	0	0	1	0	1
321	O	0	1	1	1	1
322	B	0	0	0	1	0
323	J	0	1	0	1	0
324	V	1	0	1	1	0
325	K	0	1	0	1	1
326	C	0	0	0	1	1
327	L	0	1	1	0	0
328	I	0	1	0	0	1
329	Z	1	1	0	0	0
330	R	1	0	0	1	0
331	V	1	0	1	1	0
332	K	0	1	0	1	1
333	C	0	0	0	1	1
334	N	0	1	1	1	0
335	N	0	1	1	1	0
336	K	0	1	0	1	1
337	W	1	0	1	1	1
338	R	1	0	0	1	0
339	D	0	0	1	0	0
340	I	0	1	0	0	1
341	A	0	0	0	0	1
342	L	0	1	1	0	0
343	I	0	1	0	0	1
344	Q	1	0	0	0	1
345	G	0	0	1	1	1
346	L	0	1	1	0	0
347	A	0	0	0	0	1
348	F	0	0	1	1	0
349	M	0	1	1	0	1
350	D	0	0	1	0	0
351	E	0	0	1	0	1
352	I	0	1	0	0	1
353	O	0	1	1	1	1
354	W	1	0	1	1	1
355	N	0	1	1	1	0
356	C	0	0	0	1	1
357	L	0	1	1	0	0
358	I	0	1	0	0	1
359	O	0	1	1	1	1
360	U	1	0	1	0	1
361	B	0	0	0	1	0
362	W	1	0	1	1	1
363	L	0	1	1	0	0
364	U	1	0	1	0	1
365	A	0	0	0	0	1
366	F	0	0	1	1	0
367	C	0	0	0	1	1
368	N	0	1	1	1	0
369	H	0	1	0	0	0
370	P	1	0	0	0	0
371	K	0	1	0	1	1
372	N	0	1	1	1	0
373	M	0	1	1	0	1
374	B	0	0	0	1	0
375	N	0	1	1	1	0
376	W	1	0	1	1	1
377	U	1	0	1	0	1
378	M	0	1	1	0	1
379	R	1	0	0	1	0
380	O	0	1	1	1	1
381	D	0	0	1	0	0
382	M	0	1	1	0	1
383	B	0	0	0	1	0
384	X	0	0	0	0	0
385	L	0	1	1	0	0
386	K	0	1	0	1	1
387	N	0	1	1	1	0
388	N	0	1	1	1	0
389	K	0	1	0	1	1
390	R	1	0	0	1	0
391	V	1	0	1	1	0
392	Z	1	1	0	0	0
393	S	1	0	0	1	1
394	F	0	0	1	1	0
395	L	0	1	1	0	0
396	L	0	1	1	0	0
397	F	0	0	1	1	0
398	N	0	1	1	1	0
399	C	0	0	0	1	1
400	G	0	0	1	1	1
401	H	0	1	0	0	0
402	D	0	0	1	0	0
403	M	0	1	1	0	1
404	B	0	0	0	1	0
405	H	0	1	0	0	0
406	D	0	0	1	0	0
407	V	1	0	1	1	0
408	V	1	0	1	1	0
409	O	0	1	1	1	1
410	V	1	0	1	1	0
411	I	0	1	0	0	1
412	A	0	0	0	0	1
413	L	0	1	1	0	0
414	L	0	1	1	0	0
415	J	0	1	0	1	0
416	F	0	0	1	1	0
417	C	0	0	0	1	1
418	N	0	1	1	1	0
419	N	0	1	1	1	0
420	X	0	0	0	0	0
421	L	0	1	1	0	0
422	N	0	1	1	1	0
423	N	0	1	1	1	0
424	K	0	1	0	1	1
425	R	1	0	0	1	0
426	V	1	0	1	1	0
427	V	1	0	1	1	0
428	P	1	0	0	0	0
429	H	0	1	0	0	0
430	T	1	0	1	0	0
431	U	1	0	1	0	1
432	J	0	1	0	1	0
433	J	0	1	0	1	0
434	X	0	0	0	0	0
435	L	0	1	1	0	0
436	I	0	1	0	0	1
437	Q	1	0	0	0	1
438	G	0	0	1	1	1
439	L	0	1	1	0	0
440	A	0	0	0	0	1
441	F	0	0	1	1	0
442	N	0	1	1	1	0
443	N	0	1	1	1	0
444	H	0	1	0	0	0
445	D	0	0	1	0	0
446	L	0	1	1	0	0
447	E	0	0	1	0	1
448	R	1	0	0	1	0
449	W	1	0	1	1	1
450	D	0	0	1	0	0
451	D	0	0	1	0	0
452	C	0	0	0	1	1
453	G	0	0	1	1	1
454	A	0	0	0	0	1
455	L	0	1	1	0	0
456	E	0	0	1	0	1
457	R	1	0	0	1	0
458	V	1	0	1	1	0
459	V	1	0	1	1	0
460	O	0	1	1	1	1
461	V	1	0	1	1	0
462	I	0	1	0	0	1
463	A	0	0	0	0	1
464	FALSE	#N/A	#N/A	#N/A	#N/A	#N/A
465	X	0	0	0	0	0
466	L	0	1	1	0	0
467	I	0	1	0	0	1
468	Q	1	0	0	0	1
469	G	0	0	1	1	1
470	M	0	1	1	0	1
471	D	0	0	1	0	0
472	E	0	0	1	0	1
473	B	0	0	0	1	0
474	W	1	0	1	1	1
475	N	0	1	1	1	0
476	C	0	0	0	1	1
477	L	0	1	1	0	0
478	I	0	1	0	0	1
479	O	0	1	1	1	1
480	W	1	0	1	1	1
481	N	0	1	1	1	0
482	C	0	0	0	1	1
483	L	0	1	1	0	0
484	J	0	1	0	1	0
485	F	0	0	1	1	0
486	C	0	0	0	1	1
487	N	0	1	1	1	0
488	M	0	1	1	0	1
489	B	0	0	0	1	0
490	H	0	1	0	0	0
491	K	0	1	0	1	1
492	T	1	0	1	0	0
493	I	0	1	0	0	1
494	M	0	1	1	0	1
495	B	0	0	0	1	0
496	N	0	1	1	1	0
497	U	1	0	1	0	1
498	N	0	1	1	1	0
499	W	1	0	1	1	1
500	U	1	0	1	0	1
501	L	0	1	1	0	0
502	N	0	1	1	1	0
503	W	1	0	1	1	1
504	D	0	0	1	0	0
505	X	0	0	0	0	0
506	N	0	1	1	1	0
507	I	0	1	0	0	1
508	L	0	1	1	0	0
509	L	0	1	1	0	0
510	I	0	1	0	0	1
511	O	0	1	1	1	1
512	V	1	0	1	1	0
513	Z	1	1	0	0	0
514	Q	1	0	0	0	1
515	H	0	1	0	0	0
516	O	0	1	1	1	1
517	V	1	0	1	1	0
