Point	Label	1	2	3	4	5	
928	Q	1	0	0	0	1	
929	G	0	0	1	1	1	
930	L	0	1	1	0	0	
931	B	0	0	0	1	0	
932	N	0	1	1	1	0	
933	H	0	1	0	0	0	
934	O	0	1	1	1	1	
935	V	1	0	1	1	0	
936	U	1	0	1	0	1	
937	U	1	0	1	0	1	
938	U	1	0	1	0	1	
939	X	0	0	0	0	0	
940	L	0	1	1	0	0	
941	I	0	1	0	0	1	
942	Q	1	0	0	0	1	
943	G	0	0	1	1	1	
944	L	0	1	1	0	0	
945	X	0	0	0	0	0	
946	N	0	1	1	1	0	
947	K	0	1	0	1	1	
948	S	1	0	0	1	1	
949	F	0	0	1	1	0	
950	N	0	1	1	1	0	
951	C	0	0	0	1	1	
952	G	0	0	1	1	1	
953	M	0	1	1	0	1	
954	B	0	0	0	1	0	
955	H	0	1	0	0	0	
956	J	0	1	0	1	0	
957	G	0	0	1	1	1	
958	A	0	0	0	0	1	
959	M	0	1	1	0	1	
960	B	0	0	0	1	0	
961	X	0	0	0	0	0	
962	M	0	1	1	0	1	
963	A	0	0	0	0	1	
964	L	0	1	1	0	0	
965	L	0	1	1	0	0	
966	I	0	1	0	0	1	
967	O	0	1	1	1	1	
968	V	1	0	1	1	0	
969	U	1	0	1	0	1	
970	Z	1	1	0	0	0	
971	V	1	0	1	1	0	
972	X	0	0	0	0	0	
973	L	0	1	1	0	0	
974	I	0	1	0	0	1	
975	O	0	1	1	1	1	
976	V	1	0	1	1	0	
977	U	1	0	1	0	1	
978	W	1	0	1	1	1	
979	R	1	0	0	1	0	
980	B	0	0	0	1	0	
981	N	0	1	1	1	0	
982	N	0	1	1	1	0	
983	D	0	0	1	0	0	
984	L	0	1	1	0	0	
985	M	0	1	1	0	1	
986	D	0	0	1	0	0	
987	E	0	0	1	0	1	
988	X	0	0	0	0	0	
989	L	0	1	1	0	0	
990	I	0	1	0	0	1	
991	Q	1	0	0	0	1	
992	G	0	0	1	1	1	
993	L	0	1	1	0	0	
994	B	0	0	0	1	0	
995	N	0	1	1	1	0	
996	H	0	1	0	0	0	
997	O	0	1	1	1	1	
998	V	1	0	1	1	0	
999	U	1	0	1	0	1	
1000	U	1	0	1	0	1	
1001	O	0	1	1	1	1	
1002	D	0	0	1	0	0	
1003	L	0	1	1	0	0	
1004	M	0	1	1	0	1	
1005	D	0	0	1	0	0	
1006	E	0	0	1	0	1	
1007	I	0	1	0	0	1	
1008	U	1	0	1	0	1	
1009	O	0	1	1	1	1	
1010	B	0	0	0	1	0	
1011	K	0	1	0	1	1	
1012	C	0	0	0	1	1	
1013	L	0	1	1	0	0	
1014	I	0	1	0	0	1	
1015	U	1	0	1	0	1	
1016	O	0	1	1	1	1	
1017	B	0	0	0	1	0	
1018	K	0	1	0	1	1	
1019	X	0	0	0	0	0	
1020	N	0	1	1	1	0	
1021	J	0	1	0	1	0	
1022	G	0	0	1	1	1	
1023	A	0	0	0	0	1	
1024	M	0	1	1	0	1	
1025	A	0	0	0	0	1	
1026	L	0	1	1	0	0	
1027	L	0	1	1	0	0	
1028	E	0	0	1	0	1	
1029	B	0	0	0	1	0	
1030	N	0	1	1	1	0	
1031	H	0	1	0	0	0	
1032	O	0	1	1	1	1	
1033	V	1	0	1	1	0	
1034	U	1	0	1	0	1	
1035	Z	1	1	0	0	0	
1036	V	1	0	1	1	0	
1037	O	0	1	1	1	1	
1038	V	1	0	1	1	0	
1039	I	0	1	0	0	1	
1040	X	0	0	0	0	0	
1041	L	0	1	1	0	0	
1042	J	0	1	0	1	0	
1043	E	0	0	1	0	1	
1044	K	0	1	0	1	1	
1045	N	0	1	1	1	0	
1046	N	0	1	1	1	0	
1047	J	0	1	0	1	0	
1048	X	0	0	0	0	0	
1049	L	0	1	1	0	0	
1050	I	0	1	0	0	1	
1051	Q	1	0	0	0	1	
1052	G	0	0	1	1	1	
1053	L	0	1	1	0	0	
1054	B	0	0	0	1	0	
1055	N	0	1	1	1	0	
1056	H	0	1	0	0	0	
1057	O	0	1	1	1	1	
1058	V	1	0	1	1	0	
1059	U	1	0	1	0	1	
1060	U	1	0	1	0	1	
1061	O	0	1	1	1	1	
1062	D	0	0	1	0	0	
1063	L	0	1	1	0	0	
1064	M	0	1	1	0	1	
1065	D	0	0	1	0	0	
1066	E	0	0	1	0	1	
1067	K	0	1	0	1	1	
1068	N	0	1	1	1	0	
1069	N	0	1	1	1	0	
1070	K	0	1	0	1	1	
1071	W	1	0	1	1	1	
1072	S	1	0	0	1	1	
1073	G	0	0	1	1	1	
1074	O	0	1	1	1	1	
1075	V	1	0	1	1	0	
1076	X	0	0	0	0	0	
1077	L	0	1	1	0	0	
1078	I	0	1	0	0	1	
1079	O	0	1	1	1	1	
1080	V	1	0	1	1	0	
1081	W	1	0	1	1	1	
1082	S	1	0	0	1	1	
1083	Q	1	0	0	0	1	
1084	N	0	1	1	1	0	
1085	C	0	0	0	1	1	
1086	L	0	1	1	0	0	
1087	I	0	1	0	0	1	
1088	Q	1	0	0	0	1	
1089	G	0	0	1	1	1	
1090	L	0	1	1	0	0	
1091	B	0	0	0	1	0	
1092	N	0	1	1	1	0	
1093	H	0	1	0	0	0	
1094	O	0	1	1	1	1	
1095	U	1	0	1	0	1	
1096	A	0	0	0	0	1	
1097	F	0	0	1	1	0	
1098	C	0	0	0	1	1	
1099	N	0	1	1	1	0	
1100	H	0	1	0	0	0	
1101	O	0	1	1	1	1	
1102	W	1	0	1	1	1	
1103	N	0	1	1	1	0	
1104	C	0	0	0	1	1	
1105	L	0	1	1	0	0	
1106	I	0	1	0	0	1	
1107	O	0	1	1	1	1	
1108	V	1	0	1	1	0	
1109	V	1	0	1	1	0	
1110	R	1	0	0	1	0	
1111	V	1	0	1	1	0	
1112	K	0	1	0	1	1	
1113	C	0	0	0	1	1	
1114	N	0	1	1	1	0	
1115	N	0	1	1	1	0	
1116	J	0	1	0	1	0	
1117	G	0	0	1	1	1	
1118	A	0	0	0	0	1	
1119	N	0	1	1	1	0	
1120	D	0	0	1	0	0	
1121	L	0	1	1	0	0	
1122	L	0	1	1	0	0	
1123	A	0	0	0	0	1	
1124	S	1	0	0	1	1	
1125	Q	1	0	0	0	1	
1126	N	0	1	1	1	0	
1127	C	0	0	0	1	1	
1128	L	0	1	1	0	0	
1129	I	0	1	0	0	1	
1130	Q	1	0	0	0	1	
1131	G	0	0	1	1	1	
1132	L	0	1	1	0	0	
1133	A	0	0	0	0	1	
1134	E	0	0	1	0	1	
1135	B	0	0	0	1	0	
1136	N	0	1	1	1	0	
1137	H	0	1	0	0	0	
1138	O	0	1	1	1	1	
1139	Z	1	1	0	0	0	
1140	Q	1	0	0	0	1	
1141	H	0	1	0	0	0	
1142	O	0	1	1	1	1	
1143	V	1	0	1	1	0	
1144	W	1	0	1	1	1	
1145	S	1	0	0	1	1	
1146	Q	1	0	0	0	1	
1147	X	0	0	0	0	0	
1148	L	0	1	1	0	0	
1149	I	0	1	0	0	1	
1150	Q	1	0	0	0	1	
1151	G	0	0	1	1	1	
1152	L	0	1	1	0	0	
1153	A	0	0	0	0	1	
1154	F	0	0	1	1	0	
1155	M	0	1	1	0	1	
1156	D	0	0	1	0	0	
1157	X	0	0	0	0	0	
