Point	Label	1	2	3	4	5
423	S	1	0	0	1	1
424	E	0	0	1	0	1
425	R	1	0	0	1	0
426	W	1	0	1	1	1
427	C	0	0	0	1	1
428	G	0	0	1	1	1
429	A	0	0	0	0	1
430	L	0	1	1	0	0
431	E	0	0	1	0	1
432	R	1	0	0	1	0
433	U	1	0	1	0	1
434	L	0	1	1	0	0
435	A	0	0	0	0	1
436	L	0	1	1	0	0
437	M	0	1	1	0	1
438	D	0	0	1	0	0
439	L	0	1	1	0	0
440	V	1	0	1	1	0
441	V	1	0	1	1	0
442	T	1	0	1	0	0
443	E	0	0	1	0	1
444	O	0	1	1	1	1
445	B	0	0	0	1	0
446	J	0	1	0	1	0
447	W	1	0	1	1	1
448	J	0	1	0	1	0
449	E	0	0	1	0	1
450	I	0	1	0	0	1
451	Z	1	1	0	0	0
452	S	1	0	0	1	1
453	W	1	0	1	1	1
454	R	1	0	0	1	0
455	B	0	0	0	1	0
456	M	0	1	1	0	1
457	D	0	0	1	0	0
458	F	0	0	1	1	0
459	C	0	0	0	1	1
460	N	0	1	1	1	0
461	M	0	1	1	0	1
462	B	0	0	0	1	0
463	H	0	1	0	0	0
464	K	0	1	0	1	1
465	W	1	0	1	1	1
466	R	1	0	0	1	0
467	D	0	0	1	0	0
468	J	0	1	0	1	0
469	Z	1	1	0	0	0
470	O	0	1	1	1	1
471	V	1	0	1	1	0
472	I	0	1	0	0	1
473	A	0	0	0	0	1
474	X	0	0	0	0	0
475	X	0	0	0	0	0
476	L	0	1	1	0	0
477	I	0	1	0	0	1
478	O	0	1	1	1	1
479	V	1	0	1	1	0
480	V	1	0	1	1	0
481	R	1	0	0	1	0
482	V	1	0	1	1	0
483	I	0	1	0	0	1
484	A	0	0	0	0	1
485	Q	1	0	0	0	1
486	F	0	0	1	1	0
487	R	1	0	0	1	0
488	W	1	0	1	1	1
489	K	0	1	0	1	1
490	N	0	1	1	1	0
491	N	0	1	1	1	0
492	K	0	1	0	1	1
493	W	1	0	1	1	1
494	R	1	0	0	1	0
495	D	0	0	1	0	0
496	I	0	1	0	0	1
497	A	0	0	0	0	1
498	N	0	1	1	1	0
499	K	0	1	0	1	1
500	V	1	0	1	1	0
501	J	0	1	0	1	0
502	Z	1	1	0	0	0
503	Q	1	0	0	0	1
504	Z	1	1	0	0	0
505	Z	1	1	0	0	0
506	S	1	0	0	1	1
507	F	0	0	1	1	0
508	N	0	1	1	1	0
509	C	0	0	0	1	1
510	G	0	0	1	1	1
511	L	0	1	1	0	0
512	M	0	1	1	0	1
513	D	0	0	1	0	0
514	E	0	0	1	0	1
515	I	0	1	0	0	1
516	Q	1	0	0	0	1
517	G	0	0	1	1	1
518	L	0	1	1	0	0
519	A	0	0	0	0	1
520	F	0	0	1	1	0
521	N	0	1	1	1	0
522	L	0	1	1	0	0
523	M	0	1	1	0	1
524	C	0	0	0	1	1
525	N	0	1	1	1	0
526	M	0	1	1	0	1
527	B	0	0	0	1	0
528	H	0	1	0	0	0
529	I	0	1	0	0	1
530	N	0	1	1	1	0
531	K	0	1	0	1	1
532	R	1	0	0	1	0
533	V	1	0	1	1	0
534	U	1	0	1	0	1
535	Q	1	0	0	0	1
536	S	1	0	0	1	1
537	L	0	1	1	0	0
538	A	0	0	0	0	1
539	M	0	1	1	0	1
540	B	0	0	0	1	0
541	N	0	1	1	1	0
542	W	1	0	1	1	1
543	C	0	0	0	1	1
544	G	0	0	1	1	1
545	A	0	0	0	0	1
546	L	0	1	1	0	0
547	E	0	0	1	0	1
548	R	1	0	0	1	0
549	V	1	0	1	1	0
550	V	1	0	1	1	0
551	P	1	0	0	0	0
552	H	0	1	0	0	0
553	R	1	0	0	1	0
554	D	0	0	1	0	0
555	I	0	1	0	0	1
556	A	0	0	0	0	1
557	N	0	1	1	1	0
558	K	0	1	0	1	1
559	Z	1	1	0	0	0
560	O	0	1	1	1	1
561	U	1	0	1	0	1
562	J	0	1	0	1	0
563	G	0	0	1	1	1
564	A	0	0	0	0	1
565	L	0	1	1	0	0
566	L	0	1	1	0	0
567	B	0	0	0	1	0
