Point	Label	1	2	3	4	5
518	M	0	1	1	0	1
519	B	0	0	0	1	0
520	J	0	1	0	1	0
521	Z	1	1	0	0	0
522	X	0	0	0	0	0
523	X	0	0	0	0	0
524	L	0	1	1	0	0
525	I	0	1	0	0	1
526	Q	1	0	0	0	1
527	G	0	0	1	1	1
528	L	0	1	1	0	0
529	A	0	0	0	0	1
530	F	0	0	1	1	0
531	N	0	1	1	1	0
532	N	0	1	1	1	0
533	H	0	1	0	0	0
534	D	0	0	1	0	0
535	L	0	1	1	0	0
536	E	0	0	1	0	1
537	R	1	0	0	1	0
538	V	1	0	1	1	0
539	V	1	0	1	1	0
540	O	0	1	1	1	1
541	U	1	0	1	0	1
542	I	0	1	0	0	1
543	L	0	1	1	0	0
544	L	0	1	1	0	0
545	I	0	1	0	0	1
546	Z	1	1	0	0	0
547	S	1	0	0	1	1
548	Z	1	1	0	0	0
549	W	1	0	1	1	1
550	N	0	1	1	1	0
551	C	0	0	0	1	1
552	N	0	1	1	1	0
553	N	0	1	1	1	0
554	K	0	1	0	1	1
555	R	1	0	0	1	0
556	V	1	0	1	1	0
557	U	1	0	1	0	1
558	O	0	1	1	1	1
559	D	0	0	1	0	0
560	M	0	1	1	0	1
561	B	0	0	0	1	0
562	H	0	1	0	0	0
563	I	0	1	0	0	1
564	M	0	1	1	0	1
565	B	0	0	0	1	0
566	K	0	1	0	1	1
567	C	0	0	0	1	1
568	S	1	0	0	1	1
569	G	0	0	1	1	1
570	O	0	1	1	1	1
571	V	1	0	1	1	0
572	K	0	1	0	1	1
573	C	0	0	0	1	1
574	T	1	0	1	0	0
575	U	1	0	1	0	1
576	I	0	1	0	0	1
577	L	0	1	1	0	0
578	M	0	1	1	0	1
579	D	0	0	1	0	0
580	I	0	1	0	0	1
581	A	0	0	0	0	1
582	P	1	0	0	0	0
583	V	1	0	1	1	0
584	I	0	1	0	0	1
585	A	0	0	0	0	1
586	Q	1	0	0	0	1
587	F	0	0	1	1	0
588	R	1	0	0	1	0
589	W	1	0	1	1	1
590	J	0	1	0	1	0
591	F	0	0	1	1	0
592	C	0	0	0	1	1
593	N	0	1	1	1	0
594	N	0	1	1	1	0
595	C	0	0	0	1	1
596	Q	1	0	0	0	1
597	S	1	0	0	1	1
598	N	0	1	1	1	0
599	W	1	0	1	1	1
600	C	0	0	0	1	1
601	G	0	0	1	1	1
602	A	0	0	0	0	1
603	L	0	1	1	0	0
604	E	0	0	1	0	1
605	T	1	0	1	0	0
606	I	0	1	0	0	1
607	M	0	1	1	0	1
608	B	0	0	0	1	0
609	N	0	1	1	1	0
610	Z	1	1	0	0	0
611	T	1	0	1	0	0
612	J	0	1	0	1	0
613	G	0	0	1	1	1
614	A	0	0	0	0	1
615	L	0	1	1	0	0
616	M	0	1	1	0	1
617	D	0	0	1	0	0
618	E	0	0	1	0	1
619	I	0	1	0	0	1
620	O	0	1	1	1	1
621	V	1	0	1	1	0
622	Z	1	1	0	0	0
623	U	1	0	1	0	1
624	A	0	0	0	0	1
625	F	0	0	1	1	0
626	C	0	0	0	1	1
627	X	0	0	0	0	0
628	X	0	0	0	0	0
629	L	0	1	1	0	0
630	I	0	1	0	0	1
631	Q	1	0	0	0	1
632	G	0	0	1	1	1
633	L	0	1	1	0	0
634	A	0	0	0	0	1
635	F	0	0	1	1	0
636	N	0	1	1	1	0
637	N	0	1	1	1	0
638	H	0	1	0	0	0
639	D	0	0	1	0	0
640	L	0	1	1	0	0
641	E	0	0	1	0	1
642	R	1	0	0	1	0
643	V	1	0	1	1	0
644	V	1	0	1	1	0
645	O	0	1	1	1	1
646	U	1	0	1	0	1
647	I	0	1	0	0	1
648	L	0	1	1	0	0
649	L	0	1	1	0	0
650	I	0	1	0	0	1
651	Z	1	1	0	0	0
652	S	1	0	0	1	1
653	Z	1	1	0	0	0
654	Z	1	1	0	0	0
655	Q	1	0	0	0	1
656	G	0	0	1	1	1
657	M	0	1	1	0	1
658	D	0	0	1	0	0
659	E	0	0	1	0	1
660	B	0	0	0	1	0
661	W	1	0	1	1	1
662	N	0	1	1	1	0
663	C	0	0	0	1	1
664	L	0	1	1	0	0
665	J	0	1	0	1	0
666	F	0	0	1	1	0
667	C	0	0	0	1	1
668	M	0	1	1	0	1
669	C	0	0	0	1	1
670	N	0	1	1	1	0
671	M	0	1	1	0	1
672	B	0	0	0	1	0
673	H	0	1	0	0	0
674	I	0	1	0	0	1
675	L	0	1	1	0	0
676	M	0	1	1	0	1
677	C	0	0	0	1	1
678	N	0	1	1	1	0
679	N	0	1	1	1	0
680	K	0	1	0	1	1
681	R	1	0	0	1	0
682	V	1	0	1	1	0
683	U	1	0	1	0	1
684	Q	1	0	0	0	1
685	S	1	0	0	1	1
686	L	0	1	1	0	0
687	A	0	0	0	0	1
688	N	0	1	1	1	0
689	K	0	1	0	1	1
690	S	1	0	0	1	1
691	F	0	0	1	1	0
692	M	0	1	1	0	1
693	B	0	0	0	1	0
694	H	0	1	0	0	0
695	D	0	0	1	0	0
696	U	1	0	1	0	1
697	M	0	1	1	0	1
698	R	1	0	0	1	0
699	O	0	1	1	1	1
700	D	0	0	1	0	0
701	L	0	1	1	0	0
702	N	0	1	1	1	0
703	N	0	1	1	1	0
704	D	0	0	1	0	0
705	L	0	1	1	0	0
706	L	0	1	1	0	0
707	A	0	0	0	0	1
708	S	1	0	0	1	1
709	Q	1	0	0	0	1
710	O	0	1	1	1	1
711	R	1	0	0	1	0
712	B	0	0	0	1	0
713	N	0	1	1	1	0
714	M	0	1	1	0	1
715	B	0	0	0	1	0
716	H	0	1	0	0	0
717	I	0	1	0	0	1
718	M	0	1	1	0	1
719	B	0	0	0	1	0
720	K	0	1	0	1	1
721	C	0	0	0	1	1
722	S	1	0	0	1	1
723	G	0	0	1	1	1
724	P	1	0	0	0	0
725	H	0	1	0	0	0
726	T	1	0	1	0	0
727	U	1	0	1	0	1
728	I	0	1	0	0	1
729	M	0	1	1	0	1
730	B	0	0	0	1	0
731	J	0	1	0	1	0
732	U	1	0	1	0	1
733	I	0	1	0	0	1
734	L	0	1	1	0	0
735	M	0	1	1	0	1
736	D	0	0	1	0	0
737	J	0	1	0	1	0
738	Z	1	1	0	0	0
739	T	1	0	1	0	0
740	E	0	0	1	0	1
741	O	0	1	1	1	1
742	B	0	0	0	1	0
743	K	0	1	0	1	1
744	C	0	0	0	1	1
745	L	0	1	1	0	0
746	J	0	1	0	1	0
747	F	0	0	1	1	0
748	D	0	0	1	0	0
749	E	0	0	1	0	1
750	J	0	1	0	1	0
751	X	0	0	0	0	0
