THRESHOLD NUMBER OF HITS =393
********             SOLID SEQUENCES                  ********
Sequence KK X =90 Y =92 HITS =38

Sequence WD X =9 Y =70 HITS =286

Sequence DU X =45 Y =17 HITS =230

Sequence UW X =100 Y =18 HITS =46

Sequence NZ X =31 Y =11 HITS =33

Sequence SE X =15 Y =53 HITS =77

Sequence FM X =25 Y =74 HITS =137

Sequence UM X =8 Y =57 HITS =44

Sequence MR X =1 Y =11 HITS =46

Sequence RO X =5 Y =17 HITS =13

Sequence DI X =33 Y =53 HITS =372

Sequence AQ X =43 Y =29 HITS =382

Sequence QE X =27 Y =54 HITS =42

Sequence OA X =12 Y =87 HITS =102

Sequence QF X =15 Y =33 HITS =280

Sequence FS X =27 Y =21 HITS =116

Sequence GM X =75 Y =31 HITS =84

Sequence BW X =21 Y =16 HITS =151

Sequence WR X =91 Y =28 HITS =264

Sequence RD X =21 Y =53 HITS =240

Sequence AP X =37 Y =32 HITS =37

Sequence PW X =62 Y =10 HITS =47

Sequence FD X =79 Y =94 HITS =35

Sequence KS X =36 Y =14 HITS =132

Sequence FR X =38 Y =19 HITS =199

Sequence KV X =6 Y =9 HITS =32

Sequence KW X =12 Y =1 HITS =203

Sequence OZ X =23 Y =1 HITS =249

Sequence ZW X =59 Y =2 HITS =47

Sequence EK X =41 Y =51 HITS =175

Sequence AS X =33 Y =25 HITS =36

Sequence SQ X =89 Y =62 HITS =40

Sequence QL X =9 Y =26 HITS =35

Sequence SL X =1 Y =16 HITS =135

Sequence DN X =63 Y =28 HITS =44

Sequence CQ X =32 Y =31 HITS =76

Sequence UB X =16 Y =47 HITS =45

Sequence MO X =98 Y =74 HITS =60

Sequence OR X =6 Y =14 HITS =36

Sequence RA X =1 Y =68 HITS =86

Sequence AT X =21 Y =21 HITS =41

Sequence UV X =89 Y =19 HITS =36

Sequence ZU X =66 Y =5 HITS =24

Sequence BM X =39 Y =39 HITS =83

Sequence TJ X =5 Y =24 HITS =27

Sequence WK X =9 Y =43 HITS =111

Sequence UJ X =1 Y =20 HITS =110

Sequence IP X =21 Y =25 HITS =32

NUMBER OF PFS  SOLID = 49 HOLLOW = 133 TOTAL = 182
********             REPEAT SEQUENCES                  ********
Sequence NN X =99	Y =99	HITS =4560
Number 1 Hit Count =271
Sequence LL X =90	Y =91	HITS =1307
Number 1 Hit Count =38
********         LINKS (ORIGIN -> DIRECTION)          ********
LI --> IQ
GL --> LA
LA --> AF
AF --> FN
FN --> NN
NN --> NH
NH --> HD
HD --> DL
DL --> LE
WC --> CG
CG --> GA
GA --> AL
AL --> LE
TI --> IL
IL --> LM
LM --> MD
MD --> DL
DL --> LV
LV --> VV
VV --> VT
EO --> OB
OB --> BK
BK --> KC
KC --> CL
CL --> LI
LI --> IZ
IZ --> ZS
ZS --> SZ
SZ --> ZZ
ZZ --> ZQ
ZQ --> QG
GL --> LB
LB --> BN
BN --> NH
NH --> HO
HO --> OV
OV --> VZ
VZ --> ZZ
ZQ --> QH
HO --> OU
UA --> AF
AF --> FC
FC --> CN
CN --> NH
HO --> OW
OW --> WN
WN --> NC
NC --> CL
QH --> HO
LI --> IK
IK --> KN
KN --> NL
NL --> LI
KL --> LL
LL --> LI
CL --> LJ
JF --> FC
FC --> CL
CL --> LN
LN --> NN
NN --> NL
NL --> LN
LN --> NL
NL --> LL
LN --> NM
NM --> MB
MB --> BH
BH --> HI
HI --> IL
LM --> MC
MC --> CN
CN --> NN
NN --> NK
NK --> KI
NN --> NI
II --> IL
LL --> LN
NK --> KT
IM --> MB
MB --> BN
BN --> NV
NV --> VV
VV --> VO
VO --> OV
OV --> VK
VK --> KC
KC --> CT
UI --> IL
IL --> LL
LI --> IU
IU --> UO
UO --> OB
OB --> BJ
JZ --> ZS
ZS --> SV
RZ --> ZS
ZS --> SR
NN --> ND
ND --> DL
LL --> LB
BN --> NM
CN --> NM
MB --> BK
KC --> CS
CS --> SG
DL --> LU
CL --> LB
BN --> NG
DL --> LF
LF --> FN
FN --> ND
DL --> LN
SG --> GO
OV --> VJ
PG --> GO
WS --> SG
GO --> OV
OV --> VI
VI --> IA
IA --> AL
AL --> LL
PK --> KN
NK --> KR
RU --> UL
UL --> LA
LA --> AN
AN --> NK
KI --> IL
LN --> NJ
NJ --> JG
MD --> DE
DE --> EI
IO --> OV
BK --> KI
ND --> DM
DM --> MB
BH --> HJ
CL --> LE
EB --> BN
OV --> VU
VU --> UU
UU --> UO
UO --> OD
OD --> DL
LI --> IO
KC --> CN
TZ --> ZQ
ZQ --> QU
DL --> LL
KZ --> ZQ
ZQ --> QZ
ZZ --> ZS
ZS --> SF
SF --> FN
FN --> NC
NC --> CG
CG --> GL
LL --> LK
KK --> KN
KN --> NM
UL --> LB
