Point	Label	1	2	3	4	5
1	L	0	1	1	0	0
2	I	0	1	0	0	1
3	Q	1	0	0	0	1
4	G	0	0	1	1	1
5	L	0	1	1	0	0
6	B	0	0	0	1	0
7	N	0	1	1	1	0
8	G	0	0	1	1	1
9	L	0	1	1	0	0
10	B	0	0	0	1	0
11	N	0	1	1	1	0
12	H	0	1	0	0	0
13	O	0	1	1	1	1
14	V	1	0	1	1	0
15	U	1	0	1	0	1
16	U	1	0	1	0	1
17	Q	1	0	0	0	1
18	S	1	0	0	1	1
19	N	0	1	1	1	0
20	W	1	0	1	1	1
21	C	0	0	0	1	1
22	G	0	0	1	1	1
23	A	0	0	0	0	1
24	N	0	1	1	1	0
25	C	0	0	0	1	1
26	G	0	0	1	1	1
27	L	0	1	1	0	0
28	L	0	1	1	0	0
29	E	0	0	1	0	1
30	B	0	0	0	1	0
31	N	0	1	1	1	0
32	H	0	1	0	0	0
33	O	0	1	1	1	1
34	U	1	0	1	0	1
35	A	0	0	0	0	1
36	F	0	0	1	1	0
37	C	0	0	0	1	1
38	N	0	1	1	1	0
39	H	0	1	0	0	0
40	O	0	1	1	1	1
41	W	1	0	1	1	1
42	N	0	1	1	1	0
43	C	0	0	0	1	1
44	N	0	1	1	1	0
45	N	0	1	1	1	0
46	K	0	1	0	1	1
47	R	1	0	0	1	0
48	V	1	0	1	1	0
49	V	1	0	1	1	0
50	P	1	0	0	0	0
51	H	0	1	0	0	0
52	S	1	0	0	1	1
53	G	0	0	1	1	1
54	O	0	1	1	1	1
55	V	1	0	1	1	0
56	K	0	1	0	1	1
57	C	0	0	0	1	1
58	S	1	0	0	1	1
59	G	0	0	1	1	1
60	O	0	1	1	1	1
61	W	1	0	1	1	1
62	R	1	0	0	1	0
63	D	0	0	1	0	0
64	I	0	1	0	0	1
65	A	0	0	0	0	1
66	N	0	1	1	1	0
67	K	0	1	0	1	1
68	Z	1	1	0	0	0
69	Q	1	0	0	0	1
70	Z	1	1	0	0	0
71	Z	1	1	0	0	0
72	S	1	0	0	1	1
73	F	0	0	1	1	0
74	N	0	1	1	1	0
75	D	0	0	1	0	0
76	L	0	1	1	0	0
77	E	0	0	1	0	1
78	R	1	0	0	1	0
79	U	1	0	1	0	1
80	L	0	1	1	0	0
81	A	0	0	0	0	1
82	N	0	1	1	1	0
83	K	0	1	0	1	1
84	S	1	0	0	1	1
85	F	0	0	1	1	0
86	N	0	1	1	1	0
87	C	0	0	0	1	1
88	G	0	0	1	1	1
89	M	0	1	1	0	1
90	B	0	0	0	1	0
91	H	0	1	0	0	0
92	J	0	1	0	1	0
93	G	0	0	1	1	1
94	A	0	0	0	0	1
95	L	0	1	1	0	0
96	L	0	1	1	0	0
97	E	0	0	1	0	1
98	B	0	0	0	1	0
99	N	0	1	1	1	0
100	H	0	1	0	0	0
101	P	1	0	0	0	0
102	K	0	1	0	1	1
103	N	0	1	1	1	0
104	N	0	1	1	1	0
105	J	0	1	0	1	0
106	G	0	0	1	1	1
107	A	0	0	0	0	1
108	L	0	1	1	0	0
109	L	0	1	1	0	0
110	E	0	0	1	0	1
111	B	0	0	0	1	0
112	N	0	1	1	1	0
113	H	0	1	0	0	0
114	P	1	0	0	0	0
115	J	0	1	0	1	0
116	F	0	0	1	1	0
117	C	0	0	0	1	1
118	L	0	1	1	0	0
119	E	0	0	1	0	1
120	B	0	0	0	1	0
121	N	0	1	1	1	0
122	H	0	1	0	0	0
123	O	0	1	1	1	1
124	V	1	0	1	1	0
125	V	1	0	1	1	0
126	R	1	0	0	1	0
127	V	1	0	1	1	0
128	K	0	1	0	1	1
129	C	0	0	0	1	1
130	N	0	1	1	1	0
131	N	0	1	1	1	0
132	K	0	1	0	1	1
133	Z	1	1	0	0	0
134	Q	1	0	0	0	1
135	U	1	0	1	0	1
136	Q	1	0	0	0	1
137	S	1	0	0	1	1
138	L	0	1	1	0	0
139	A	0	0	0	0	1
140	L	0	1	1	0	0
141	L	0	1	1	0	0
142	I	0	1	0	0	1
143	O	0	1	1	1	1
144	V	1	0	1	1	0
145	V	1	0	1	1	0
146	R	1	0	0	1	0
147	V	1	0	1	1	0
148	K	0	1	0	1	1
149	C	0	0	0	1	1
150	L	0	1	1	0	0
151	I	0	1	0	0	1
152	Z	1	1	0	0	0
153	S	1	0	0	1	1
154	W	1	0	1	1	1
155	S	1	0	0	1	1
156	S	1	0	0	1	1
157	Q	1	0	0	0	1
158	N	0	1	1	1	0
159	C	0	0	0	1	1
160	N	0	1	1	1	0
161	N	0	1	1	1	0
162	K	0	1	0	1	1
163	R	1	0	0	1	0
164	V	1	0	1	1	0
165	V	1	0	1	1	0
166	O	0	1	1	1	1
167	U	1	0	1	0	1
168	I	0	1	0	0	1
169	L	0	1	1	0	0
170	L	0	1	1	0	0
171	J	0	1	0	1	0
172	F	0	0	1	1	0
173	C	0	0	0	1	1
174	N	0	1	1	1	0
175	N	0	1	1	1	0
176	D	0	0	1	0	0
177	L	0	1	1	0	0
178	L	0	1	1	0	0
179	B	0	0	0	1	0
180	N	0	1	1	1	0
181	M	0	1	1	0	1
182	B	0	0	0	1	0
183	H	0	1	0	0	0
184	I	0	1	0	0	1
185	L	0	1	1	0	0
186	L	0	1	1	0	0
187	I	0	1	0	0	1
188	U	1	0	1	0	1
189	O	0	1	1	1	1
190	B	0	0	0	1	0
191	K	0	1	0	1	1
192	C	0	0	0	1	1
193	L	0	1	1	0	0
194	I	0	1	0	0	1
195	U	1	0	1	0	1
196	Q	1	0	0	0	1
197	F	0	0	1	1	0
198	X	0	0	0	0	0
199	X	0	0	0	0	0
200	L	0	1	1	0	0
201	J	0	1	0	1	0
202	F	0	0	1	1	0
203	C	0	0	0	1	1
204	N	0	1	1	1	0
205	N	0	1	1	1	0
206	H	0	1	0	0	0
207	D	0	0	1	0	0
208	L	0	1	1	0	0
209	E	0	0	1	0	1
210	R	1	0	0	1	0
211	V	1	0	1	1	0
212	W	1	0	1	1	1
213	W	1	0	1	1	1
214	S	1	0	0	1	1
215	Q	1	0	0	0	1
216	L	0	1	1	0	0
217	U	1	0	1	0	1
218	A	0	0	0	0	1
219	F	0	0	1	1	0
220	C	0	0	0	1	1
221	N	0	1	1	1	0
222	G	0	0	1	1	1
223	L	0	1	1	0	0
224	A	0	0	0	0	1
225	F	0	0	1	1	0
226	N	0	1	1	1	0
227	M	0	1	1	0	1
228	B	0	0	0	1	0
229	H	0	1	0	0	0
230	I	0	1	0	0	1
231	L	0	1	1	0	0
232	L	0	1	1	0	0
233	I	0	1	0	0	1
234	O	0	1	1	1	1
235	V	1	0	1	1	0
236	V	1	0	1	1	0
237	R	1	0	0	1	0
238	V	1	0	1	1	0
239	K	0	1	0	1	1
240	C	0	0	0	1	1
241	N	0	1	1	1	0
242	N	0	1	1	1	0
243	K	0	1	0	1	1
244	W	1	0	1	1	1
245	R	1	0	0	1	0
246	D	0	0	1	0	0
247	I	0	1	0	0	1
248	B	0	0	0	1	0
249	K	0	1	0	1	1
250	C	0	0	0	1	1
251	S	1	0	0	1	1
252	G	0	0	1	1	1
253	P	1	0	0	0	0
254	G	0	0	1	1	1
255	Q	1	0	0	0	1
256	Z	1	1	0	0	0
257	W	1	0	1	1	1
258	C	0	0	0	1	1
259	G	0	0	1	1	1
260	A	0	0	0	0	1
261	L	0	1	1	0	0
262	E	0	0	1	0	1
263	R	1	0	0	1	0
264	U	1	0	1	0	1
265	L	0	1	1	0	0
266	A	0	0	0	0	1
267	N	0	1	1	1	0
268	K	0	1	0	1	1
269	R	1	0	0	1	0
270	R	1	0	0	1	0
271	V	1	0	1	1	0
272	U	1	0	1	0	1
273	Q	1	0	0	0	1
274	S	1	0	0	1	1
275	L	0	1	1	0	0
276	A	0	0	0	0	1
277	L	0	1	1	0	0
278	L	0	1	1	0	0
279	I	0	1	0	0	1
280	O	0	1	1	1	1
281	V	1	0	1	1	0
282	V	1	0	1	1	0
283	Z	1	1	0	0	0
284	V	1	0	1	1	0
285	R	1	0	0	1	0
286	U	1	0	1	0	1
287	O	0	1	1	1	1
288	B	0	0	0	1	0
289	K	0	1	0	1	1
290	C	0	0	0	1	1
291	L	0	1	1	0	0
292	I	0	1	0	0	1
293	U	1	0	1	0	1
294	Q	1	0	0	0	1
295	F	0	0	1	1	0
296	R	1	0	0	1	0
297	R	1	0	0	1	0
298	V	1	0	1	1	0
299	K	0	1	0	1	1
300	C	0	0	0	1	1
301	L	0	1	1	0	0
302	I	0	1	0	0	1
303	Z	1	1	0	0	0
304	S	1	0	0	1	1
305	Z	1	1	0	0	0
306	Z	1	1	0	0	0
307	Q	1	0	0	0	1
308	H	0	1	0	0	0
309	O	0	1	1	1	1
310	W	1	0	1	1	1
311	N	0	1	1	1	0
312	C	0	0	0	1	1
313	N	0	1	1	1	0
314	N	0	1	1	1	0
315	K	0	1	0	1	1
316	R	1	0	0	1	0
317	V	1	0	1	1	0
318	V	1	0	1	1	0
319	O	0	1	1	1	1
320	V	1	0	1	1	0
321	I	0	1	0	0	1
322	A	0	0	0	0	1
323	N	0	1	1	1	0
324	K	0	1	0	1	1
325	Z	1	1	0	0	0
326	Q	1	0	0	0	1
327	Z	1	1	0	0	0
328	U	1	0	1	0	1
329	L	0	1	1	0	0
330	B	0	0	0	1	0
331	N	0	1	1	1	0
332	W	1	0	1	1	1
333	C	0	0	0	1	1
334	G	0	0	1	1	1
335	A	0	0	0	0	1
336	L	0	1	1	0	0
337	E	0	0	1	0	1
338	R	1	0	0	1	0
339	V	1	0	1	1	0
340	V	1	0	1	1	0
341	O	0	1	1	1	1
342	V	1	0	1	1	0
343	I	0	1	0	0	1
344	A	0	0	0	0	1
345	N	0	1	1	1	0
346	J	0	1	0	1	0
347	G	0	0	1	1	1
348	A	0	0	0	0	1
349	L	0	1	1	0	0
350	L	0	1	1	0	0
351	B	0	0	0	1	0
352	N	0	1	1	1	0
353	N	0	1	1	1	0
354	C	0	0	0	1	1
355	Q	1	0	0	0	1
356	S	1	0	0	1	1
357	M	0	1	1	0	1
358	R	1	0	0	1	0
359	O	0	1	1	1	1
360	D	0	0	1	0	0
361	L	0	1	1	0	0
362	L	0	1	1	0	0
363	A	0	0	0	0	1
364	S	1	0	0	1	1
365	Q	1	0	0	0	1
366	M	0	1	1	0	1
367	O	0	1	1	1	1
368	R	1	0	0	1	0
369	B	0	0	0	1	0
370	M	0	1	1	0	1
371	D	0	0	1	0	0
372	E	0	0	1	0	1
373	X	0	0	0	0	0
374	X	0	0	0	0	0
375	L	0	1	1	0	0
376	I	0	1	0	0	1
377	O	0	1	1	1	1
378	V	1	0	1	1	0
379	V	1	0	1	1	0
380	R	1	0	0	1	0
381	V	1	0	1	1	0
382	I	0	1	0	0	1
383	A	0	0	0	0	1
384	Q	1	0	0	0	1
385	F	0	0	1	1	0
386	R	1	0	0	1	0
387	V	1	0	1	1	0
388	K	0	1	0	1	1
389	C	0	0	0	1	1
390	N	0	1	1	1	0
391	N	0	1	1	1	0
392	K	0	1	0	1	1
393	W	1	0	1	1	1
394	R	1	0	0	1	0
395	D	0	0	1	0	0
396	I	0	1	0	0	1
397	A	0	0	0	0	1
398	N	0	1	1	1	0
399	K	0	1	0	1	1
400	Z	1	1	0	0	0
401	Q	1	0	0	0	1
402	Z	1	1	0	0	0
403	W	1	0	1	1	1
404	C	0	0	0	1	1
405	G	0	0	1	1	1
406	A	0	0	0	0	1
407	N	0	1	1	1	0
408	C	0	0	0	1	1
409	G	0	0	1	1	1
410	L	0	1	1	0	0
411	L	0	1	1	0	0
412	E	0	0	1	0	1
413	B	0	0	0	1	0
414	N	0	1	1	1	0
415	H	0	1	0	0	0
416	O	0	1	1	1	1
417	V	1	0	1	1	0
418	U	1	0	1	0	1
419	U	1	0	1	0	1
420	O	0	1	1	1	1
421	D	0	0	1	0	0
422	L	0	1	1	0	0
423	L	0	1	1	0	0
424	B	0	0	0	1	0
425	N	0	1	1	1	0
426	M	0	1	1	0	1
427	B	0	0	0	1	0
428	H	0	1	0	0	0
429	K	0	1	0	1	1
430	W	1	0	1	1	1
431	S	1	0	0	1	1
432	S	1	0	0	1	1
433	G	0	0	1	1	1
434	O	0	1	1	1	1
435	V	1	0	1	1	0
436	I	0	1	0	0	1
437	A	0	0	0	0	1
438	L	0	1	1	0	0
439	L	0	1	1	0	0
440	I	0	1	0	0	1
441	U	1	0	1	0	1
442	Q	1	0	0	0	1
443	F	0	0	1	1	0
444	S	1	0	0	1	1
445	Z	1	1	0	0	0
446	Z	1	1	0	0	0
447	Q	1	0	0	0	1
448	H	0	1	0	0	0
449	O	0	1	1	1	1
450	U	1	0	1	0	1
451	A	0	0	0	0	1
452	F	0	0	1	1	0
453	C	0	0	0	1	1
454	N	0	1	1	1	0
455	H	0	1	0	0	0
456	O	0	1	1	1	1
457	V	1	0	1	1	0
458	W	1	0	1	1	1
459	R	1	0	0	1	0
460	B	0	0	0	1	0
461	N	0	1	1	1	0
462	M	0	1	1	0	1
463	B	0	0	0	1	0
464	H	0	1	0	0	0
465	I	0	1	0	0	1
466	L	0	1	1	0	0
467	L	0	1	1	0	0
468	J	0	1	0	1	0
469	F	0	0	1	1	0
470	C	0	0	0	1	1
471	L	0	1	1	0	0
472	A	0	0	0	0	1
473	S	1	0	0	1	1
474	Q	1	0	0	0	1
475	N	0	1	1	1	0
476	C	0	0	0	1	1
477	N	0	1	1	1	0
478	N	0	1	1	1	0
479	J	0	1	0	1	0
480	G	0	0	1	1	1
481	A	0	0	0	0	1
482	L	0	1	1	0	0
483	L	0	1	1	0	0
484	E	0	0	1	0	1
485	B	0	0	0	1	0
486	N	0	1	1	1	0
487	H	0	1	0	0	0
488	O	0	1	1	1	1
489	W	1	0	1	1	1
490	N	0	1	1	1	0
491	C	0	0	0	1	1
492	N	0	1	1	1	0
493	N	0	1	1	1	0
494	J	0	1	0	1	0
495	H	0	1	0	0	0
496	K	0	1	0	1	1
497	S	1	0	0	1	1
498	F	0	0	1	1	0
499	N	0	1	1	1	0
500	D	0	0	1	0	0
501	L	0	1	1	0	0
502	E	0	0	1	0	1
503	R	1	0	0	1	0
504	U	1	0	1	0	1
505	L	0	1	1	0	0
506	A	0	0	0	0	1
507	L	0	1	1	0	0
508	L	0	1	1	0	0
509	J	0	1	0	1	0
510	F	0	0	1	1	0
511	C	0	0	0	1	1
512	X	0	0	0	0	0
513	X	0	0	0	0	0
514	L	0	1	1	0	0
515	I	0	1	0	0	1
516	Q	1	0	0	0	1
517	G	0	0	1	1	1
