Point	Label	1	2	3	4	5
1	L	0	1	1	0	0
2	I	0	1	0	0	1
3	Q	1	0	0	0	1
4	G	0	0	1	1	1
5	L	0	1	1	0	0
6	A	0	0	0	0	1
7	F	0	0	1	1	0
8	N	0	1	1	1	0
9	N	0	1	1	1	0
10	H	0	1	0	0	0
11	D	0	0	1	0	0
12	L	0	1	1	0	0
13	E	0	0	1	0	1
14	R	1	0	0	1	0
15	W	1	0	1	1	1
16	C	0	0	0	1	1
17	G	0	0	1	1	1
18	A	0	0	0	0	1
19	L	0	1	1	0	0
20	E	0	0	1	0	1
21	R	1	0	0	1	0
22	V	1	0	1	1	0
23	V	1	0	1	1	0
24	P	1	0	0	0	0
25	H	0	1	0	0	0
26	R	1	0	0	1	0
27	D	0	0	1	0	0
28	I	0	1	0	0	1
29	A	0	0	0	0	1
30	N	0	1	1	1	0
31	K	0	1	0	1	1
32	V	1	0	1	1	0
33	K	0	1	0	1	1
34	C	0	0	0	1	1
35	T	1	0	1	0	0
36	Z	1	1	0	0	0
37	Q	1	0	0	0	1
38	U	1	0	1	0	1
39	O	0	1	1	1	1
40	D	0	0	1	0	0
41	N	0	1	1	1	0
42	D	0	0	1	0	0
43	M	0	1	1	0	1
44	B	0	0	0	1	0
45	H	0	1	0	0	0
46	I	0	1	0	0	1
47	L	0	1	1	0	0
48	L	0	1	1	0	0
49	I	0	1	0	0	1
50	V	1	0	1	1	0
51	I	0	1	0	0	1
52	A	0	0	0	0	1
53	P	1	0	0	0	0
54	W	1	0	1	1	1
55	K	0	1	0	1	1
56	M	0	1	1	0	1
57	D	0	0	1	0	0
58	I	0	1	0	0	1
59	A	0	0	0	0	1
60	Q	1	0	0	0	1
61	F	0	0	1	1	0
62	S	1	0	0	1	1
63	R	1	0	0	1	0
64	V	1	0	1	1	0
65	K	0	1	0	1	1
66	C	0	0	0	1	1
67	L	0	1	1	0	0
68	J	0	1	0	1	0
69	F	0	0	1	1	0
70	C	0	0	0	1	1
71	L	0	1	1	0	0
72	A	0	0	0	0	1
73	T	1	0	1	0	0
74	V	1	0	1	1	0
75	Z	1	1	0	0	0
76	V	1	0	1	1	0
77	Z	1	1	0	0	0
78	U	1	0	1	0	1
79	B	0	0	0	1	0
80	W	1	0	1	1	1
81	N	0	1	1	1	0
82	C	0	0	0	1	1
83	L	0	1	1	0	0
84	I	0	1	0	0	1
85	O	0	1	1	1	1
86	U	1	0	1	0	1
87	A	0	0	0	0	1
88	F	0	0	1	1	0
89	C	0	0	0	1	1
90	N	0	1	1	1	0
91	H	0	1	0	0	0
92	P	1	0	0	0	0
93	K	0	1	0	1	1
94	N	0	1	1	1	0
95	L	0	1	1	0	0
96	L	0	1	1	0	0
97	I	0	1	0	0	1
98	K	0	1	0	1	1
99	N	0	1	1	1	0
100	L	0	1	1	0	0
101	J	0	1	0	1	0
102	F	0	0	1	1	0
103	C	0	0	0	1	1
104	N	0	1	1	1	0
105	M	0	1	1	0	1
106	B	0	0	0	1	0
107	H	0	1	0	0	0
108	K	0	1	0	1	1
109	T	1	0	1	0	0
110	I	0	1	0	0	1
111	L	0	1	1	0	0
112	M	0	1	1	0	1
113	C	0	0	0	1	1
114	N	0	1	1	1	0
115	M	0	1	1	0	1
116	B	0	0	0	1	0
117	N	0	1	1	1	0
118	X	0	0	0	0	0
119	X	0	0	0	0	0
120	L	0	1	1	0	0
121	I	0	1	0	0	1
122	O	0	1	1	1	1
123	V	1	0	1	1	0
124	V	1	0	1	1	0
125	R	1	0	0	1	0
126	V	1	0	1	1	0
127	I	0	1	0	0	1
128	A	0	0	0	0	1
129	Q	1	0	0	0	1
130	F	0	0	1	1	0
131	R	1	0	0	1	0
132	W	1	0	1	1	1
133	K	0	1	0	1	1
134	N	0	1	1	1	0
135	N	0	1	1	1	0
136	K	0	1	0	1	1
137	W	1	0	1	1	1
138	R	1	0	0	1	0
139	D	0	0	1	0	0
140	I	0	1	0	0	1
141	A	0	0	0	0	1
142	M	0	1	1	0	1
143	A	0	0	0	0	1
144	L	0	1	1	0	0
145	M	0	1	1	0	1
146	D	0	0	1	0	0
147	I	0	1	0	0	1
148	A	0	0	0	0	1
149	Q	1	0	0	0	1
150	F	0	0	1	1	0
151	R	1	0	0	1	0
152	Z	1	1	0	0	0
153	S	1	0	0	1	1
154	R	1	0	0	1	0
155	W	1	0	1	1	1
156	J	0	1	0	1	0
157	F	0	0	1	1	0
158	C	0	0	0	1	1
159	M	0	1	1	0	1
160	C	0	0	0	1	1
161	N	0	1	1	1	0
162	N	0	1	1	1	0
163	D	0	0	1	0	0
164	M	0	1	1	0	1
165	B	0	0	0	1	0
166	H	0	1	0	0	0
167	K	0	1	0	1	1
168	V	1	0	1	1	0
169	J	0	1	0	1	0
170	Z	1	1	0	0	0
171	P	1	0	0	0	0
172	H	0	1	0	0	0
173	T	1	0	1	0	0
174	Z	1	1	0	0	0
175	Q	1	0	0	0	1
176	Z	1	1	0	0	0
177	W	1	0	1	1	1
178	C	0	0	0	1	1
179	G	0	0	1	1	1
180	A	0	0	0	0	1
181	N	0	1	1	1	0
182	C	0	0	0	1	1
183	G	0	0	1	1	1
184	L	0	1	1	0	0
185	L	0	1	1	0	0
186	E	0	0	1	0	1
187	B	0	0	0	1	0
188	M	0	1	1	0	1
189	D	0	0	1	0	0
190	E	0	0	1	0	1
191	B	0	0	0	1	0
192	W	1	0	1	1	1
193	N	0	1	1	1	0
194	C	0	0	0	1	1
195	N	0	1	1	1	0
196	M	0	1	1	0	1
197	B	0	0	0	1	0
198	N	0	1	1	1	0
199	Z	1	1	0	0	0
200	S	1	0	0	1	1
201	F	0	0	1	1	0
202	N	0	1	1	1	0
203	C	0	0	0	1	1
204	G	0	0	1	1	1
205	M	0	1	1	0	1
206	B	0	0	0	1	0
207	H	0	1	0	0	0
208	K	0	1	0	1	1
209	S	1	0	0	1	1
210	E	0	0	1	0	1
211	T	1	0	1	0	0
212	I	0	1	0	0	1
213	L	0	1	1	0	0
214	L	0	1	1	0	0
215	J	0	1	0	1	0
216	F	0	0	1	1	0
217	C	0	0	0	1	1
218	L	0	1	1	0	0
219	E	0	0	1	0	1
220	B	0	0	0	1	0
221	N	0	1	1	1	0
222	H	0	1	0	0	0
223	X	0	0	0	0	0
224	X	0	0	0	0	0
225	L	0	1	1	0	0
226	I	0	1	0	0	1
227	Q	1	0	0	0	1
228	G	0	0	1	1	1
229	L	0	1	1	0	0
230	A	0	0	0	0	1
231	F	0	0	1	1	0
232	N	0	1	1	1	0
233	N	0	1	1	1	0
234	H	0	1	0	0	0
235	D	0	0	1	0	0
236	M	0	1	1	0	1
237	B	0	0	0	1	0
238	H	0	1	0	0	0
239	D	0	0	1	0	0
240	V	1	0	1	1	0
241	V	1	0	1	1	0
242	O	0	1	1	1	1
243	V	1	0	1	1	0
244	K	0	1	0	1	1
245	C	0	0	0	1	1
246	S	1	0	0	1	1
247	G	0	0	1	1	1
248	O	0	1	1	1	1
249	W	1	0	1	1	1
250	R	1	0	0	1	0
251	D	0	0	1	0	0
252	I	0	1	0	0	1
253	A	0	0	0	0	1
254	L	0	1	1	0	0
255	L	0	1	1	0	0
256	I	0	1	0	0	1
257	U	1	0	1	0	1
258	O	0	1	1	1	1
259	B	0	0	0	1	0
260	K	0	1	0	1	1
261	C	0	0	0	1	1
262	L	0	1	1	0	0
263	I	0	1	0	0	1
264	U	1	0	1	0	1
265	Q	1	0	0	0	1
266	F	0	0	1	1	0
267	S	1	0	0	1	1
268	Z	1	1	0	0	0
269	U	1	0	1	0	1
270	A	0	0	0	0	1
271	F	0	0	1	1	0
272	C	0	0	0	1	1
273	N	0	1	1	1	0
274	H	0	1	0	0	0
275	O	0	1	1	1	1
276	V	1	0	1	1	0
277	V	1	0	1	1	0
278	R	1	0	0	1	0
279	V	1	0	1	1	0
280	K	0	1	0	1	1
281	C	0	0	0	1	1
282	L	0	1	1	0	0
283	J	0	1	0	1	0
284	F	0	0	1	1	0
285	C	0	0	0	1	1
286	N	0	1	1	1	0
287	M	0	1	1	0	1
288	B	0	0	0	1	0
289	H	0	1	0	0	0
290	J	0	1	0	1	0
291	G	0	0	1	1	1
292	A	0	0	0	0	1
293	N	0	1	1	1	0
294	C	0	0	0	1	1
295	Q	1	0	0	0	1
296	S	1	0	0	1	1
297	N	0	1	1	1	0
298	Z	1	1	0	0	0
299	S	1	0	0	1	1
300	F	0	0	1	1	0
301	N	0	1	1	1	0
302	D	0	0	1	0	0
303	L	0	1	1	0	0
304	E	0	0	1	0	1
305	S	1	0	0	1	1
306	S	1	0	0	1	1
307	E	0	0	1	0	1
308	T	1	0	1	0	0
309	I	0	1	0	0	1
310	M	0	1	1	0	1
311	B	0	0	0	1	0
312	N	0	1	1	1	0
313	W	1	0	1	1	1
314	D	0	0	1	0	0
315	U	1	0	1	0	1
316	L	0	1	1	0	0
317	A	0	0	0	0	1
318	N	0	1	1	1	0
319	J	0	1	0	1	0
320	G	0	0	1	1	1
321	A	0	0	0	0	1
322	L	0	1	1	0	0
323	L	0	1	1	0	0
324	N	0	1	1	1	0
325	M	0	1	1	0	1
326	A	0	0	0	0	1
327	L	0	1	1	0	0
328	M	0	1	1	0	1
329	D	0	0	1	0	0
330	E	0	0	1	0	1
331	K	0	1	0	1	1
332	N	0	1	1	1	0
333	M	0	1	1	0	1
334	A	0	0	0	0	1
335	L	0	1	1	0	0
336	M	0	1	1	0	1
337	D	0	0	1	0	0
338	L	0	1	1	0	0
339	X	0	0	0	0	0
340	X	0	0	0	0	0
341	L	0	1	1	0	0
342	I	0	1	0	0	1
343	Q	1	0	0	0	1
344	G	0	0	1	1	1
345	L	0	1	1	0	0
346	A	0	0	0	0	1
347	F	0	0	1	1	0
348	N	0	1	1	1	0
349	N	0	1	1	1	0
350	H	0	1	0	0	0
351	D	0	0	1	0	0
352	L	0	1	1	0	0
353	E	0	0	1	0	1
354	R	1	0	0	1	0
355	V	1	0	1	1	0
356	V	1	0	1	1	0
357	O	0	1	1	1	1
358	V	1	0	1	1	0
359	K	0	1	0	1	1
360	C	0	0	0	1	1
361	T	1	0	1	0	0
362	U	1	0	1	0	1
363	I	0	1	0	0	1
364	L	0	1	1	0	0
365	L	0	1	1	0	0
366	I	0	1	0	0	1
367	U	1	0	1	0	1
368	O	0	1	1	1	1
369	B	0	0	0	1	0
370	J	0	1	0	1	0
371	Z	1	1	0	0	0
372	S	1	0	0	1	1
373	Z	1	1	0	0	0
374	Z	1	1	0	0	0
375	Q	1	0	0	0	1
376	H	0	1	0	0	0
377	P	1	0	0	0	0
378	K	0	1	0	1	1
379	N	0	1	1	1	0
380	N	0	1	1	1	0
381	K	0	1	0	1	1
382	R	1	0	0	1	0
383	V	1	0	1	1	0
384	V	1	0	1	1	0
385	P	1	0	0	0	0
386	H	0	1	0	0	0
387	T	1	0	1	0	0
388	U	1	0	1	0	1
389	J	0	1	0	1	0
390	G	0	0	1	1	1
391	A	0	0	0	0	1
392	L	0	1	1	0	0
393	L	0	1	1	0	0
394	B	0	0	0	1	0
395	M	0	1	1	0	1
396	D	0	0	1	0	0
397	E	0	0	1	0	1
398	K	0	1	0	1	1
399	M	0	1	1	0	1
400	D	0	0	1	0	0
401	J	0	1	0	1	0
402	U	1	0	1	0	1
403	Q	1	0	0	0	1
404	F	0	0	1	1	0
405	S	1	0	0	1	1
406	Z	1	1	0	0	0
407	Z	1	1	0	0	0
408	Q	1	0	0	0	1
409	G	0	0	1	1	1
410	M	0	1	1	0	1
411	D	0	0	1	0	0
412	E	0	0	1	0	1
413	B	0	0	0	1	0
414	W	1	0	1	1	1
415	N	0	1	1	1	0
416	C	0	0	0	1	1
417	L	0	1	1	0	0
418	J	0	1	0	1	0
419	F	0	0	1	1	0
420	C	0	0	0	1	1
421	N	0	1	1	1	0
422	N	0	1	1	1	0
423	L	0	1	1	0	0
424	M	0	1	1	0	1
425	C	0	0	0	1	1
426	N	0	1	1	1	0
427	M	0	1	1	0	1
428	B	0	0	0	1	0
429	H	0	1	0	0	0
430	I	0	1	0	0	1
431	M	0	1	1	0	1
432	B	0	0	0	1	0
433	N	0	1	1	1	0
434	W	1	0	1	1	1
435	C	0	0	0	1	1
436	G	0	0	1	1	1
437	A	0	0	0	0	1
438	L	0	1	1	0	0
439	E	0	0	1	0	1
440	R	1	0	0	1	0
441	V	1	0	1	1	0
442	V	1	0	1	1	0
443	O	0	1	1	1	1
444	V	1	0	1	1	0
445	I	0	1	0	0	1
446	A	0	0	0	0	1
447	X	0	0	0	0	0
448	X	0	0	0	0	0
449	L	0	1	1	0	0
450	I	0	1	0	0	1
451	O	0	1	1	1	1
452	V	1	0	1	1	0
453	V	1	0	1	1	0
454	R	1	0	0	1	0
455	V	1	0	1	1	0
456	K	0	1	0	1	1
457	D	0	0	1	0	0
458	I	0	1	0	0	1
459	A	0	0	0	0	1
460	P	1	0	0	0	0
461	W	1	0	1	1	1
462	K	0	1	0	1	1
463	N	0	1	1	1	0
464	N	0	1	1	1	0
465	K	0	1	0	1	1
466	W	1	0	1	1	1
467	R	1	0	0	1	0
468	D	0	0	1	0	0
469	I	0	1	0	0	1
470	A	0	0	0	0	1
471	L	0	1	1	0	0
472	L	0	1	1	0	0
473	I	0	1	0	0	1
474	V	1	0	1	1	0
475	K	0	1	0	1	1
476	C	0	0	0	1	1
477	L	0	1	1	0	0
478	J	0	1	0	1	0
479	F	0	0	1	1	0
480	C	0	0	0	1	1
481	L	0	1	1	0	0
482	A	0	0	0	0	1
483	S	1	0	0	1	1
484	Q	1	0	0	0	1
485	O	0	1	1	1	1
486	R	1	0	0	1	0
487	A	0	0	0	0	1
488	T	1	0	1	0	0
489	U	1	0	1	0	1
490	V	1	0	1	1	0
491	O	0	1	1	1	1
492	V	1	0	1	1	0
493	K	0	1	0	1	1
494	C	0	0	0	1	1
495	S	1	0	0	1	1
496	G	0	0	1	1	1
497	O	0	1	1	1	1
498	Z	1	1	0	0	0
499	Q	1	0	0	0	1
500	O	0	1	1	1	1
501	Z	1	1	0	0	0
502	Q	1	0	0	0	1
503	Z	1	1	0	0	0
504	W	1	0	1	1	1
505	C	0	0	0	1	1
506	G	0	0	1	1	1
507	A	0	0	0	0	1
508	N	0	1	1	1	0
509	C	0	0	0	1	1
510	G	0	0	1	1	1
511	L	0	1	1	0	0
512	L	0	1	1	0	0
513	E	0	0	1	0	1
514	B	0	0	0	1	0
515	N	0	1	1	1	0
516	H	0	1	0	0	0
517	O	0	1	1	1	1
