Point	Label	1	2	3	4	5
1	M	0	1	1	0	1
2	D	0	0	1	0	0
3	L	0	1	1	0	0
4	U	1	0	1	0	1
5	A	0	0	0	0	1
6	F	0	0	1	1	0
7	C	0	0	0	1	1
8	N	0	1	1	1	0
9	H	0	1	0	0	0
10	O	0	1	1	1	1
11	V	1	0	1	1	0
12	V	1	0	1	1	0
13	R	1	0	0	1	0
14	V	1	0	1	1	0
15	I	0	1	0	0	1
16	A	0	0	0	0	1
17	Q	1	0	0	0	1
18	F	0	0	1	1	0
19	R	1	0	0	1	0
20	V	1	0	1	1	0
21	K	0	1	0	1	1
22	C	0	0	0	1	1
23	N	0	1	1	1	0
24	N	0	1	1	1	0
25	K	0	1	0	1	1
26	W	1	0	1	1	1
27	R	1	0	0	1	0
28	D	0	0	1	0	0
29	I	0	1	0	0	1
30	A	0	0	0	0	1
31	N	0	1	1	1	0
32	K	0	1	0	1	1
33	W	1	0	1	1	1
34	S	1	0	0	1	1
35	G	0	0	1	1	1
36	Q	1	0	0	0	1
37	Z	1	1	0	0	0
38	Z	1	1	0	0	0
39	S	1	0	0	1	1
40	F	0	0	1	1	0
41	N	0	1	1	1	0
42	D	0	0	1	0	0
43	L	0	1	1	0	0
44	F	0	0	1	1	0
45	N	0	1	1	1	0
46	D	0	0	1	0	0
47	L	0	1	1	0	0
48	E	0	0	1	0	1
49	R	1	0	0	1	0
50	V	1	0	1	1	0
51	W	1	0	1	1	1
52	U	1	0	1	0	1
53	O	0	1	1	1	1
54	C	0	0	0	1	1
55	Q	1	0	0	0	1
56	S	1	0	0	1	1
57	N	0	1	1	1	0
58	W	1	0	1	1	1
59	C	0	0	0	1	1
60	G	0	0	1	1	1
61	A	0	0	0	0	1
62	N	0	1	1	1	0
63	C	0	0	0	1	1
64	G	0	0	1	1	1
65	L	0	1	1	0	0
66	L	0	1	1	0	0
67	E	0	0	1	0	1
68	B	0	0	0	1	0
69	N	0	1	1	1	0
70	H	0	1	0	0	0
71	P	1	0	0	0	0
72	K	0	1	0	1	1
73	N	0	1	1	1	0
74	N	0	1	1	1	0
75	K	0	1	0	1	1
76	S	1	0	0	1	1
77	E	0	0	1	0	1
78	R	1	0	0	1	0
79	U	1	0	1	0	1
80	L	0	1	1	0	0
81	A	0	0	0	0	1
82	N	0	1	1	1	0
83	K	0	1	0	1	1
84	S	1	0	0	1	1
85	F	0	0	1	1	0
86	N	0	1	1	1	0
87	C	0	0	0	1	1
88	H	0	1	0	0	0
89	D	0	0	1	0	0
90	L	0	1	1	0	0
91	E	0	0	1	0	1
92	R	1	0	0	1	0
93	U	1	0	1	0	1
94	L	0	1	1	0	0
95	A	0	0	0	0	1
96	N	0	1	1	1	0
97	J	0	1	0	1	0
98	G	0	0	1	1	1
99	A	0	0	0	0	1
100	L	0	1	1	0	0
101	L	0	1	1	0	0
102	E	0	0	1	0	1
103	B	0	0	0	1	0
104	N	0	1	1	1	0
105	H	0	1	0	0	0
106	O	0	1	1	1	1
107	W	1	0	1	1	1
108	N	0	1	1	1	0
109	C	0	0	0	1	1
110	L	0	1	1	0	0
111	J	0	1	0	1	0
112	F	0	0	1	1	0
113	C	0	0	0	1	1
114	L	0	1	1	0	0
115	E	0	0	1	0	1
116	B	0	0	0	1	0
117	N	0	1	1	1	0
118	H	0	1	0	0	0
119	O	0	1	1	1	1
120	V	1	0	1	1	0
121	V	1	0	1	1	0
122	T	1	0	1	0	0
123	E	0	0	1	0	1
124	P	1	0	0	0	0
125	W	1	0	1	1	1
126	K	0	1	0	1	1
127	N	0	1	1	1	0
128	N	0	1	1	1	0
129	K	0	1	0	1	1
130	Z	1	1	0	0	0
131	Q	1	0	0	0	1
132	V	1	0	1	1	0
133	O	0	1	1	1	1
134	V	1	0	1	1	0
135	I	0	1	0	0	1
136	A	0	0	0	0	1
137	N	0	1	1	1	0
138	K	0	1	0	1	1
139	Z	1	1	0	0	0
140	Q	1	0	0	0	1
141	U	1	0	1	0	1
142	O	0	1	1	1	1
143	D	0	0	1	0	0
144	L	0	1	1	0	0
145	M	0	1	1	0	1
146	D	0	0	1	0	0
