Point	Label	1	2	3	4	5
1	L	0	1	1	0	0
2	I	0	1	0	0	1
3	Q	1	0	0	0	1
4	G	0	0	1	1	1
5	L	0	1	1	0	0
6	B	0	0	0	1	0
7	N	0	1	1	1	0
8	H	0	1	0	0	0
9	O	0	1	1	1	1
10	V	1	0	1	1	0
11	V	1	0	1	1	0
12	R	1	0	0	1	0
13	U	1	0	1	0	1
14	O	0	1	1	1	1
15	B	0	0	0	1	0
16	K	0	1	0	1	1
17	C	0	0	0	1	1
18	N	0	1	1	1	0
19	N	0	1	1	1	0
20	K	0	1	0	1	1
21	W	1	0	1	1	1
22	R	1	0	0	1	0
23	D	0	0	1	0	0
24	I	0	1	0	0	1
25	A	0	0	0	0	1
26	N	0	1	1	1	0
27	K	0	1	0	1	1
28	W	1	0	1	1	1
29	S	1	0	0	1	1
30	G	0	0	1	1	1
31	Q	1	0	0	0	1
32	Z	1	1	0	0	0
33	Z	1	1	0	0	0
34	S	1	0	0	1	1
35	F	0	0	1	1	0
36	N	0	1	1	1	0
37	D	0	0	1	0	0
38	L	0	1	1	0	0
39	E	0	0	1	0	1
40	R	1	0	0	1	0
41	V	1	0	1	1	0
42	Z	1	1	0	0	0
43	Z	1	1	0	0	0
44	S	1	0	0	1	1
45	F	0	0	1	1	0
46	N	0	1	1	1	0
47	C	0	0	0	1	1
48	G	0	0	1	1	1
49	L	0	1	1	0	0
50	L	0	1	1	0	0
51	E	0	0	1	0	1
52	B	0	0	0	1	0
53	N	0	1	1	1	0
54	H	0	1	0	0	0
55	O	0	1	1	1	1
56	U	1	0	1	0	1
57	A	0	0	0	0	1
58	F	0	0	1	1	0
59	C	0	0	0	1	1
60	N	0	1	1	1	0
61	H	0	1	0	0	0
62	O	0	1	1	1	1
63	V	1	0	1	1	0
64	W	1	0	1	1	1
65	S	1	0	0	1	1
66	Q	1	0	0	0	1
67	L	0	1	1	0	0
68	U	1	0	1	0	1
69	B	0	0	0	1	0
70	W	1	0	1	1	1
71	N	0	1	1	1	0
72	C	0	0	0	1	1
73	L	0	1	1	0	0
74	I	0	1	0	0	1
75	Q	1	0	0	0	1
76	G	0	0	1	1	1
77	L	0	1	1	0	0
78	A	0	0	0	0	1
79	F	0	0	1	1	0
80	N	0	1	1	1	0
81	N	0	1	1	1	0
82	H	0	1	0	0	0
83	D	0	0	1	0	0
84	L	0	1	1	0	0
85	E	0	0	1	0	1
86	R	1	0	0	1	0
87	V	1	0	1	1	0
88	V	1	0	1	1	0
89	O	0	1	1	1	1
90	V	1	0	1	1	0
91	I	0	1	0	0	1
92	A	0	0	0	0	1
93	N	0	1	1	1	0
94	K	0	1	0	1	1
95	Z	1	1	0	0	0
96	Q	1	0	0	0	1
97	Z	1	1	0	0	0
98	U	1	0	1	0	1
99	L	0	1	1	0	0
100	A	0	0	0	0	1
101	N	0	1	1	1	0
102	K	0	1	0	1	1
103	S	1	0	0	1	1
104	F	0	0	1	1	0
105	N	0	1	1	1	0
106	D	0	0	1	0	0
107	L	0	1	1	0	0
108	F	0	0	1	1	0
109	N	0	1	1	1	0
110	D	0	0	1	0	0
111	L	0	1	1	0	0
112	F	0	0	1	1	0
113	N	0	1	1	1	0
114	D	0	0	1	0	0
115	L	0	1	1	0	0
116	F	0	0	1	1	0
117	N	0	1	1	1	0
118	D	0	0	1	0	0
119	L	0	1	1	0	0
120	F	0	0	1	1	0
121	N	0	1	1	1	0
122	D	0	0	1	0	0
123	L	0	1	1	0	0
124	E	0	0	1	0	1
125	R	1	0	0	1	0
126	W	1	0	1	1	1
127	C	0	0	0	1	1
128	G	0	0	1	1	1
129	A	0	0	0	0	1
130	L	0	1	1	0	0
131	E	0	0	1	0	1
132	R	1	0	0	1	0
133	V	1	0	1	1	0
134	V	1	0	1	1	0
135	O	0	1	1	1	1
136	U	1	0	1	0	1
137	I	0	1	0	0	1
138	L	0	1	1	0	0
139	L	0	1	1	0	0
140	I	0	1	0	0	1
141	U	1	0	1	0	1
142	O	0	1	1	1	1
143	B	0	0	0	1	0
144	K	0	1	0	1	1
145	C	0	0	0	1	1
146	L	0	1	1	0	0
147	I	0	1	0	0	1
148	V	1	0	1	1	0
149	K	0	1	0	1	1
150	C	0	0	0	1	1
151	L	0	1	1	0	0
152	I	0	1	0	0	1
153	Z	1	1	0	0	0
154	S	1	0	0	1	1
155	V	1	0	1	1	0
156	V	1	0	1	1	0
157	R	1	0	0	1	0
158	U	1	0	1	0	1
159	Q	1	0	0	0	1
160	F	0	0	1	1	0
161	R	1	0	0	1	0
162	V	1	0	1	1	0
163	K	0	1	0	1	1
164	C	0	0	0	1	1
165	L	0	1	1	0	0
166	I	0	1	0	0	1
167	Z	1	1	0	0	0
168	S	1	0	0	1	1
169	Z	1	1	0	0	0
170	V	1	0	1	1	0
171	R	1	0	0	1	0
172	W	1	0	1	1	1
173	K	0	1	0	1	1
174	N	0	1	1	1	0
175	N	0	1	1	1	0
176	J	0	1	0	1	0
177	G	0	0	1	1	1
178	A	0	0	0	0	1
179	L	0	1	1	0	0
180	L	0	1	1	0	0
181	B	0	0	0	1	0
182	N	0	1	1	1	0
183	N	0	1	1	1	0
184	D	0	0	1	0	0
185	L	0	1	1	0	0
186	L	0	1	1	0	0
187	B	0	0	0	1	0
188	N	0	1	1	1	0
189	N	0	1	1	1	0
190	C	0	0	0	1	1
191	Q	1	0	0	0	1
192	S	1	0	0	1	1
193	L	0	1	1	0	0
194	A	0	0	0	0	1
195	N	0	1	1	1	0
196	K	0	1	0	1	1
197	T	1	0	1	0	0
198	I	0	1	0	0	1
199	L	0	1	1	0	0
200	N	0	1	1	1	0
201	K	0	1	0	1	1
202	S	1	0	0	1	1
203	F	0	0	1	1	0
204	N	0	1	1	1	0
205	C	0	0	0	1	1
206	G	0	0	1	1	1
207	M	0	1	1	0	1
208	B	0	0	0	1	0
209	H	0	1	0	0	0
210	I	0	1	0	0	1
211	L	0	1	1	0	0
212	L	0	1	1	0	0
213	I	0	1	0	0	1
214	Q	1	0	0	0	1
215	G	0	0	1	1	1
216	L	0	1	1	0	0
217	A	0	0	0	0	1
218	F	0	0	1	1	0
219	M	0	1	1	0	1
220	D	0	0	1	0	0
221	E	0	0	1	0	1
222	K	0	1	0	1	1
223	N	0	1	1	1	0
224	N	0	1	1	1	0
225	K	0	1	0	1	1
226	R	1	0	0	1	0
227	V	1	0	1	1	0
228	V	1	0	1	1	0
229	O	0	1	1	1	1
230	U	1	0	1	0	1
231	I	0	1	0	0	1
232	L	0	1	1	0	0
233	L	0	1	1	0	0
234	J	0	1	0	1	0
235	F	0	0	1	1	0
236	D	0	0	1	0	0
237	X	0	0	0	0	0
238	X	0	0	0	0	0
239	L	0	1	1	0	0
240	J	0	1	0	1	0
241	F	0	0	1	1	0
242	C	0	0	0	1	1
243	L	0	1	1	0	0
244	E	0	0	1	0	1
245	B	0	0	0	1	0
246	N	0	1	1	1	0
247	H	0	1	0	0	0
248	O	0	1	1	1	1
249	U	1	0	1	0	1
250	A	0	0	0	0	1
251	F	0	0	1	1	0
252	C	0	0	0	1	1
253	N	0	1	1	1	0
254	H	0	1	0	0	0
255	O	0	1	1	1	1
256	W	1	0	1	1	1
257	N	0	1	1	1	0
258	C	0	0	0	1	1
259	L	0	1	1	0	0
260	I	0	1	0	0	1
261	Q	1	0	0	0	1
262	G	0	0	1	1	1
263	L	0	1	1	0	0
264	A	0	0	0	0	1
265	F	0	0	1	1	0
266	N	0	1	1	1	0
267	N	0	1	1	1	0
268	H	0	1	0	0	0
269	D	0	0	1	0	0
270	L	0	1	1	0	0
271	E	0	0	1	0	1
272	R	1	0	0	1	0
273	Z	1	1	0	0	0
274	S	1	0	0	1	1
275	E	0	0	1	0	1
276	R	1	0	0	1	0
277	V	1	0	1	1	0
278	W	1	0	1	1	1
279	W	1	0	1	1	1
280	S	1	0	0	1	1
281	Q	1	0	0	0	1
282	M	0	1	1	0	1
283	O	0	1	1	1	1
284	R	1	0	0	1	0
285	B	0	0	0	1	0
286	N	0	1	1	1	0
287	N	0	1	1	1	0
288	C	0	0	0	1	1
289	Q	1	0	0	0	1
290	R	1	0	0	1	0
291	R	1	0	0	1	0
292	O	0	1	1	1	1
293	D	0	0	1	0	0
294	L	0	1	1	0	0
295	M	0	1	1	0	1
296	D	0	0	1	0	0
297	E	0	0	1	0	1
298	I	0	1	0	0	1
299	U	1	0	1	0	1
300	O	0	1	1	1	1
301	B	0	0	0	1	0
302	K	0	1	0	1	1
303	C	0	0	0	1	1
304	L	0	1	1	0	0
305	I	0	1	0	0	1
306	U	1	0	1	0	1
307	O	0	1	1	1	1
308	A	0	0	0	0	1
309	Q	1	0	0	0	1
310	F	0	0	1	1	0
311	S	1	0	0	1	1
312	Z	1	1	0	0	0
313	V	1	0	1	1	0
314	V	1	0	1	1	0
315	V	1	0	1	1	0
316	R	1	0	0	1	0
317	V	1	0	1	1	0
318	K	0	1	0	1	1
319	C	0	0	0	1	1
320	N	0	1	1	1	0
321	N	0	1	1	1	0
322	K	0	1	0	1	1
323	W	1	0	1	1	1
324	R	1	0	0	1	0
325	D	0	0	1	0	0
326	I	0	1	0	0	1
327	A	0	0	0	0	1
328	N	0	1	1	1	0
329	K	0	1	0	1	1
330	W	1	0	1	1	1
331	R	1	0	0	1	0
332	D	0	0	1	0	0
333	J	0	1	0	1	0
334	Z	1	1	0	0	0
335	Q	1	0	0	0	1
336	O	0	1	1	1	1
337	V	1	0	1	1	0
338	K	0	1	0	1	1
339	C	0	0	0	1	1
340	S	1	0	0	1	1
341	G	0	0	1	1	1
342	O	0	1	1	1	1
343	V	1	0	1	1	0
344	I	0	1	0	0	1
345	A	0	0	0	0	1
346	N	0	1	1	1	0
347	K	0	1	0	1	1
348	Z	1	1	0	0	0
349	Q	1	0	0	0	1
350	Z	1	1	0	0	0
351	U	1	0	1	0	1
352	L	0	1	1	0	0
353	A	0	0	0	0	1
354	N	0	1	1	1	0
355	J	0	1	0	1	0
356	H	0	1	0	0	0
357	K	0	1	0	1	1
358	S	1	0	0	1	1
359	F	0	0	1	1	0
360	N	0	1	1	1	0
361	C	0	0	0	1	1
362	G	0	0	1	1	1
363	M	0	1	1	0	1
364	B	0	0	0	1	0
365	H	0	1	0	0	0
366	K	0	1	0	1	1
367	R	1	0	0	1	0
368	V	1	0	1	1	0
369	V	1	0	1	1	0
370	O	0	1	1	1	1
371	U	1	0	1	0	1
372	I	0	1	0	0	1
373	L	0	1	1	0	0
374	L	0	1	1	0	0
375	J	0	1	0	1	0
376	F	0	0	1	1	0
377	C	0	0	0	1	1
378	N	0	1	1	1	0
379	N	0	1	1	1	0
380	C	0	0	0	1	1
381	Q	1	0	0	0	1
382	S	1	0	0	1	1
383	N	0	1	1	1	0
384	W	1	0	1	1	1
385	C	0	0	0	1	1
386	G	0	0	1	1	1
387	A	0	0	0	0	1
388	L	0	1	1	0	0
389	E	0	0	1	0	1
390	R	1	0	0	1	0
391	V	1	0	1	1	0
392	V	1	0	1	1	0
393	O	0	1	1	1	1
394	V	1	0	1	1	0
395	I	0	1	0	0	1
396	A	0	0	0	0	1
397	N	0	1	1	1	0
398	K	0	1	0	1	1
399	Z	1	1	0	0	0
400	Q	1	0	0	0	1
401	Z	1	1	0	0	0
402	U	1	0	1	0	1
403	L	0	1	1	0	0
404	B	0	0	0	1	0
405	N	0	1	1	1	0
406	V	1	0	1	1	0
407	V	1	0	1	1	0
408	O	0	1	1	1	1
409	U	1	0	1	0	1
410	I	0	1	0	0	1
411	L	0	1	1	0	0
412	L	0	1	1	0	0
413	J	0	1	0	1	0
414	F	0	0	1	1	0
415	C	0	0	0	1	1
416	N	0	1	1	1	0
417	N	0	1	1	1	0
418	D	0	0	1	0	0
419	L	0	1	1	0	0
420	L	0	1	1	0	0
421	B	0	0	0	1	0
422	N	0	1	1	1	0
423	M	0	1	1	0	1
424	A	0	0	0	0	1
425	M	0	1	1	0	1
426	B	0	0	0	1	0
427	H	0	1	0	0	0
428	X	0	0	0	0	0
429	X	0	0	0	0	0
430	L	0	1	1	0	0
431	I	0	1	0	0	1
432	Q	1	0	0	0	1
433	G	0	0	1	1	1
434	L	0	1	1	0	0
435	A	0	0	0	0	1
436	F	0	0	1	1	0
437	N	0	1	1	1	0
438	N	0	1	1	1	0
439	H	0	1	0	0	0
440	D	0	0	1	0	0
441	L	0	1	1	0	0
442	E	0	0	1	0	1
443	R	1	0	0	1	0
444	V	1	0	1	1	0
445	W	1	0	1	1	1
446	W	1	0	1	1	1
447	S	1	0	0	1	1
448	Q	1	0	0	0	1
449	M	0	1	1	0	1
450	O	0	1	1	1	1
451	R	1	0	0	1	0
452	A	0	0	0	0	1
453	S	1	0	0	1	1
454	Q	1	0	0	0	1
455	L	0	1	1	0	0
456	U	1	0	1	0	1
457	A	0	0	0	0	1
458	F	0	0	1	1	0
459	C	0	0	0	1	1
460	N	0	1	1	1	0
461	H	0	1	0	0	0
462	O	0	1	1	1	1
463	V	1	0	1	1	0
464	V	1	0	1	1	0
465	R	1	0	0	1	0
466	V	1	0	1	1	0
467	I	0	1	0	0	1
468	A	0	0	0	0	1
469	Q	1	0	0	0	1
470	F	0	0	1	1	0
471	R	1	0	0	1	0
472	V	1	0	1	1	0
473	K	0	1	0	1	1
474	C	0	0	0	1	1
475	L	0	1	1	0	0
476	I	0	1	0	0	1
477	U	1	0	1	0	1
478	Q	1	0	0	0	1
479	F	0	0	1	1	0
480	R	1	0	0	1	0
481	V	1	0	1	1	0
482	K	0	1	0	1	1
483	C	0	0	0	1	1
484	N	0	1	1	1	0
485	N	0	1	1	1	0
486	K	0	1	0	1	1
487	W	1	0	1	1	1
488	R	1	0	0	1	0
489	D	0	0	1	0	0
490	I	0	1	0	0	1
491	A	0	0	0	0	1
492	N	0	1	1	1	0
493	K	0	1	0	1	1
494	W	1	0	1	1	1
495	R	1	0	0	1	0
496	C	0	0	0	1	1
497	S	1	0	0	1	1
498	G	0	0	1	1	1
499	O	0	1	1	1	1
500	V	1	0	1	1	0
501	I	0	1	0	0	1
502	A	0	0	0	0	1
503	N	0	1	1	1	0
504	K	0	1	0	1	1
505	Z	1	1	0	0	0
506	Q	1	0	0	0	1
507	Z	1	1	0	0	0
508	Z	1	1	0	0	0
509	S	1	0	0	1	1
510	E	0	0	1	0	1
511	R	1	0	0	1	0
512	W	1	0	1	1	1
513	C	0	0	0	1	1
514	G	0	0	1	1	1
515	A	0	0	0	0	1
516	N	0	1	1	1	0
517	D	0	0	1	0	0
