Point	Label	1	2	3	4	5
1	L	0	1	1	0	0
2	I	0	1	0	0	1
3	O	0	1	1	1	1
4	V	1	0	1	1	0
5	V	1	0	1	1	0
6	R	1	0	0	1	0
7	V	1	0	1	1	0
8	I	0	1	0	0	1
9	A	0	0	0	0	1
10	Q	1	0	0	0	1
11	F	0	0	1	1	0
12	R	1	0	0	1	0
13	U	1	0	1	0	1
14	O	0	1	1	1	1
15	B	0	0	0	1	0
16	K	0	1	0	1	1
17	C	0	0	0	1	1
18	L	0	1	1	0	0
19	I	0	1	0	0	1
20	U	1	0	1	0	1
21	Q	1	0	0	0	1
22	F	0	0	1	1	0
23	R	1	0	0	1	0
24	V	1	0	1	1	0
25	K	0	1	0	1	1
26	C	0	0	0	1	1
27	L	0	1	1	0	0
28	I	0	1	0	0	1
29	Z	1	1	0	0	0
30	S	1	0	0	1	1
31	W	1	0	1	1	1
32	R	1	0	0	1	0
33	B	0	0	0	1	0
34	N	0	1	1	1	0
35	M	0	1	1	0	1
36	B	0	0	0	1	0
37	H	0	1	0	0	0
38	I	0	1	0	0	1
39	L	0	1	1	0	0
40	M	0	1	1	0	1
41	C	0	0	0	1	1
42	N	0	1	1	1	0
43	N	0	1	1	1	0
44	K	0	1	0	1	1
45	V	1	0	1	1	0
46	I	0	1	0	0	1
47	A	0	0	0	0	1
48	N	0	1	1	1	0
49	K	0	1	0	1	1
50	W	1	0	1	1	1
51	R	1	0	0	1	0
52	D	0	0	1	0	0
53	I	0	1	0	0	1
54	A	0	0	0	0	1
55	N	0	1	1	1	0
56	K	0	1	0	1	1
57	Z	1	1	0	0	0
58	Q	1	0	0	0	1
59	Z	1	1	0	0	0
60	Z	1	1	0	0	0
61	S	1	0	0	1	1
62	F	0	0	1	1	0
63	N	0	1	1	1	0
64	C	0	0	0	1	1
65	G	0	0	1	1	1
66	M	0	1	1	0	1
67	B	0	0	0	1	0
68	H	0	1	0	0	0
69	I	0	1	0	0	1
70	L	0	1	1	0	0
71	M	0	1	1	0	1
72	D	0	0	1	0	0
73	L	0	1	1	0	0
74	U	1	0	1	0	1
75	A	0	0	0	0	1
76	F	0	0	1	1	0
77	C	0	0	0	1	1
78	L	0	1	1	0	0
79	A	0	0	0	0	1
80	F	0	0	1	1	0
81	N	0	1	1	1	0
82	M	0	1	1	0	1
83	B	0	0	0	1	0
84	H	0	1	0	0	0
85	K	0	1	0	1	1
86	R	1	0	0	1	0
87	U	1	0	1	0	1
88	L	0	1	1	0	0
89	A	0	0	0	0	1
90	L	0	1	1	0	0
91	L	0	1	1	0	0
92	J	0	1	0	1	0
93	F	0	0	1	1	0
94	C	0	0	0	1	1
95	L	0	1	1	0	0
96	E	0	0	1	0	1
97	B	0	0	0	1	0
98	N	0	1	1	1	0
99	H	0	1	0	0	0
100	O	0	1	1	1	1
101	V	1	0	1	1	0
102	W	1	0	1	1	1
103	R	1	0	0	1	0
104	B	0	0	0	1	0
105	N	0	1	1	1	0
106	M	0	1	1	0	1
107	B	0	0	0	1	0
108	H	0	1	0	0	0
109	I	0	1	0	0	1
110	L	0	1	1	0	0
111	L	0	1	1	0	0
112	J	0	1	0	1	0
113	F	0	0	1	1	0
114	C	0	0	0	1	1
115	N	0	1	1	1	0
116	N	0	1	1	1	0
117	C	0	0	0	1	1
118	Q	1	0	0	0	1
119	S	1	0	0	1	1
120	N	0	1	1	1	0
121	W	1	0	1	1	1
122	C	0	0	0	1	1
123	G	0	0	1	1	1
124	A	0	0	0	0	1
125	L	0	1	1	0	0
126	E	0	0	1	0	1
127	R	1	0	0	1	0
128	V	1	0	1	1	0
129	V	1	0	1	1	0
130	P	1	0	0	0	0
131	H	0	1	0	0	0
132	X	0	0	0	0	0
133	X	0	0	0	0	0
134	L	0	1	1	0	0
135	I	0	1	0	0	1
136	O	0	1	1	1	1
137	V	1	0	1	1	0
138	V	1	0	1	1	0
139	R	1	0	0	1	0
140	V	1	0	1	1	0
141	I	0	1	0	0	1
142	A	0	0	0	0	1
143	Q	1	0	0	0	1
144	F	0	0	1	1	0
145	R	1	0	0	1	0
146	V	1	0	1	1	0
147	K	0	1	0	1	1
148	C	0	0	0	1	1
149	L	0	1	1	0	0
150	I	0	1	0	0	1
151	U	1	0	1	0	1
152	Q	1	0	0	0	1
153	F	0	0	1	1	0
154	R	1	0	0	1	0
155	V	1	0	1	1	0
156	K	0	1	0	1	1
157	C	0	0	0	1	1
158	N	0	1	1	1	0
159	N	0	1	1	1	0
160	K	0	1	0	1	1
161	W	1	0	1	1	1
162	R	1	0	0	1	0
163	D	0	0	1	0	0
164	I	0	1	0	0	1
165	A	0	0	0	0	1
166	N	0	1	1	1	0
167	K	0	1	0	1	1
168	W	1	0	1	1	1
169	S	1	0	0	1	1
170	G	0	0	1	1	1
171	Q	1	0	0	0	1
172	Z	1	1	0	0	0
173	Z	1	1	0	0	0
174	S	1	0	0	1	1
175	F	0	0	1	1	0
176	N	0	1	1	1	0
177	C	0	0	0	1	1
178	G	0	0	1	1	1
179	L	0	1	1	0	0
180	L	0	1	1	0	0
181	E	0	0	1	0	1
182	B	0	0	0	1	0
183	N	0	1	1	1	0
184	H	0	1	0	0	0
185	O	0	1	1	1	1
186	W	1	0	1	1	1
187	N	0	1	1	1	0
188	C	0	0	0	1	1
189	L	0	1	1	0	0
190	I	0	1	0	0	1
191	Q	1	0	0	0	1
192	G	0	0	1	1	1
193	L	0	1	1	0	0
194	A	0	0	0	0	1
195	F	0	0	1	1	0
196	M	0	1	1	0	1
197	D	0	0	1	0	0
198	E	0	0	1	0	1
199	I	0	1	0	0	1
200	Q	1	0	0	0	1
201	G	0	0	1	1	1
202	M	0	1	1	0	1
203	D	0	0	1	0	0
204	E	0	0	1	0	1
205	B	0	0	0	1	0
206	W	1	0	1	1	1
207	N	0	1	1	1	0
208	C	0	0	0	1	1
209	N	0	1	1	1	0
210	N	0	1	1	1	0
211	K	0	1	0	1	1
212	S	1	0	0	1	1
213	F	0	0	1	1	0
214	N	0	1	1	1	0
215	D	0	0	1	0	0
216	L	0	1	1	0	0
217	E	0	0	1	0	1
218	R	1	0	0	1	0
219	V	1	0	1	1	0
220	W	1	0	1	1	1
221	V	1	0	1	1	0
222	R	1	0	0	1	0
223	W	1	0	1	1	1
224	K	0	1	0	1	1
225	N	0	1	1	1	0
226	N	0	1	1	1	0
227	J	0	1	0	1	0
228	G	0	0	1	1	1
229	A	0	0	0	0	1
230	L	0	1	1	0	0
231	L	0	1	1	0	0
232	B	0	0	0	1	0
233	M	0	1	1	0	1
234	D	0	0	1	0	0
235	E	0	0	1	0	1
236	K	0	1	0	1	1
237	N	0	1	1	1	0
238	N	0	1	1	1	0
239	K	0	1	0	1	1
240	V	1	0	1	1	0
241	J	0	1	0	1	0
242	Z	1	1	0	0	0
243	Q	1	0	0	0	1
244	Z	1	1	0	0	0
245	W	1	0	1	1	1
246	C	0	0	0	1	1
247	G	0	0	1	1	1
248	A	0	0	0	0	1
249	L	0	1	1	0	0
250	E	0	0	1	0	1
251	R	1	0	0	1	0
252	U	1	0	1	0	1
253	L	0	1	1	0	0
254	A	0	0	0	0	1
255	N	0	1	1	1	0
256	K	0	1	0	1	1
257	S	1	0	0	1	1
258	E	0	0	1	0	1
259	T	1	0	1	0	0
260	I	0	1	0	0	1
261	L	0	1	1	0	0
262	L	0	1	1	0	0
263	I	0	1	0	0	1
264	Q	1	0	0	0	1
265	H	0	1	0	0	0
266	P	1	0	0	0	0
267	K	0	1	0	1	1
268	N	0	1	1	1	0
269	N	0	1	1	1	0
270	J	0	1	0	1	0
271	G	0	0	1	1	1
272	A	0	0	0	0	1
273	X	0	0	0	0	0
274	X	0	0	0	0	0
275	L	0	1	1	0	0
276	I	0	1	0	0	1
277	O	0	1	1	1	1
278	V	1	0	1	1	0
279	V	1	0	1	1	0
280	R	1	0	0	1	0
281	W	1	0	1	1	1
282	K	0	1	0	1	1
283	N	0	1	1	1	0
284	N	0	1	1	1	0
285	K	0	1	0	1	1
286	Z	1	1	0	0	0
287	Q	1	0	0	0	1
288	Z	1	1	0	0	0
289	Z	1	1	0	0	0
290	T	1	0	1	0	0
291	I	0	1	0	0	1
292	L	0	1	1	0	0
293	L	0	1	1	0	0
294	I	0	1	0	0	1
295	Q	1	0	0	0	1
296	G	0	0	1	1	1
297	L	0	1	1	0	0
298	A	0	0	0	0	1
299	F	0	0	1	1	0
300	N	0	1	1	1	0
301	N	0	1	1	1	0
302	H	0	1	0	0	0
303	D	0	0	1	0	0
304	L	0	1	1	0	0
305	E	0	0	1	0	1
306	R	1	0	0	1	0
307	V	1	0	1	1	0
308	V	1	0	1	1	0
309	P	1	0	0	0	0
310	H	0	1	0	0	0
311	R	1	0	0	1	0
312	D	0	0	1	0	0
313	I	0	1	0	0	1
314	A	0	0	0	0	1
315	N	0	1	1	1	0
316	K	0	1	0	1	1
317	Z	1	1	0	0	0
318	Q	1	0	0	0	1
319	Z	1	1	0	0	0
320	W	1	0	1	1	1
321	C	0	0	0	1	1
322	G	0	0	1	1	1
323	A	0	0	0	0	1
324	L	0	1	1	0	0
325	E	0	0	1	0	1
326	R	1	0	0	1	0
327	U	1	0	1	0	1
328	L	0	1	1	0	0
329	A	0	0	0	0	1
330	N	0	1	1	1	0
331	K	0	1	0	1	1
332	S	1	0	0	1	1
333	E	0	0	1	0	1
334	T	1	0	1	0	0
335	I	0	1	0	0	1
336	L	0	1	1	0	0
337	L	0	1	1	0	0
338	I	0	1	0	0	1
339	P	1	0	0	0	0
340	K	0	1	0	1	1
341	N	0	1	1	1	0
342	N	0	1	1	1	0
343	J	0	1	0	1	0
344	G	0	0	1	1	1
345	A	0	0	0	0	1
346	L	0	1	1	0	0
347	L	0	1	1	0	0
348	E	0	0	1	0	1
349	B	0	0	0	1	0
350	N	0	1	1	1	0
351	H	0	1	0	0	0
352	O	0	1	1	1	1
353	V	1	0	1	1	0
354	U	1	0	1	0	1
355	U	1	0	1	0	1
356	Q	1	0	0	0	1
357	S	1	0	0	1	1
358	L	0	1	1	0	0
359	A	0	0	0	0	1
360	L	0	1	1	0	0
361	L	0	1	1	0	0
362	I	0	1	0	0	1
363	O	0	1	1	1	1
364	V	1	0	1	1	0
365	Z	1	1	0	0	0
366	U	1	0	1	0	1
367	A	0	0	0	0	1
368	F	0	0	1	1	0
369	C	0	0	0	1	1
370	N	0	1	1	1	0
371	H	0	1	0	0	0
372	O	0	1	1	1	1
373	W	1	0	1	1	1
374	N	0	1	1	1	0
375	C	0	0	0	1	1
376	L	0	1	1	0	0
377	I	0	1	0	0	1
378	Q	1	0	0	0	1
379	H	0	1	0	0	0
380	O	0	1	1	1	1
381	W	1	0	1	1	1
382	N	0	1	1	1	0
383	C	0	0	0	1	1
384	L	0	1	1	0	0
385	I	0	1	0	0	1
386	Q	1	0	0	0	1
387	H	0	1	0	0	0
388	O	0	1	1	1	1
389	W	1	0	1	1	1
390	N	0	1	1	1	0
391	C	0	0	0	1	1
392	L	0	1	1	0	0
393	J	0	1	0	1	0
394	F	0	0	1	1	0
395	C	0	0	0	1	1
396	L	0	1	1	0	0
397	E	0	0	1	0	1
398	B	0	0	0	1	0
399	N	0	1	1	1	0
400	H	0	1	0	0	0
401	O	0	1	1	1	1
402	V	1	0	1	1	0
403	V	1	0	1	1	0
404	T	1	0	1	0	0
405	E	0	0	1	0	1
406	O	0	1	1	1	1
407	B	0	0	0	1	0
408	K	0	1	0	1	1
409	C	0	0	0	1	1
410	L	0	1	1	0	0
411	J	0	1	0	1	0
412	F	0	0	1	1	0
413	C	0	0	0	1	1
414	N	0	1	1	1	0
415	N	0	1	1	1	0
416	D	0	0	1	0	0
417	M	0	1	1	0	1
418	B	0	0	0	1	0
419	H	0	1	0	0	0
420	K	0	1	0	1	1
421	W	1	0	1	1	1
422	R	1	0	0	1	0
423	D	0	0	1	0	0
424	J	0	1	0	1	0
425	Z	1	1	0	0	0
426	Q	1	0	0	0	1
427	U	1	0	1	0	1
428	O	0	1	1	1	1
429	D	0	0	1	0	0
430	L	0	1	1	0	0
431	M	0	1	1	0	1
432	D	0	0	1	0	0
433	E	0	0	1	0	1
434	K	0	1	0	1	1
435	M	0	1	1	0	1
436	D	0	0	1	0	0
437	J	0	1	0	1	0
438	Z	1	1	0	0	0
439	X	0	0	0	0	0
440	X	0	0	0	0	0
441	L	0	1	1	0	0
442	I	0	1	0	0	1
443	O	0	1	1	1	1
444	V	1	0	1	1	0
445	V	1	0	1	1	0
446	R	1	0	0	1	0
447	V	1	0	1	1	0
448	I	0	1	0	0	1
449	A	0	0	0	0	1
450	Q	1	0	0	0	1
451	F	0	0	1	1	0
452	R	1	0	0	1	0
453	V	1	0	1	1	0
454	K	0	1	0	1	1
455	C	0	0	0	1	1
456	N	0	1	1	1	0
457	N	0	1	1	1	0
458	K	0	1	0	1	1
459	W	1	0	1	1	1
460	R	1	0	0	1	0
461	D	0	0	1	0	0
462	I	0	1	0	0	1
463	A	0	0	0	0	1
464	L	0	1	1	0	0
465	L	0	1	1	0	0
466	J	0	1	0	1	0
467	F	0	0	1	1	0
468	C	0	0	0	1	1
469	N	0	1	1	1	0
470	N	0	1	1	1	0
471	D	0	0	1	0	0
472	M	0	1	1	0	1
473	B	0	0	0	1	0
474	H	0	1	0	0	0
475	K	0	1	0	1	1
476	W	1	0	1	1	1
477	S	1	0	0	1	1
478	G	0	0	1	1	1
479	Q	1	0	0	0	1
480	Z	1	1	0	0	0
481	Z	1	1	0	0	0
482	S	1	0	0	1	1
483	F	0	0	1	1	0
484	N	0	1	1	1	0
485	C	0	0	0	1	1
486	G	0	0	1	1	1
487	L	0	1	1	0	0
488	L	0	1	1	0	0
489	E	0	0	1	0	1
490	B	0	0	0	1	0
491	N	0	1	1	1	0
492	H	0	1	0	0	0
493	O	0	1	1	1	1
494	U	1	0	1	0	1
495	A	0	0	0	0	1
496	F	0	0	1	1	0
497	C	0	0	0	1	1
498	N	0	1	1	1	0
499	H	0	1	0	0	0
500	O	0	1	1	1	1
501	W	1	0	1	1	1
502	N	0	1	1	1	0
503	C	0	0	0	1	1
504	L	0	1	1	0	0
505	J	0	1	0	1	0
506	F	0	0	1	1	0
507	C	0	0	0	1	1
508	N	0	1	1	1	0
509	M	0	1	1	0	1
510	B	0	0	0	1	0
511	H	0	1	0	0	0
512	I	0	1	0	0	1
513	L	0	1	1	0	0
514	M	0	1	1	0	1
515	C	0	0	0	1	1
516	N	0	1	1	1	0
517	N	0	1	1	1	0
