Point	Label	1	2	3	4	5	
483	F	0	0	1	1	0	
484	S	1	0	0	1	1	
485	Z	1	1	0	0	0	
486	U	1	0	1	0	1	
487	A	0	0	0	0	1	
488	F	0	0	1	1	0	
489	C	0	0	0	1	1	
490	L	0	1	1	0	0	
491	A	0	0	0	0	1	
492	F	0	0	1	1	0	
493	N	0	1	1	1	0	
494	N	0	1	1	1	0	
495	H	0	1	0	0	0	
496	D	0	0	1	0	0	
497	L	0	1	1	0	0	
498	E	0	0	1	0	1	
499	R	1	0	0	1	0	
500	V	1	0	1	1	0	
501	W	1	0	1	1	1	
502	W	1	0	1	1	1	
503	S	1	0	0	1	1	
504	Q	1	0	0	0	1	
505	L	0	1	1	0	0	
506	U	1	0	1	0	1	
507	A	0	0	0	0	1	
508	F	0	0	1	1	0	
509	C	0	0	0	1	1	
510	N	0	1	1	1	0	
511	H	0	1	0	0	0	
512	O	0	1	1	1	1	
513	V	1	0	1	1	0	
514	V	1	0	1	1	0	
515	R	1	0	0	1	0	
516	U	1	0	1	0	1	
517	Q	1	0	0	0	1	
518	F	0	0	1	1	0	
519	R	1	0	0	1	0	
520	V	1	0	1	1	0	
521	K	0	1	0	1	1	
522	C	0	0	0	1	1	
523	L	0	1	1	0	0	
524	I	0	1	0	0	1	
525	Z	1	1	0	0	0	
526	S	1	0	0	1	1	
527	Z	1	1	0	0	0	
528	Z	1	1	0	0	0	
529	Q	1	0	0	0	1	
530	H	0	1	0	0	0	
531	O	0	1	1	1	1	
532	V	1	0	1	1	0	
533	V	1	0	1	1	0	
534	R	1	0	0	1	0	
535	V	1	0	1	1	0	
536	K	0	1	0	1	1	
537	C	0	0	0	1	1	
538	N	0	1	1	1	0	
539	N	0	1	1	1	0	
540	J	0	1	0	1	0	
541	G	0	0	1	1	1	
542	A	0	0	0	0	1	
543	L	0	1	1	0	0	
544	L	0	1	1	0	0	
545	B	0	0	0	1	0	
546	N	0	1	1	1	0	
547	M	0	1	1	0	1	
548	B	0	0	0	1	0	
549	H	0	1	0	0	0	
550	K	0	1	0	1	1	
551	W	1	0	1	1	1	
552	S	1	0	0	1	1	
553	G	0	0	1	1	1	
554	O	0	1	1	1	1	
555	V	1	0	1	1	0	
556	J	0	1	0	1	0	
557	Z	1	1	0	0	0	
558	Q	1	0	0	0	1	
559	Z	1	1	0	0	0	
560	Z	1	1	0	0	0	
561	S	1	0	0	1	1	
562	F	0	0	1	1	0	
563	N	0	1	1	1	0	
564	D	0	0	1	0	0	
565	L	0	1	1	0	0	
566	E	0	0	1	0	1	
567	R	1	0	0	1	0	
568	V	1	0	1	1	0	
569	W	1	0	1	1	1	
570	Z	1	1	0	0	0	
571	Z	1	1	0	0	0	
572	Q	1	0	0	0	1	
573	H	0	1	0	0	0	
574	O	0	1	1	1	1	
575	V	1	0	1	1	0	
576	Z	1	1	0	0	0	
577	Q	1	0	0	0	1	
578	H	0	1	0	0	0	
579	O	0	1	1	1	1	
580	V	1	0	1	1	0	
581	V	1	0	1	1	0	
582	R	1	0	0	1	0	
583	W	1	0	1	1	1	
584	K	0	1	0	1	1	
585	N	0	1	1	1	0	
586	N	0	1	1	1	0	
587	J	0	1	0	1	0	
588	H	0	1	0	0	0	
589	I	0	1	0	0	1	
590	L	0	1	1	0	0	
591	L	0	1	1	0	0	
592	J	0	1	0	1	0	
593	F	0	0	1	1	0	
594	C	0	0	0	1	1	
595	L	0	1	1	0	0	
596	A	0	0	0	0	1	
597	S	1	0	0	1	1	
598	Q	1	0	0	0	1	
599	N	0	1	1	1	0	
600	C	0	0	0	1	1	
601	L	0	1	1	0	0	
602	I	0	1	0	0	1	
603	Q	1	0	0	0	1	
604	H	0	1	0	0	0	
605	P	1	0	0	0	0	
606	K	0	1	0	1	1	
607	N	0	1	1	1	0	
608	N	0	1	1	1	0	
609	K	0	1	0	1	1	
610	R	1	0	0	1	0	
611	W	1	0	1	1	1	
612	C	0	0	0	1	1	
613	G	0	0	1	1	1	
614	A	0	0	0	0	1	
615	L	0	1	1	0	0	
616	E	0	0	1	0	1	
617	R	1	0	0	1	0	
618	V	1	0	1	1	0	
619	U	1	0	1	0	1	
620	Q	1	0	0	0	1	
621	S	1	0	0	1	1	
622	N	0	1	1	1	0	
623	W	1	0	1	1	1	
624	D	0	0	1	0	0	
625	U	1	0	1	0	1	
626	L	0	1	1	0	0	
627	A	0	0	0	0	1	
628	N	0	1	1	1	0	
629	K	0	1	0	1	1	
630	S	1	0	0	1	1	
631	E	0	0	1	0	1	
632	T	1	0	1	0	0	
633	I	0	1	0	0	1	
634	L	0	1	1	0	0	
635	L	0	1	1	0	0	
636	J	0	1	0	1	0	
637	F	0	0	1	1	0	
638	C	0	0	0	1	1	
639	N	0	1	1	1	0	
640	N	0	1	1	1	0	
641	H	0	1	0	0	0	
642	D	0	0	1	0	0	
643	L	0	1	1	0	0	
644	E	0	0	1	0	1	
645	R	1	0	0	1	0	
646	U	1	0	1	0	1	
647	L	0	1	1	0	0	
648	A	0	0	0	0	1	
649	N	0	1	1	1	0	
650	K	0	1	0	1	1	
651	I	0	1	0	0	1	
652	L	0	1	1	0	0	
653	L	0	1	1	0	0	
654	I	0	1	0	0	1	
655	P	1	0	0	0	0	
656	K	0	1	0	1	1	
657	N	0	1	1	1	0	
658	N	0	1	1	1	0	
659	J	0	1	0	1	0	
660	G	0	0	1	1	1	
661	A	0	0	0	0	1	
662	X	0	0	0	0	0	
663	X	0	0	0	0	0	
664	L	0	1	1	0	0	
665	I	0	1	0	0	1	
666	O	0	1	1	1	1	
667	U	1	0	1	0	1	
668	A	0	0	0	0	1	
669	F	0	0	1	1	0	
670	C	0	0	0	1	1	
671	L	0	1	1	0	0	
672	A	0	0	0	0	1	
673	F	0	0	1	1	0	
674	N	0	1	1	1	0	
675	N	0	1	1	1	0	
676	H	0	1	0	0	0	
677	D	0	0	1	0	0	
678	M	0	1	1	0	1	
679	B	0	0	0	1	0	
680	H	0	1	0	0	0	
681	D	0	0	1	0	0	
682	U	1	0	1	0	1	
683	L	0	1	1	0	0	
684	A	0	0	0	0	1	
685	N	0	1	1	1	0	
686	K	0	1	0	1	1	
687	R	1	0	0	1	0	
688	V	1	0	1	1	0	
689	V	1	0	1	1	0	
690	O	0	1	1	1	1	
691	W	1	0	1	1	1	
692	R	1	0	0	1	0	
693	D	0	0	1	0	0	
694	I	0	1	0	0	1	
695	A	0	0	0	0	1	
696	L	0	1	1	0	0	
697	L	0	1	1	0	0	
698	I	0	1	0	0	1	
699	U	1	0	1	0	1	
700	O	0	1	1	1	1	
701	B	0	0	0	1	0	
702	K	0	1	0	1	1	
703	C	0	0	0	1	1	
704	L	0	1	1	0	0	
705	I	0	1	0	0	1	
706	Z	1	1	0	0	0	
707	S	1	0	0	1	1	
708	Z	1	1	0	0	0	
709	Z	1	1	0	0	0	
710	P	1	0	0	0	0	
711	K	0	1	0	1	1	
712	N	0	1	1	1	0	
713	N	0	1	1	1	0	
714	J	0	1	0	1	0	
715	G	0	0	1	1	1	
716	A	0	0	0	0	1	
717	L	0	1	1	0	0	
718	L	0	1	1	0	0	
719	E	0	0	1	0	1	
720	B	0	0	0	1	0	
721	N	0	1	1	1	0	
722	H	0	1	0	0	0	
723	O	0	1	1	1	1	
724	W	1	0	1	1	1	
725	N	0	1	1	1	0	
726	C	0	0	0	1	1	
727	L	0	1	1	0	0	
728	I	0	1	0	0	1	
729	Q	1	0	0	0	1	
730	H	0	1	0	0	0	
731	O	0	1	1	1	1	
732	W	1	0	1	1	1	
733	N	0	1	1	1	0	
734	C	0	0	0	1	1	
735	L	0	1	1	0	0	
736	I	0	1	0	0	1	
737	Q	1	0	0	0	1	
738	H	0	1	0	0	0	
739	O	0	1	1	1	1	
740	Z	1	1	0	0	0	
741	Q	1	0	0	0	1	
742	H	0	1	0	0	0	
743	O	0	1	1	1	1	
744	V	1	0	1	1	0	
745	V	1	0	1	1	0	
746	T	1	0	1	0	0	
747	E	0	0	1	0	1	
748	O	0	1	1	1	1	
749	A	0	0	0	0	1	
750	Q	1	0	0	0	1	
751	E	0	0	1	0	1	
752	O	0	1	1	1	1	
753	B	0	0	0	1	0	
754	J	0	1	0	1	0	
755	Z	1	1	0	0	0	
756	S	1	0	0	1	1	
757	Z	1	1	0	0	0	
758	Z	1	1	0	0	0	
759	P	1	0	0	0	0	
760	K	0	1	0	1	1	
761	N	0	1	1	1	0	
762	L	0	1	1	0	0	
763	I	0	1	0	0	1	
764	Q	1	0	0	0	1	
765	H	0	1	0	0	0	
766	O	0	1	1	1	1	
767	W	1	0	1	1	1	
768	N	0	1	1	1	0	
769	C	0	0	0	1	1	
770	L	0	1	1	0	0	
771	J	0	1	0	1	0	
772	F	0	0	1	1	0	
773	C	0	0	0	1	1	
774	N	0	1	1	1	0	
775	N	0	1	1	1	0	
776	G	0	0	1	1	1	
777	L	0	1	1	0	0	
778	L	0	1	1	0	0	
779	F	0	0	1	1	0	
780	N	0	1	1	1	0	
781	N	0	1	1	1	0	
782	G	0	0	1	1	1	
783	N	0	1	1	1	0	
784	H	0	1	0	0	0	
785	D	0	0	1	0	0	
786	L	0	1	1	0	0	
787	E	0	0	1	0	1	
788	R	1	0	0	1	0	
789	V	1	0	1	1	0	
790	V	1	0	1	1	0	
791	P	1	0	0	0	0	
792	G	0	0	1	1	1	
793	P	1	0	0	0	0	
794	H	0	1	0	0	0	
795	R	1	0	0	1	0	
796	D	0	0	1	0	0	
797	I	0	1	0	0	1	
798	A	0	0	0	0	1	
799	N	0	1	1	1	0	
800	K	0	1	0	1	1	
801	W	1	0	1	1	1	
802	R	1	0	0	1	0	
803	D	0	0	1	0	0	
804	J	0	1	0	1	0	
805	Z	1	1	0	0	0	
806	Q	1	0	0	0	1	
807	V	1	0	1	1	0	
808	V	1	0	1	1	0	
809	O	0	1	1	1	1	
810	V	1	0	1	1	0	
811	I	0	1	0	0	1	
812	A	0	0	0	0	1	
813	N	0	1	1	1	0	
814	J	0	1	0	1	0	
815	G	0	0	1	1	1	
816	A	0	0	0	0	1	
817	L	0	1	1	0	0	
818	L	0	1	1	0	0	
819	B	0	0	0	1	0	
820	L	0	1	1	0	0	
821	L	0	1	1	0	0	
822	B	0	0	0	1	0	
823	M	0	1	1	0	1	
824	D	0	0	1	0	0	
825	E	0	0	1	0	1	
826	X	0	0	0	0	0	
827	X	0	0	0	0	0	
828	L	0	1	1	0	0	
829	I	0	1	0	0	1	
830	O	0	1	1	1	1	
831	V	1	0	1	1	0	
832	V	1	0	1	1	0	
833	R	1	0	0	1	0	
834	U	1	0	1	0	1	
835	O	0	1	1	1	1	
836	B	0	0	0	1	0	
837	K	0	1	0	1	1	
838	C	0	0	0	1	1	
839	L	0	1	1	0	0	
840	I	0	1	0	0	1	
841	U	1	0	1	0	1	
842	Q	1	0	0	0	1	
843	F	0	0	1	1	0	
844	R	1	0	0	1	0	
845	V	1	0	1	1	0	
846	K	0	1	0	1	1	
847	C	0	0	0	1	1	
848	N	0	1	1	1	0	
849	N	0	1	1	1	0	
850	K	0	1	0	1	1	
851	W	1	0	1	1	1	
852	R	1	0	0	1	0	
853	D	0	0	1	0	0	
854	I	0	1	0	0	1	
855	A	0	0	0	0	1	
856	N	0	1	1	1	0	
857	K	0	1	0	1	1	
858	W	1	0	1	1	1	
859	R	1	0	0	1	0	
860	C	0	0	0	1	1	
861	S	1	0	0	1	1	
862	H	0	1	0	0	0	
863	R	1	0	0	1	0	
864	C	0	0	0	1	1	
865	S	1	0	0	1	1	
866	G	0	0	1	1	1	
867	Q	1	0	0	0	1	
868	Z	1	1	0	0	0	
869	Z	1	1	0	0	0	
870	S	1	0	0	1	1	
871	F	0	0	1	1	0	
872	N	0	1	1	1	0	
873	D	0	0	1	0	0	
874	L	0	1	1	0	0	
875	E	0	0	1	0	1	
876	R	1	0	0	1	0	
877	V	1	0	1	1	0	
878	V	1	0	1	1	0	
879	O	0	1	1	1	1	
880	V	1	0	1	1	0	
881	J	0	1	0	1	0	
882	Z	1	1	0	0	0	
883	Q	1	0	0	0	1	
884	U	1	0	1	0	1	
885	Q	1	0	0	0	1	
886	S	1	0	0	1	1	
887	L	0	1	1	0	0	
888	A	0	0	0	0	1	
889	N	0	1	1	1	0	
890	K	0	1	0	1	1	
891	R	1	0	0	1	0	
892	V	1	0	1	1	0	
893	W	1	0	1	1	1	
894	W	1	0	1	1	1	
895	R	1	0	0	1	0	
896	B	0	0	0	1	0	
897	N	0	1	1	1	0	
898	M	0	1	1	0	1	
899	A	0	0	0	0	1	
900	M	0	1	1	0	1	
901	B	0	0	0	1	0	
902	H	0	1	0	0	0	
903	I	0	1	0	0	1	
904	L	0	1	1	0	0	
905	L	0	1	1	0	0	
906	I	0	1	0	0	1	
907	Z	1	1	0	0	0	
908	S	1	0	0	1	1	
909	Z	1	1	0	0	0	
910	Z	1	1	0	0	0	
911	Q	1	0	0	0	1	
912	G	0	0	1	1	1	
913	L	0	1	1	0	0	
914	B	0	0	0	1	0	
915	N	0	1	1	1	0	
916	H	0	1	0	0	0	
917	O	0	1	1	1	1	
918	V	1	0	1	1	0	
919	V	1	0	1	1	0	
920	R	1	0	0	1	0	
921	Z	1	1	0	0	0	
922	S	1	0	0	1	1	
923	Z	1	1	0	0	0	
924	Z	1	1	0	0	0	
925	Q	1	0	0	0	1	
