Point	Label	1	2	3	4	5
147	F	0	0	1	1	0
148	M	0	1	1	0	1
149	B	0	0	0	1	0
150	H	0	1	0	0	0
151	D	0	0	1	0	0
152	U	1	0	1	0	1
153	L	0	1	1	0	0
154	A	0	0	0	0	1
155	N	0	1	1	1	0
156	K	0	1	0	1	1
157	S	1	0	0	1	1
158	F	0	0	1	1	0
159	N	0	1	1	1	0
160	C	0	0	0	1	1
161	G	0	0	1	1	1
162	M	0	1	1	0	1
163	B	0	0	0	1	0
164	H	0	1	0	0	0
165	I	0	1	0	0	1
166	L	0	1	1	0	0
167	M	0	1	1	0	1
168	D	0	0	1	0	0
169	L	0	1	1	0	0
170	Z	1	1	0	0	0
171	P	1	0	0	0	0
172	J	0	1	0	1	0
173	F	0	0	1	1	0
174	C	0	0	0	1	1
175	N	0	1	1	1	0
176	L	0	1	1	0	0
177	L	0	1	1	0	0
178	L	0	1	1	0	0
179	E	0	0	1	0	1
180	B	0	0	0	1	0
181	N	0	1	1	1	0
182	H	0	1	0	0	0
183	O	0	1	1	1	1
184	U	1	0	1	0	1
185	A	0	0	0	0	1
186	F	0	0	1	1	0
187	C	0	0	0	1	1
188	X	0	0	0	0	0
189	X	0	0	0	0	0
190	L	0	1	1	0	0
191	I	0	1	0	0	1
192	O	0	1	1	1	1
193	V	1	0	1	1	0
194	V	1	0	1	1	0
195	T	1	0	1	0	0
196	E	0	0	1	0	1
197	P	1	0	0	0	0
198	V	1	0	1	1	0
199	I	0	1	0	0	1
200	A	0	0	0	0	1
201	Q	1	0	0	0	1
202	F	0	0	1	1	0
203	R	1	0	0	1	0
204	V	1	0	1	1	0
205	K	0	1	0	1	1
206	C	0	0	0	1	1
207	N	0	1	1	1	0
208	N	0	1	1	1	0
209	J	0	1	0	1	0
210	G	0	0	1	1	1
211	A	0	0	0	0	1
212	L	0	1	1	0	0
213	M	0	1	1	0	1
214	D	0	0	1	0	0
215	E	0	0	1	0	1
216	K	0	1	0	1	1
217	N	0	1	1	1	0
218	M	0	1	1	0	1
219	B	0	0	0	1	0
220	K	0	1	0	1	1
221	C	0	0	0	1	1
222	T	1	0	1	0	0
223	V	1	0	1	1	0
224	J	0	1	0	1	0
225	Z	1	1	0	0	0
226	P	1	0	0	0	0
227	H	0	1	0	0	0
228	T	1	0	1	0	0
229	Z	1	1	0	0	0
230	Q	1	0	0	0	1
231	Z	1	1	0	0	0
232	U	1	0	1	0	1
233	L	0	1	1	0	0
234	A	0	0	0	0	1
235	N	0	1	1	1	0
236	K	0	1	0	1	1
237	R	1	0	0	1	0
238	W	1	0	1	1	1
239	C	0	0	0	1	1
240	G	0	0	1	1	1
241	A	0	0	0	0	1
242	N	0	1	1	1	0
243	D	0	0	1	0	0
244	L	0	1	1	0	0
245	E	0	0	1	0	1
246	S	1	0	0	1	1
247	F	0	0	1	1	0
248	N	0	1	1	1	0
249	C	0	0	0	1	1
250	G	0	0	1	1	1
251	M	0	1	1	0	1
252	B	0	0	0	1	0
253	H	0	1	0	0	0
254	I	0	1	0	0	1
255	L	0	1	1	0	0
256	L	0	1	1	0	0
257	I	0	1	0	0	1
258	O	0	1	1	1	1
259	V	1	0	1	1	0
260	Z	1	1	0	0	0
261	W	1	0	1	1	1
262	N	0	1	1	1	0
263	C	0	0	0	1	1
264	L	0	1	1	0	0
265	I	0	1	0	0	1
266	O	0	1	1	1	1
267	U	1	0	1	0	1
268	A	0	0	0	0	1
269	F	0	0	1	1	0
270	C	0	0	0	1	1
271	N	0	1	1	1	0
272	H	0	1	0	0	0
273	P	1	0	0	0	0
274	K	0	1	0	1	1
275	N	0	1	1	1	0
276	L	0	1	1	0	0
277	L	0	1	1	0	0
278	J	0	1	0	1	0
279	F	0	0	1	1	0
280	C	0	0	0	1	1
281	N	0	1	1	1	0
282	L	0	1	1	0	0
283	N	0	1	1	1	0
284	L	0	1	1	0	0
285	L	0	1	1	0	0
286	E	0	0	1	0	1
287	A	0	0	0	0	1
288	X	0	0	0	0	0
289	X	0	0	0	0	0
290	N	0	1	1	1	0
291	K	0	1	0	1	1
292	R	1	0	0	1	0
293	V	1	0	1	1	0
294	V	1	0	1	1	0
295	P	1	0	0	0	0
296	H	0	1	0	0	0
297	R	1	0	0	1	0
298	D	0	0	1	0	0
299	I	0	1	0	0	1
300	A	0	0	0	0	1
301	N	0	1	1	1	0
302	K	0	1	0	1	1
303	V	1	0	1	1	0
304	Z	1	1	0	0	0
305	Q	1	0	0	0	1
306	Z	1	1	0	0	0
307	V	1	0	1	1	0
308	O	0	1	1	1	1
309	U	1	0	1	0	1
310	J	0	1	0	1	0
311	G	0	0	1	1	1
312	A	0	0	0	0	1
313	L	0	1	1	0	0
314	M	0	1	1	0	1
315	D	0	0	1	0	0
316	E	0	0	1	0	1
317	K	0	1	0	1	1
318	N	0	1	1	1	0
319	M	0	1	1	0	1
320	A	0	0	0	0	1
321	L	0	1	1	0	0
322	M	0	1	1	0	1
323	D	0	0	1	0	0
324	I	0	1	0	0	1
325	K	0	1	0	1	1
326	J	0	1	0	1	0
327	Z	1	1	0	0	0
328	S	1	0	0	1	1
329	R	1	0	0	1	0
330	U	1	0	1	0	1
331	O	0	1	1	1	1
332	B	0	0	0	1	0
333	A	0	0	0	0	1
334	Q	1	0	0	0	1
335	F	0	0	1	1	0
336	S	1	0	0	1	1
337	Z	1	1	0	0	0
338	W	1	0	1	1	1
339	N	0	1	1	1	0
340	C	0	0	0	1	1
341	L	0	1	1	0	0
342	I	0	1	0	0	1
343	O	0	1	1	1	1
344	U	1	0	1	0	1
345	A	0	0	0	0	1
346	F	0	0	1	1	0
347	C	0	0	0	1	1
348	L	0	1	1	0	0
349	B	0	0	0	1	0
350	N	0	1	1	1	0
351	H	0	1	0	0	0
352	P	1	0	0	0	0
353	K	0	1	0	1	1
354	N	0	1	1	1	0
355	L	0	1	1	0	0
356	L	0	1	1	0	0
357	J	0	1	0	1	0
358	F	0	0	1	1	0
359	C	0	0	0	1	1
360	L	0	1	1	0	0
361	E	0	0	1	0	1
362	F	0	0	1	1	0
363	N	0	1	1	1	0
364	M	0	1	1	0	1
365	B	0	0	0	1	0
366	H	0	1	0	0	0
367	I	0	1	0	0	1
368	M	0	1	1	0	1
369	B	0	0	0	1	0
370	N	0	1	1	1	0
371	W	1	0	1	1	1
372	C	0	0	0	1	1
373	G	0	0	1	1	1
374	A	0	0	0	0	1
375	L	0	1	1	0	0
376	E	0	0	1	0	1
377	S	1	0	0	1	1
378	F	0	0	1	1	0
379	N	0	1	1	1	0
380	C	0	0	0	1	1
381	G	0	0	1	1	1
382	X	0	0	0	0	0
383	X	0	0	0	0	0
384	N	0	1	1	1	0
385	K	0	1	0	1	1
386	S	1	0	0	1	1
387	F	0	0	1	1	0
388	N	0	1	1	1	0
389	C	0	0	0	1	1
390	G	0	0	1	1	1
391	M	0	1	1	0	1
392	B	0	0	0	1	0
393	H	0	1	0	0	0
394	I	0	1	0	0	1
395	L	0	1	1	0	0
396	L	0	1	1	0	0
397	J	0	1	0	1	0
398	F	0	0	1	1	0
399	C	0	0	0	1	1
400	N	0	1	1	1	0
401	L	0	1	1	0	0
402	L	0	1	1	0	0
403	E	0	0	1	0	1
404	B	0	0	0	1	0
405	N	0	1	1	1	0
406	H	0	1	0	0	0
407	O	0	1	1	1	1
408	U	1	0	1	0	1
409	A	0	0	0	0	1
410	F	0	0	1	1	0
411	C	0	0	0	1	1
412	N	0	1	1	1	0
413	H	0	1	0	0	0
414	P	1	0	0	0	0
415	K	0	1	0	1	1
416	M	0	1	1	0	1
417	D	0	0	1	0	0
418	L	0	1	1	0	0
419	V	1	0	1	1	0
420	V	1	0	1	1	0
421	R	1	0	0	1	0
422	V	1	0	1	1	0
423	I	0	1	0	0	1
424	A	0	0	0	0	1
425	Q	1	0	0	0	1
426	F	0	0	1	1	0
427	R	1	0	0	1	0
428	W	1	0	1	1	1
429	K	0	1	0	1	1
430	M	0	1	1	0	1
431	D	0	0	1	0	0
432	I	0	1	0	0	1
433	K	0	1	0	1	1
434	C	0	0	0	1	1
435	L	0	1	1	0	0
436	J	0	1	0	1	0
437	F	0	0	1	1	0
438	C	0	0	0	1	1
439	N	0	1	1	1	0
440	M	0	1	1	0	1
441	B	0	0	0	1	0
442	H	0	1	0	0	0
443	K	0	1	0	1	1
444	V	1	0	1	1	0
445	I	0	1	0	0	1
446	A	0	0	0	0	1
447	N	0	1	1	1	0
448	K	0	1	0	1	1
449	W	1	0	1	1	1
450	R	1	0	0	1	0
451	D	0	0	1	0	0
452	K	0	1	0	1	1
453	K	0	1	0	1	1
454	C	0	0	0	1	1
455	S	1	0	0	1	1
456	G	0	0	1	1	1
457	O	0	1	1	1	1
458	Z	1	1	0	0	0
459	Q	1	0	0	0	1
460	Z	1	1	0	0	0
461	U	1	0	1	0	1
462	L	0	1	1	0	0
463	A	0	0	0	0	1
464	N	0	1	1	1	0
465	K	0	1	0	1	1
466	R	1	0	0	1	0
467	V	1	0	1	1	0
468	Z	1	1	0	0	0
469	W	1	0	1	1	1
470	C	0	0	0	1	1
471	G	0	0	1	1	1
472	A	0	0	0	0	1
473	X	0	0	0	0	0
474	X	0	0	0	0	0
475	L	0	1	1	0	0
476	I	0	1	0	0	1
477	O	0	1	1	1	1
478	V	1	0	1	1	0
479	V	1	0	1	1	0
480	R	1	0	0	1	0
481	V	1	0	1	1	0
482	I	0	1	0	0	1
483	A	0	0	0	0	1
484	Q	1	0	0	0	1
485	F	0	0	1	1	0
486	R	1	0	0	1	0
487	W	1	0	1	1	1
488	K	0	1	0	1	1
489	M	0	1	1	0	1
490	D	0	0	1	0	0
491	I	0	1	0	0	1
492	K	0	1	0	1	1
493	C	0	0	0	1	1
494	L	0	1	1	0	0
495	J	0	1	0	1	0
496	F	0	0	1	1	0
497	C	0	0	0	1	1
498	N	0	1	1	1	0
499	N	0	1	1	1	0
500	D	0	0	1	0	0
501	M	0	1	1	0	1
502	B	0	0	0	1	0
503	H	0	1	0	0	0
504	I	0	1	0	0	1
505	M	0	1	1	0	1
506	B	0	0	0	1	0
507	K	0	1	0	1	1
508	C	0	0	0	1	1
509	R	1	0	0	1	0
510	D	0	0	1	0	0
511	J	0	1	0	1	0
512	Z	1	1	0	0	0
513	P	1	0	0	0	0
514	H	0	1	0	0	0
515	T	1	0	1	0	0
516	Z	1	1	0	0	0
517	Q	1	0	0	0	1
518	Z	1	1	0	0	0
519	W	1	0	1	1	1
520	C	0	0	0	1	1
521	G	0	0	1	1	1
522	A	0	0	0	0	1
523	N	0	1	1	1	0
524	C	0	0	0	1	1
525	H	0	1	0	0	0
526	D	0	0	1	0	0
527	L	0	1	1	0	0
528	E	0	0	1	0	1
529	R	1	0	0	1	0
530	V	1	0	1	1	0
531	Z	1	1	0	0	0
532	U	1	0	1	0	1
533	L	0	1	1	0	0
534	A	0	0	0	0	1
535	N	0	1	1	1	0
536	K	0	1	0	1	1
537	I	0	1	0	0	1
538	L	0	1	1	0	0
539	N	0	1	1	1	0
540	J	0	1	0	1	0
541	G	0	0	1	1	1
542	A	0	0	0	0	1
543	N	0	1	1	1	0
544	G	0	0	1	1	1
545	L	0	1	1	0	0
546	L	0	1	1	0	0
547	E	0	0	1	0	1
548	B	0	0	0	1	0
549	N	0	1	1	1	0
550	H	0	1	0	0	0
551	P	1	0	0	0	0
552	J	0	1	0	1	0
553	F	0	0	1	1	0
554	C	0	0	0	1	1
555	M	0	1	1	0	1
556	D	0	0	1	0	0
557	E	0	0	1	0	1
558	K	0	1	0	1	1
559	N	0	1	1	1	0
560	L	0	1	1	0	0
561	L	0	1	1	0	0
562	I	0	1	0	0	1
563	O	0	1	1	1	1
564	W	1	0	1	1	1
565	N	0	1	1	1	0
566	D	0	0	1	0	0
567	L	0	1	1	0	0
568	U	1	0	1	0	1
569	A	0	0	0	0	1
570	F	0	0	1	1	0
571	C	0	0	0	1	1
572	N	0	1	1	1	0
573	H	0	1	0	0	0
574	P	1	0	0	0	0
575	K	0	1	0	1	1
576	M	0	1	1	0	1
577	X	0	0	0	0	0
578	X	0	0	0	0	0
