Point	Label	1	2	3	4	5
1	N	0	1	1	1	0
2	K	0	1	0	1	1
3	S	1	0	0	1	1
4	F	0	0	1	1	0
5	N	0	1	1	1	0
6	C	0	0	0	1	1
7	G	0	0	1	1	1
8	L	0	1	1	0	0
9	L	0	1	1	0	0
10	E	0	0	1	0	1
11	B	0	0	0	1	0
12	N	0	1	1	1	0
13	H	0	1	0	0	0
14	P	1	0	0	0	0
15	K	0	1	0	1	1
16	N	0	1	1	1	0
17	N	0	1	1	1	0
18	J	0	1	0	1	0
19	G	0	0	1	1	1
20	A	0	0	0	0	1
21	L	0	1	1	0	0
22	M	0	1	1	0	1
23	D	0	0	1	0	0
24	E	0	0	1	0	1
25	I	0	1	0	0	1
26	Q	1	0	0	0	1
27	G	0	0	1	1	1
28	L	0	1	1	0	0
29	B	0	0	0	1	0
30	N	0	1	1	1	0
31	H	0	1	0	0	0
32	O	0	1	1	1	1
33	U	1	0	1	0	1
34	A	0	0	0	0	1
35	F	0	0	1	1	0
36	C	0	0	0	1	1
37	N	0	1	1	1	0
38	H	0	1	0	0	0
39	P	1	0	0	0	0
40	K	0	1	0	1	1
41	N	0	1	1	1	0
42	N	0	1	1	1	0
43	K	0	1	0	1	1
44	S	1	0	0	1	1
45	F	0	0	1	1	0
46	M	0	1	1	0	1
47	B	0	0	0	1	0
48	H	0	1	0	0	0
49	D	0	0	1	0	0
50	Z	1	1	0	0	0
51	S	1	0	0	1	1
52	E	0	0	1	0	1
53	R	1	0	0	1	0
54	U	1	0	1	0	1
55	L	0	1	1	0	0
56	A	0	0	0	0	1
57	L	0	1	1	0	0
58	M	0	1	1	0	1
59	D	0	0	1	0	0
60	L	0	1	1	0	0
61	V	1	0	1	1	0
62	V	1	0	1	1	0
63	R	1	0	0	1	0
64	V	1	0	1	1	0
65	I	0	1	0	0	1
66	A	0	0	0	0	1
67	Q	1	0	0	0	1
68	F	0	0	1	1	0
69	R	1	0	0	1	0
70	U	1	0	1	0	1
71	O	0	1	1	1	1
72	B	0	0	0	1	0
73	K	0	1	0	1	1
74	C	0	0	0	1	1
75	L	0	1	1	0	0
76	I	0	1	0	0	1
77	Z	1	1	0	0	0
78	S	1	0	0	1	1
79	W	1	0	1	1	1
80	R	1	0	0	1	0
81	B	0	0	0	1	0
82	M	0	1	1	0	1
83	D	0	0	1	0	0
84	E	0	0	1	0	1
85	K	0	1	0	1	1
86	N	0	1	1	1	0
87	N	0	1	1	1	0
88	K	0	1	0	1	1
89	W	1	0	1	1	1
90	R	1	0	0	1	0
91	D	0	0	1	0	0
92	I	0	1	0	0	1
93	A	0	0	0	0	1
94	N	0	1	1	1	0
95	K	0	1	0	1	1
96	V	1	0	1	1	0
97	K	0	1	0	1	1
98	C	0	0	0	1	1
99	S	1	0	0	1	1
100	G	0	0	1	1	1
101	Q	1	0	0	0	1
102	Z	1	1	0	0	0
103	V	1	0	1	1	0
104	O	0	1	1	1	1
105	U	1	0	1	0	1
106	J	0	1	0	1	0
107	G	0	0	1	1	1
108	A	0	0	0	0	1
109	X	0	0	0	0	0
110	X	0	0	0	0	0
111	L	0	1	1	0	0
112	I	0	1	0	0	1
113	Q	1	0	0	0	1
114	G	0	0	1	1	1
115	L	0	1	1	0	0
116	A	0	0	0	0	1
117	F	0	0	1	1	0
118	N	0	1	1	1	0
119	N	0	1	1	1	0
120	H	0	1	0	0	0
121	D	0	0	1	0	0
122	L	0	1	1	0	0
123	N	0	1	1	1	0
124	D	0	0	1	0	0
125	L	0	1	1	0	0
126	E	0	0	1	0	1
127	R	1	0	0	1	0
128	V	1	0	1	1	0
129	W	1	0	1	1	1
130	W	1	0	1	1	1
131	S	1	0	0	1	1
132	Q	1	0	0	0	1
133	L	0	1	1	0	0
134	U	1	0	1	0	1
135	A	0	0	0	0	1
136	F	0	0	1	1	0
137	C	0	0	0	1	1
138	N	0	1	1	1	0
139	H	0	1	0	0	0
140	P	1	0	0	0	0
141	K	0	1	0	1	1
142	N	0	1	1	1	0
143	N	0	1	1	1	0
144	J	0	1	0	1	0
145	H	0	1	0	0	0
146	K	0	1	0	1	1
147	R	1	0	0	1	0
148	W	1	0	1	1	1
149	C	0	0	0	1	1
150	G	0	0	1	1	1
151	A	0	0	0	0	1
152	L	0	1	1	0	0
153	E	0	0	1	0	1
154	R	1	0	0	1	0
155	U	1	0	1	0	1
156	L	0	1	1	0	0
157	A	0	0	0	0	1
158	L	0	1	1	0	0
159	L	0	1	1	0	0
160	J	0	1	0	1	0
161	F	0	0	1	1	0
162	C	0	0	0	1	1
163	N	0	1	1	1	0
164	N	0	1	1	1	0
165	M	0	1	1	0	1
166	B	0	0	0	1	0
167	H	0	1	0	0	0
168	I	0	1	0	0	1
169	L	0	1	1	0	0
170	L	0	1	1	0	0
171	I	0	1	0	0	1
172	O	0	1	1	1	1
173	V	1	0	1	1	0
174	V	1	0	1	1	0
175	S	1	0	0	1	1
176	S	1	0	0	1	1
177	Z	1	1	0	0	0
178	Z	1	1	0	0	0
179	P	1	0	0	0	0
180	K	0	1	0	1	1
181	M	0	1	1	0	1
182	D	0	0	1	0	0
183	L	0	1	1	0	0
184	V	1	0	1	1	0
185	V	1	0	1	1	0
186	R	1	0	0	1	0
187	V	1	0	1	1	0
188	I	0	1	0	0	1
189	A	0	0	0	0	1
190	Q	1	0	0	0	1
191	F	0	0	1	1	0
192	R	1	0	0	1	0
193	U	1	0	1	0	1
194	O	0	1	1	1	1
195	B	0	0	0	1	0
196	K	0	1	0	1	1
197	C	0	0	0	1	1
198	L	0	1	1	0	0
199	J	0	1	0	1	0
200	F	0	0	1	1	0
201	C	0	0	0	1	1
202	N	0	1	1	1	0
203	N	0	1	1	1	0
204	D	0	0	1	0	0
205	M	0	1	1	0	1
206	B	0	0	0	1	0
207	H	0	1	0	0	0
208	K	0	1	0	1	1
209	W	1	0	1	1	1
210	R	1	0	0	1	0
211	D	0	0	1	0	0
212	I	0	1	0	0	1
