Point	Label	1	2	3	4	5
1	L	0	1	1	0	0
2	I	0	1	0	0	1
3	O	0	1	1	1	1
4	W	1	0	1	1	1
5	N	0	1	1	1	0
6	C	0	0	0	1	1
7	N	0	1	1	1	0
8	N	0	1	1	1	0
9	K	0	1	0	1	1
10	R	1	0	0	1	0
11	U	1	0	1	0	1
12	L	0	1	1	0	0
13	A	0	0	0	0	1
14	N	0	1	1	1	0
15	K	0	1	0	1	1
16	S	1	0	0	1	1
17	F	0	0	1	1	0
18	N	0	1	1	1	0
19	C	0	0	0	1	1
20	G	0	0	1	1	1
21	M	0	1	1	0	1
22	B	0	0	0	1	0
23	H	0	1	0	0	0
24	I	0	1	0	0	1
25	L	0	1	1	0	0
26	L	0	1	1	0	0
27	J	0	1	0	1	0
28	F	0	0	1	1	0
29	C	0	0	0	1	1
30	N	0	1	1	1	0
31	L	0	1	1	0	0
32	L	0	1	1	0	0
33	E	0	0	1	0	1
34	B	0	0	0	1	0
35	N	0	1	1	1	0
36	H	0	1	0	0	0
37	G	0	0	1	1	1
38	M	0	1	1	0	1
39	D	0	0	1	0	0
40	E	0	0	1	0	1
41	B	0	0	0	1	0
42	V	1	0	1	1	0
43	V	1	0	1	1	0
44	T	1	0	1	0	0
45	E	0	0	1	0	1
46	P	1	0	0	0	0
47	Z	1	1	0	0	0
48	R	1	0	0	1	0
49	V	1	0	1	1	0
50	I	0	1	0	0	1
51	A	0	0	0	0	1
52	B	0	0	0	1	0
53	K	0	1	0	1	1
54	C	0	0	0	1	1
55	L	0	1	1	0	0
56	J	0	1	0	1	0
57	F	0	0	1	1	0
58	C	0	0	0	1	1
59	N	0	1	1	1	0
60	M	0	1	1	0	1
61	B	0	0	0	1	0
62	H	0	1	0	0	0
63	I	0	1	0	0	1
64	M	0	1	1	0	1
65	B	0	0	0	1	0
66	J	0	1	0	1	0
67	V	1	0	1	1	0
68	K	0	1	0	1	1
69	C	0	0	0	1	1
70	S	1	0	0	1	1
71	G	0	0	1	1	1
72	O	0	1	1	1	1
73	Z	1	1	0	0	0
74	Q	1	0	0	0	1
75	Z	1	1	0	0	0
76	Z	1	1	0	0	0
77	S	1	0	0	1	1
78	F	0	0	1	1	0
79	M	0	1	1	0	1
80	B	0	0	0	1	0
81	H	0	1	0	0	0
82	D	0	0	1	0	0
83	X	0	0	0	0	0
84	X	0	0	0	0	0
85	L	0	1	1	0	0
86	I	0	1	0	0	1
87	O	0	1	1	1	1
88	W	1	0	1	1	1
89	N	0	1	1	1	0
90	C	0	0	0	1	1
91	N	0	1	1	1	0
92	M	0	1	1	0	1
93	B	0	0	0	1	0
94	N	0	1	1	1	0
95	W	1	0	1	1	1
96	U	1	0	1	0	1
97	L	0	1	1	0	0
98	A	0	0	0	0	1
99	N	0	1	1	1	0
100	K	0	1	0	1	1
101	R	1	0	0	1	0
102	Z	1	1	0	0	0
103	S	1	0	0	1	1
104	F	0	0	1	1	0
105	N	0	1	1	1	0
106	C	0	0	0	1	1
107	G	0	0	1	1	1
108	M	0	1	1	0	1
109	B	0	0	0	1	0
110	H	0	1	0	0	0
111	J	0	1	0	1	0
112	G	0	0	1	1	1
113	A	0	0	0	0	1
114	L	0	1	1	0	0
115	M	0	1	1	0	1
116	D	0	0	1	0	0
117	E	0	0	1	0	1
118	J	0	1	0	1	0
119	F	0	0	1	1	0
120	C	0	0	0	1	1
121	L	0	1	1	0	0
122	E	0	0	1	0	1
123	B	0	0	0	1	0
124	N	0	1	1	1	0
125	H	0	1	0	0	0
126	Q	1	0	0	0	1
127	G	0	0	1	1	1
128	M	0	1	1	0	1
129	D	0	0	1	0	0
130	E	0	0	1	0	1
131	B	0	0	0	1	0
132	V	1	0	1	1	0
133	V	1	0	1	1	0
134	R	1	0	0	1	0
135	U	1	0	1	0	1
136	Q	1	0	0	0	1
137	F	0	0	1	1	0
138	R	1	0	0	1	0
139	V	1	0	1	1	0
140	K	0	1	0	1	1
141	C	0	0	0	1	1
142	L	0	1	1	0	0
143	J	0	1	0	1	0
144	F	0	0	1	1	0
145	C	0	0	0	1	1
146	N	0	1	1	1	0
147	M	0	1	1	0	1
148	B	0	0	0	1	0
149	H	0	1	0	0	0
150	I	0	1	0	0	1
151	M	0	1	1	0	1
152	B	0	0	0	1	0
153	J	0	1	0	1	0
154	V	1	0	1	1	0
155	K	0	1	0	1	1
156	C	0	0	0	1	1
157	S	1	0	0	1	1
158	G	0	0	1	1	1
159	O	0	1	1	1	1
160	Z	1	1	0	0	0
161	Q	1	0	0	0	1
162	Z	1	1	0	0	0
163	W	1	0	1	1	1
164	C	0	0	0	1	1
165	G	0	0	1	1	1
166	A	0	0	0	0	1
167	M	0	1	1	0	1
168	B	0	0	0	1	0
169	H	0	1	0	0	0
170	D	0	0	1	0	0
171	V	1	0	1	1	0
172	W	1	0	1	1	1
173	V	1	0	1	1	0
174	R	1	0	0	1	0
175	V	1	0	1	1	0
176	I	0	1	0	0	1
177	A	0	0	0	0	1
178	X	0	0	0	0	0
179	X	0	0	0	0	0
180	L	0	1	1	0	0
181	I	0	1	0	0	1
182	O	0	1	1	1	1
183	W	1	0	1	1	1
184	N	0	1	1	1	0
185	C	0	0	0	1	1
186	N	0	1	1	1	0
187	M	0	1	1	0	1
188	B	0	0	0	1	0
189	N	0	1	1	1	0
190	Z	1	1	0	0	0
191	T	1	0	1	0	0
192	I	0	1	0	0	1
193	K	0	1	0	1	1
194	S	1	0	0	1	1
195	F	0	0	1	1	0
196	N	0	1	1	1	0
197	C	0	0	0	1	1
198	G	0	0	1	1	1
199	M	0	1	1	0	1
200	B	0	0	0	1	0
201	H	0	1	0	0	0
202	J	0	1	0	1	0
203	G	0	0	1	1	1
204	A	0	0	0	0	1
205	L	0	1	1	0	0
206	M	0	1	1	0	1
207	D	0	0	1	0	0
208	E	0	0	1	0	1
209	J	0	1	0	1	0
210	F	0	0	1	1	0
211	C	0	0	0	1	1
212	L	0	1	1	0	0
213	E	0	0	1	0	1
214	B	0	0	0	1	0
215	N	0	1	1	1	0
216	H	0	1	0	0	0
217	G	0	0	1	1	1
218	M	0	1	1	0	1
219	D	0	0	1	0	0
220	E	0	0	1	0	1
221	B	0	0	0	1	0
222	V	1	0	1	1	0
223	V	1	0	1	1	0
224	T	1	0	1	0	0
225	E	0	0	1	0	1
226	P	1	0	0	0	0
227	Z	1	1	0	0	0
228	R	1	0	0	1	0
229	V	1	0	1	1	0
230	I	0	1	0	0	1
231	A	0	0	0	0	1
232	B	0	0	0	1	0
233	K	0	1	0	1	1
234	C	0	0	0	1	1
235	L	0	1	1	0	0
236	J	0	1	0	1	0
237	F	0	0	1	1	0
238	C	0	0	0	1	1
239	N	0	1	1	1	0
240	M	0	1	1	0	1
241	B	0	0	0	1	0
242	H	0	1	0	0	0
243	I	0	1	0	0	1
244	M	0	1	1	0	1
245	B	0	0	0	1	0
246	J	0	1	0	1	0
247	V	1	0	1	1	0
248	K	0	1	0	1	1
249	C	0	0	0	1	1
250	S	1	0	0	1	1
251	G	0	0	1	1	1
252	O	0	1	1	1	1
253	Z	1	1	0	0	0
254	Q	1	0	0	0	1
255	Z	1	1	0	0	0
256	W	1	0	1	1	1
257	C	0	0	0	1	1
258	G	0	0	1	1	1
259	A	0	0	0	0	1
260	X	0	0	0	0	0
261	X	0	0	0	0	0
262	L	0	1	1	0	0
263	I	0	1	0	0	1
264	O	0	1	1	1	1
265	W	1	0	1	1	1
266	N	0	1	1	1	0
267	C	0	0	0	1	1
268	N	0	1	1	1	0
269	M	0	1	1	0	1
270	B	0	0	0	1	0
271	N	0	1	1	1	0
272	Z	1	1	0	0	0
273	T	1	0	1	0	0
274	I	0	1	0	0	1
275	K	0	1	0	1	1
276	S	1	0	0	1	1
277	F	0	0	1	1	0
278	N	0	1	1	1	0
279	C	0	0	0	1	1
280	G	0	0	1	1	1
281	M	0	1	1	0	1
282	B	0	0	0	1	0
283	H	0	1	0	0	0
284	J	0	1	0	1	0
285	G	0	0	1	1	1
286	A	0	0	0	0	1
287	L	0	1	1	0	0
288	M	0	1	1	0	1
289	D	0	0	1	0	0
290	E	0	0	1	0	1
291	I	0	1	0	0	1
292	Q	1	0	0	0	1
293	G	0	0	1	1	1
294	L	0	1	1	0	0
295	A	0	0	0	0	1
296	F	0	0	1	1	0
297	L	0	1	1	0	0
298	E	0	0	1	0	1
299	B	0	0	0	1	0
300	M	0	1	1	0	1
301	D	0	0	1	0	0
302	E	0	0	1	0	1
303	B	0	0	0	1	0
304	V	1	0	1	1	0
305	V	1	0	1	1	0
306	T	1	0	1	0	0
307	E	0	0	1	0	1
308	P	1	0	0	0	0
309	Z	1	1	0	0	0
310	Z	1	1	0	0	0
311	R	1	0	0	1	0
312	V	1	0	1	1	0
313	I	0	1	0	0	1
314	A	0	0	0	0	1
315	B	0	0	0	1	0
316	K	0	1	0	1	1
317	C	0	0	0	1	1
318	L	0	1	1	0	0
319	J	0	1	0	1	0
320	F	0	0	1	1	0
321	C	0	0	0	1	1
322	N	0	1	1	1	0
323	M	0	1	1	0	1
324	B	0	0	0	1	0
325	H	0	1	0	0	0
326	I	0	1	0	0	1
327	M	0	1	1	0	1
328	B	0	0	0	1	0
329	K	0	1	0	1	1
330	I	0	1	0	0	1
331	J	0	1	0	1	0
332	W	1	0	1	1	1
333	R	1	0	0	1	0
334	C	0	0	0	1	1
335	S	1	0	0	1	1
336	G	0	0	1	1	1
337	O	0	1	1	1	1
338	Z	1	1	0	0	0
339	Q	1	0	0	0	1
340	Z	1	1	0	0	0
341	W	1	0	1	1	1
342	C	0	0	0	1	1
343	G	0	0	1	1	1
344	A	0	0	0	0	1
345	X	0	0	0	0	0
346	X	0	0	0	0	0
347	L	0	1	1	0	0
348	I	0	1	0	0	1
349	O	0	1	1	1	1
350	V	1	0	1	1	0
351	W	1	0	1	1	1
352	S	1	0	0	1	1
353	Q	1	0	0	0	1
354	L	0	1	1	0	0
355	W	1	0	1	1	1
356	W	1	0	1	1	1
357	N	0	1	1	1	0
358	C	0	0	0	1	1
359	N	0	1	1	1	0
360	N	0	1	1	1	0
361	K	0	1	0	1	1
362	R	1	0	0	1	0
363	Z	1	1	0	0	0
364	Z	1	1	0	0	0
365	T	1	0	1	0	0
366	I	0	1	0	0	1
367	M	0	1	1	0	1
368	B	0	0	0	1	0
369	N	0	1	1	1	0
370	Z	1	1	0	0	0
371	S	1	0	0	1	1
372	F	0	0	1	1	0
373	N	0	1	1	1	0
374	C	0	0	0	1	1
375	G	0	0	1	1	1
376	M	0	1	1	0	1
377	B	0	0	0	1	0
378	H	0	1	0	0	0
379	J	0	1	0	1	0
380	G	0	0	1	1	1
381	A	0	0	0	0	1
382	L	0	1	1	0	0
383	L	0	1	1	0	0
384	E	0	0	1	0	1
385	B	0	0	0	1	0
386	N	0	1	1	1	0
387	H	0	1	0	0	0
388	P	1	0	0	0	0
389	K	0	1	0	1	1
390	N	0	1	1	1	0
391	N	0	1	1	1	0
392	L	0	1	1	0	0
393	L	0	1	1	0	0
394	J	0	1	0	1	0
395	F	0	0	1	1	0
396	C	0	0	0	1	1
397	L	0	1	1	0	0
398	E	0	0	1	0	1
399	B	0	0	0	1	0
400	M	0	1	1	0	1
401	D	0	0	1	0	0
402	E	0	0	1	0	1
403	B	0	0	0	1	0
404	V	1	0	1	1	0
405	V	1	0	1	1	0
406	R	1	0	0	1	0
407	V	1	0	1	1	0
408	I	0	1	0	0	1
409	A	0	0	0	0	1
410	Q	1	0	0	0	1
411	F	0	0	1	1	0
412	R	1	0	0	1	0
413	V	1	0	1	1	0
414	K	0	1	0	1	1
415	C	0	0	0	1	1
416	L	0	1	1	0	0
417	J	0	1	0	1	0
418	F	0	0	1	1	0
419	C	0	0	0	1	1
420	N	0	1	1	1	0
421	M	0	1	1	0	1
422	B	0	0	0	1	0
423	H	0	1	0	0	0
424	I	0	1	0	0	1
425	L	0	1	1	0	0
426	M	0	1	1	0	1
427	C	0	0	0	1	1
428	N	0	1	1	1	0
429	M	0	1	1	0	1
430	B	0	0	0	1	0
431	K	0	1	0	1	1
432	D	0	0	1	0	0
433	I	0	1	0	0	1
434	J	0	1	0	1	0
435	W	1	0	1	1	1
436	R	1	0	0	1	0
437	C	0	0	0	1	1
438	S	1	0	0	1	1
439	G	0	0	1	1	1
440	O	0	1	1	1	1
441	Z	1	1	0	0	0
442	Q	1	0	0	0	1
443	Z	1	1	0	0	0
444	W	1	0	1	1	1
445	C	0	0	0	1	1
446	G	0	0	1	1	1
447	A	0	0	0	0	1
448	X	0	0	0	0	0
